strain,phase,window_mid,norm_position,density_drug,density_nd,log2FC,category
VU,stat,1731501,0.100313,24,40,-0.7369655941662062,No substantial change
VU,stat,1732501,0.100836,18.5,38,-1.0384741478146358,Depleted in Meropenem
VU,stat,1733501,0.101358,25,48,-0.9411063109464314,No substantial change
VU,stat,1734501,0.101881,21,33.5,-0.673771767679012,No substantial change
VU,stat,1735501,0.102403,19.5,40,-1.0365258760251141,Depleted in Meropenem
VU,stat,1736501,0.102926,27.5,50,-0.862496476250065,No substantial change
VU,stat,1737501,0.103448,24,47.5,-0.9848931076097917,No substantial change
VU,stat,1738501,0.103971,37.5,50.5,-0.42939279225591387,No substantial change
VU,stat,1739501,0.104493,31,53.5,-0.7872706760142718,No substantial change
VU,stat,1740501,0.105016,24,60.5,-1.3339007365534383,Depleted in Meropenem
VU,stat,1741501,0.105538,34,64.5,-0.9237644141729145,No substantial change
VU,stat,1742501,0.106061,36.5,52,-0.510615159261075,No substantial change
VU,stat,1743501,0.106583,29.5,54,-0.8722444528016273,No substantial change
VU,stat,1744501,0.107106,30.5,41,-0.42681466705519744,No substantial change
VU,stat,1745501,0.107628,28,56.5,-1.0128240403575837,Depleted in Meropenem
VU,stat,1746501,0.10815,21.5,43,-1,No substantial change
VU,stat,1747501,0.108673,18.5,29,-0.6485276294986222,No substantial change
VU,stat,1748501,0.109195,32.5,31.5,0.04508788952853819,No substantial change
VU,stat,1749501,0.109718,23,49,-1.0911478880581953,Depleted in Meropenem
VU,stat,1750501,0.11024,22.5,45,-1,No substantial change
VU,stat,1751501,0.110763,22.5,42.5,-0.9175378398080271,No substantial change
VU,stat,1752501,0.111285,20.5,48,-1.2274104961030725,Depleted in Meropenem
VU,stat,1753501,0.111808,26.5,44.5,-0.7478129764031985,No substantial change
VU,stat,1754501,0.11233,26.5,43,-0.6983443001388988,No substantial change
VU,stat,1755501,0.112853,18.5,34.5,-0.8990710911492191,No substantial change
VU,stat,1756501,0.113375,14.5,47,-1.6966078565500653,Depleted in Meropenem
VU,stat,1757501,0.113898,26,46,-0.8231222379159209,No substantial change
VU,stat,1758501,0.11442,22,44,-1,No substantial change
VU,stat,1759501,0.114943,27.5,42.5,-0.6280312226130421,No substantial change
VU,stat,1760501,0.115465,29,51,-0.8144443468439235,No substantial change
VU,stat,1761501,0.115987,32.5,50.5,-0.6358436697233402,No substantial change
VU,stat,1762501,0.11651,26,46,-0.8231222379159209,No substantial change
VU,stat,1763501,0.117032,25,39,-0.6415460290875236,No substantial change
VU,stat,1764501,0.117555,28,52.5,-0.9068905956085186,No substantial change
VU,stat,1765501,0.118077,68.5,38.5,0.8312455422656254,No substantial change
VU,stat,1766501,0.1186,47.5,48,-0.015106892390208286,No substantial change
VU,stat,1767501,0.119122,23.5,44.5,-0.9211445792887605,No substantial change
VU,stat,1768501,0.119645,20,51.5,-1.3645724322958561,Depleted in Meropenem
VU,stat,1769501,0.120167,30,53,-0.8210298589546807,No substantial change
VU,stat,1770501,0.12069,28,45,-0.6844981742720706,No substantial change
VU,stat,1771501,0.121212,23,43.5,-0.9193815397917153,No substantial change
VU,stat,1772501,0.121735,34,40.5,-0.2523871616342854,No substantial change
VU,stat,1773501,0.122257,35,42,-0.2630344058337938,No substantial change
VU,stat,1774501,0.12278,19.5,49.5,-1.3439544012173614,Depleted in Meropenem
VU,stat,1775501,0.123302,63,89,-0.49845350746648137,No substantial change
VU,stat,1776501,0.123824,343.5,386,-0.1682907484499802,No substantial change
VU,stat,1777501,0.124347,431,462,-0.10020498232695942,No substantial change
VU,stat,1778501,0.124869,333,345.5,-0.05316353331699638,No substantial change
VU,stat,1779501,0.125392,367,348.5,0.07462140697478954,No substantial change
VU,stat,1780501,0.125914,338.5,356,-0.07272140739140097,No substantial change
VU,stat,1781501,0.126437,328,345.5,-0.07498989577017483,No substantial change
VU,stat,1782501,0.126959,380,390.5,-0.039323129811031546,No substantial change
VU,stat,1783501,0.127482,436.5,447,-0.03429317755387774,No substantial change
VU,stat,1784501,0.128004,388,391,-0.011111955120224632,No substantial change
VU,stat,1785501,0.128527,354.5,335,0.08162453189438147,No substantial change
VU,stat,1786501,0.129049,364,396,-0.1215619798809133,No substantial change
VU,stat,1787501,0.129572,381,383,-0.007553394431635088,No substantial change
VU,stat,1788501,0.130094,407,403.5,0.012460120988466805,No substantial change
VU,stat,1789501,0.130617,405,315,0.36257007938470837,No substantial change
VU,stat,1790501,0.131139,359.5,283.5,0.342643035497069,No substantial change
VU,stat,1791501,0.131661,347,239,0.5379250445975124,No substantial change
VU,stat,1792501,0.132184,314,221,0.5067181895001955,No substantial change
VU,stat,1793501,0.132706,332,273,0.2822822904270722,No substantial change
VU,stat,1794501,0.133229,363,279.5,0.37712126515256067,No substantial change
VU,stat,1795501,0.133751,402,310,0.37492728590469115,No substantial change
VU,stat,1796501,0.134274,399,296,0.43079157059339607,No substantial change
VU,stat,1797501,0.134796,308,265.5,0.2142184898907476,No substantial change
VU,stat,1798501,0.135319,366,301,0.2820801615243404,No substantial change
VU,stat,1799501,0.135841,363.5,302.5,0.2650202217576374,No substantial change
VU,stat,1800501,0.136364,409.5,302.5,0.43692830947905176,No substantial change
VU,stat,1801501,0.136886,370.5,255,0.5389762954469759,No substantial change
VU,stat,1802501,0.137409,434,289,0.5866255499438005,No substantial change
VU,stat,1803501,0.137931,448.5,315.5,0.5074679799367122,No substantial change
VU,stat,1804501,0.138454,384.5,318.5,0.2716902257055262,No substantial change
VU,stat,1805501,0.138976,415.5,329,0.3367608930351029,No substantial change
VU,stat,1806501,0.139498,391.5,326.5,0.26192931574461004,No substantial change
VU,stat,1807501,0.140021,354,284.5,0.3153207077764154,No substantial change
VU,stat,1808501,0.140543,384.5,275.5,0.480931279390669,No substantial change
VU,stat,1809501,0.141066,408,287,0.5075184152958079,No substantial change
VU,stat,1810501,0.141588,338.5,272.5,0.31289960391070804,No substantial change
VU,stat,1811501,0.142111,396.5,318.5,0.3160274934476781,No substantial change
VU,stat,1812501,0.142633,367,299,0.29563457864510784,No substantial change
VU,stat,1813501,0.143156,405.5,318.5,0.34840854196097265,No substantial change
VU,stat,1814501,0.143678,376,281,0.4201625314567112,No substantial change
VU,stat,1815501,0.144201,375.5,302.5,0.311877765352315,No substantial change
VU,stat,1816501,0.144723,347,252.5,0.45865227493910393,No substantial change
VU,stat,1817501,0.145246,376,276.5,0.44345318144293033,No substantial change
VU,stat,1818501,0.145768,351.5,266.5,0.3993891563133593,No substantial change
VU,stat,1819501,0.14629,316.5,225.5,0.4890780661729604,No substantial change
VU,stat,1820501,0.146813,391,317,0.30268576716794515,No substantial change
VU,stat,1821501,0.147335,428,303.5,0.49591428014546496,No substantial change
VU,stat,1822501,0.147858,350,301,0.21759143507262685,No substantial change
VU,stat,1823501,0.14838,357.5,272,0.39433659041541247,No substantial change
VU,stat,1824501,0.148903,392.5,311,0.33577807364838674,No substantial change
VU,stat,1825501,0.149425,373,341,0.12940389123106522,No substantial change
VU,stat,1826501,0.149948,402.5,275,0.5495571645899574,No substantial change
VU,stat,1827501,0.15047,405.5,280.5,0.5317011436084801,No substantial change
VU,stat,1828501,0.150993,403,293,0.45987917410571955,No substantial change
VU,stat,1829501,0.151515,354,254,0.47892086331083156,No substantial change
VU,stat,1830501,0.152038,327,307.5,0.08870422527148039,No substantial change
VU,stat,1831501,0.15256,472.5,323.5,0.5465486171159275,No substantial change
VU,stat,1832501,0.153083,455.5,302.5,0.5905159116400939,No substantial change
VU,stat,1833501,0.153605,351,234,0.5849625007211562,No substantial change
VU,stat,1834501,0.154127,400,280,0.5145731728297582,No substantial change
VU,stat,1835501,0.15465,436,297.5,0.5514384665816204,No substantial change
VU,stat,1836501,0.155172,463,329,0.4929246095249948,No substantial change
VU,stat,1837501,0.155695,578,418,0.46756655041979606,No substantial change
VU,stat,1838501,0.156217,454,325,0.48225257937509813,No substantial change
VU,stat,1839501,0.15674,333.5,282.5,0.2394358938820349,No substantial change
VU,stat,1840501,0.157262,370.5,305.5,0.2783011624871044,No substantial change
VU,stat,1841501,0.157785,392.5,353,0.15302447050780896,No substantial change
VU,stat,1842501,0.158307,361,276.5,0.3847193566524641,No substantial change
VU,stat,1843501,0.15883,407,309,0.3974219563618725,No substantial change
VU,stat,1844501,0.159352,383.5,259,0.5662744798163796,No substantial change
VU,stat,1845501,0.159875,318,266,0.2576005197831659,No substantial change
VU,stat,1846501,0.160397,434,326,0.41282307821340186,No substantial change
VU,stat,1847501,0.16092,356.5,266,0.42247583094269847,No substantial change
VU,stat,1848501,0.161442,346.5,273,0.3439544012173612,No substantial change
VU,stat,1849501,0.161964,319.5,262,0.28624911940954406,No substantial change
VU,stat,1850501,0.162487,364,269,0.43633227764207205,No substantial change
VU,stat,1851501,0.163009,373.5,291.5,0.3576123595887407,No substantial change
VU,stat,1852501,0.163532,414,292,0.503662398619308,No substantial change
VU,stat,1853501,0.164054,378.5,299.5,0.33773729719694606,No substantial change
VU,stat,1854501,0.164577,325.5,244,0.4157763956027493,No substantial change
VU,stat,1855501,0.165099,382.5,291.5,0.3919638643795176,No substantial change
VU,stat,1856501,0.165622,357,279.5,0.35307579118590954,No substantial change
VU,stat,1857501,0.16614399999999999,376,319,0.2371762379127679,No substantial change
VU,stat,1858501,0.166667,324,271.5,0.25504161508026324,No substantial change
VU,stat,1859501,0.167189,347.5,275,0.33758135919884785,No substantial change
VU,stat,1860501,0.167712,361.5,296.5,0.28596354240511407,No substantial change
VU,stat,1861501,0.168234,406.5,339.5,0.2598437778302959,No substantial change
VU,stat,1862501,0.168757,345.5,281.5,0.29555078830802883,No substantial change
VU,stat,1863501,0.169279,454.5,364,0.3203418439954108,No substantial change
VU,stat,1864501,0.169801,373.5,356.5,0.06720616634534911,No substantial change
VU,stat,1865501,0.170324,396.5,324.5,0.2891023877048398,No substantial change
VU,stat,1866501,0.170846,399.5,235,0.765534746362977,No substantial change
VU,stat,1867501,0.171369,445.5,338,0.3984021852397377,No substantial change
VU,stat,1868501,0.171891,468.5,338.5,0.4688932140841901,No substantial change
VU,stat,1869501,0.172414,391.5,302.5,0.3720771651290838,No substantial change
VU,stat,1870501,0.172936,452.5,308.5,0.5526473028211498,No substantial change
VU,stat,1871501,0.173459,426,300,0.5058909297299573,No substantial change
VU,stat,1872501,0.173981,478.5,368,0.3788131584290127,No substantial change
VU,stat,1873501,0.174504,456,385,0.2441753785824779,No substantial change
VU,stat,1874501,0.175026,356,371,-0.05954194565440559,No substantial change
VU,stat,1875501,0.175549,464,473,-0.027715378211823065,No substantial change
VU,stat,1876501,0.176071,602,532,0.1783372412585124,No substantial change
VU,stat,1877501,0.176594,381,269,0.5021848249366979,No substantial change
VU,stat,1878501,0.177116,304.5,215,0.5021055683168721,No substantial change
VU,stat,1879501,0.177638,310.5,259,0.26164117053392744,No substantial change
VU,stat,1880501,0.178161,395,264.5,0.5785849309504396,No substantial change
VU,stat,1881501,0.178683,426,294.5,0.5325857963953776,No substantial change
VU,stat,1882501,0.179206,418.5,283.5,0.561878887608115,No substantial change
VU,stat,1883501,0.179728,348.5,257.5,0.4365862237978424,No substantial change
VU,stat,1884501,0.180251,411.5,286,0.5248772836432362,No substantial change
VU,stat,1885501,0.180773,398,324,0.296774617659024,No substantial change
VU,stat,1886501,0.181296,408.5,329,0.31224849441044195,No substantial change
VU,stat,1887501,0.181818,376,294.5,0.35246502784717676,No substantial change
VU,stat,1888501,0.182341,467,366,0.35157890142561943,No substantial change
VU,stat,1889501,0.182863,431.5,357,0.2734364851498552,No substantial change
VU,stat,1890501,0.183386,372,300,0.3103401206121505,No substantial change
VU,stat,1891501,0.183908,404.5,291,0.47512054952169364,No substantial change
VU,stat,1892501,0.184431,384.5,269,0.5153774254052025,No substantial change
VU,stat,1893501,0.184953,446,328,0.44334789530222113,No substantial change
VU,stat,1894501,0.185475,368.5,279,0.4013994972658822,No substantial change
VU,stat,1895501,0.185998,389.5,331,0.23479211125445137,No substantial change
VU,stat,1896501,0.18652,397.5,337.5,0.2360673582335245,No substantial change
VU,stat,1897501,0.187043,325.5,274.5,0.24585139416043683,No substantial change
VU,stat,1898501,0.187565,395.5,318,0.31465092918843646,No substantial change
VU,stat,1899501,0.188088,408,319.5,0.3527532210245012,No substantial change
VU,stat,1900501,0.18861,379,289,0.391128355670413,No substantial change
VU,stat,1901501,0.189133,379,305,0.3133886057208432,No substantial change
VU,stat,1902501,0.189655,439.5,327.5,0.42436825871859135,No substantial change
VU,stat,1903501,0.190178,425.5,315,0.43380730329868394,No substantial change
VU,stat,1904501,0.1907,359,260,0.4654722207945968,No substantial change
VU,stat,1905501,0.191223,374.5,267.5,0.48542682717024166,No substantial change
VU,stat,1906501,0.191745,360.5,294.5,0.2917316254103617,No substantial change
VU,stat,1907501,0.192268,314,278,0.1756796761681197,No substantial change
VU,stat,1908501,0.19279,366.5,293.5,0.32045269502375967,No substantial change
VU,stat,1909501,0.193312,345.5,298.5,0.21095477912345342,No substantial change
VU,stat,1910501,0.193835,372,288,0.3692338096657191,No substantial change
VU,stat,1911501,0.194357,404.5,303.5,0.4144431861742956,No substantial change
VU,stat,1912501,0.19488,432,319,0.4374748883985991,No substantial change
VU,stat,1913501,0.195402,325.5,246,0.4039992278263957,No substantial change
VU,stat,1914501,0.195925,322.5,279,0.209034038481429,No substantial change
VU,stat,1915501,0.196447,400,276.5,0.5327205195400176,No substantial change
VU,stat,1916501,0.19697,467.5,365,0.35706990100761943,No substantial change
VU,stat,1917501,0.197492,448,337.5,0.4086112301194108,No substantial change
VU,stat,1918501,0.198015,407,284,0.519137864761565,No substantial change
VU,stat,1919501,0.198537,317,243.5,0.3805610680570652,No substantial change
VU,stat,1920501,0.19906,361,304,0.2479275134435855,No substantial change
VU,stat,1921501,0.199582,335.5,261,0.36226295963029903,No substantial change
VU,stat,1922501,0.200104,348.5,271,0.3628658045145516,No substantial change
VU,stat,1923501,0.200627,359.5,271.5,0.40503957263493634,No substantial change
VU,stat,1924501,0.201149,343,267,0.3613688344852584,No substantial change
VU,stat,1925501,0.201672,343.5,252,0.4468863653181837,No substantial change
VU,stat,1926501,0.202194,448,286.5,0.6449635933006992,No substantial change
VU,stat,1927501,0.202717,367,266,0.4643538173420232,No substantial change
VU,stat,1928501,0.203239,376,313,0.2645700047450191,No substantial change
VU,stat,1929501,0.203762,309.5,277,0.16005343316507617,No substantial change
VU,stat,1930501,0.204284,319.5,247,0.3713048893623167,No substantial change
VU,stat,1931501,0.204807,380,263,0.5309366190386454,No substantial change
VU,stat,1932501,0.205329,368,249.5,0.5606659507197522,No substantial change
VU,stat,1933501,0.205852,376.5,279.5,0.4298015818287381,No substantial change
VU,stat,1934501,0.206374,317,228.5,0.4722886750813375,No substantial change
VU,stat,1935501,0.206897,378,291,0.37736708131278884,No substantial change
VU,stat,1936501,0.207419,360,282.5,0.34974603902712464,No substantial change
VU,stat,1937501,0.207941,349,299.5,0.22067103342086658,No substantial change
VU,stat,1938501,0.208464,459.5,322.5,0.5107657009784179,No substantial change
VU,stat,1939501,0.208986,355.5,286.5,0.3113144208625103,No substantial change
VU,stat,1940501,0.209509,344,257,0.42064020550821973,No substantial change
VU,stat,1941501,0.210031,367,238.5,0.6217907968377012,No substantial change
VU,stat,1942501,0.210554,417.5,278,0.5866913146379071,No substantial change
VU,stat,1943501,0.211076,414,283.5,0.5462820325570963,No substantial change
VU,stat,1944501,0.211599,393.5,294.5,0.41809600167702576,No substantial change
VU,stat,1945501,0.212121,393.5,325,0.2759239175916696,No substantial change
VU,stat,1946501,0.212644,485,382.5,0.34252499949447585,No substantial change
VU,stat,1947501,0.213166,377.5,301.5,0.3243186423123564,No substantial change
VU,stat,1948501,0.213689,373.5,258.5,0.5309439624743024,No substantial change
VU,stat,1949501,0.214211,348.5,251.5,0.47060025606289607,No substantial change
VU,stat,1950501,0.214734,324.5,230.5,0.4934517275698006,No substantial change
VU,stat,1951501,0.215256,364,292,0.31797008131867915,No substantial change
VU,stat,1952501,0.215778,317.5,237.5,0.4188290784412179,No substantial change
VU,stat,1953501,0.216301,541,413,0.38948681240736976,No substantial change
VU,stat,1954501,0.216823,501,351.5,0.5112859141226732,No substantial change
VU,stat,1955501,0.217346,418.5,326.5,0.3581446310039131,No substantial change
VU,stat,1956501,0.217868,382,322.5,0.24427347772513214,No substantial change
VU,stat,1957501,0.218391,469,356,0.3977106815489787,No substantial change
VU,stat,1958501,0.218913,396,298.5,0.40776949881480457,No substantial change
VU,stat,1959501,0.219436,400,309,0.3723931618703501,No substantial change
VU,stat,1960501,0.219958,365.5,297,0.2994084751516714,No substantial change
VU,stat,1961501,0.220481,383.5,302,0.34467802817785465,No substantial change
VU,stat,1962501,0.221003,376,269.5,0.4804473889251318,No substantial change
VU,stat,1963501,0.221526,332,290,0.19513034133199036,No substantial change
VU,stat,1964501,0.222048,349,247,0.49871599462497446,No substantial change
VU,stat,1965501,0.222571,323.5,269,0.26615953943588333,No substantial change
VU,stat,1966501,0.223093,388,289.5,0.4224933041978911,No substantial change
VU,stat,1967501,0.223615,383.5,330,0.21676055325711763,No substantial change
VU,stat,1968501,0.224138,335,266.5,0.33002556258595883,No substantial change
VU,stat,1969501,0.22466,443,307.5,0.5267202883284161,No substantial change
VU,stat,1970501,0.225183,367.5,255.5,0.5244209587861054,No substantial change
VU,stat,1971501,0.225705,343,245.5,0.48248555185811925,No substantial change
VU,stat,1972501,0.226228,307.5,243.5,0.33666463814425995,No substantial change
VU,stat,1973501,0.22675,374,260.5,0.5217548976091285,No substantial change
VU,stat,1974501,0.227273,377,261,0.5305147166987798,No substantial change
VU,stat,1975501,0.227795,407.5,303,0.42748226564548897,No substantial change
VU,stat,1976501,0.228318,325.5,253.5,0.3606717961622949,No substantial change
VU,stat,1977501,0.22884,408.5,325,0.3298963602298667,No substantial change
VU,stat,1978501,0.229363,443.5,285,0.6379721852489598,No substantial change
VU,stat,1979501,0.229885,360,246,0.5493385909904348,No substantial change
VU,stat,1980501,0.230408,355.5,295,0.26913460537021167,No substantial change
VU,stat,1981501,0.23093,274.5,207,0.4071753815058733,No substantial change
VU,stat,1982501,0.231452,313,242.5,0.36817790985812837,No substantial change
VU,stat,1983501,0.231975,329,218,0.5937594489583151,No substantial change
VU,stat,1984501,0.232497,370.5,259,0.5165214446192798,No substantial change
VU,stat,1985501,0.23302,365.5,254,0.5250429091802716,No substantial change
VU,stat,1986501,0.233542,381,292,0.3838226286133048,No substantial change
VU,stat,1987501,0.234065,391.5,290.5,0.43047414388651184,No substantial change
VU,stat,1988501,0.234587,434.5,347,0.3244205142361394,No substantial change
VU,stat,1989501,0.23511,396.5,366,0.11547721741993588,No substantial change
VU,stat,1990501,0.235632,483.5,378.5,0.35322258949110946,No substantial change
VU,stat,1991501,0.236155,347.5,256,0.4408691676108698,No substantial change
VU,stat,1992501,0.236677,316.5,256,0.30606168942834133,No substantial change
VU,stat,1993501,0.2372,386,277,0.4787148712188921,No substantial change
VU,stat,1994501,0.237722,433.5,345,0.3294356315563037,No substantial change
VU,stat,1995501,0.238245,332.5,246.5,0.43176669401064033,No substantial change
VU,stat,1996501,0.238767,358.5,269.5,0.4116878459493992,No substantial change
VU,stat,1997501,0.239289,356,251,0.5041898770156258,No substantial change
VU,stat,1998501,0.239812,363,286.5,0.3414344092388457,No substantial change
VU,stat,1999501,0.240334,489,385.5,0.3431036050371994,No substantial change
VU,stat,2000501,0.240857,304,264,0.20353339408513216,No substantial change
VU,stat,2001501,0.241379,384.5,279,0.4627184761326389,No substantial change
VU,stat,2002501,0.241902,337,275,0.29331697276983637,No substantial change
VU,stat,2003501,0.242424,443.5,337,0.3961855131192055,No substantial change
VU,stat,2004501,0.242947,447.5,340,0.396352936013917,No substantial change
VU,stat,2005501,0.243469,303.5,246.5,0.30010886987777047,No substantial change
VU,stat,2006501,0.243992,364.5,292,0.3199504454469199,No substantial change
VU,stat,2007501,0.244514,363.5,282,0.3662602015208007,No substantial change
VU,stat,2008501,0.245037,365,267.5,0.4483575724788702,No substantial change
VU,stat,2009501,0.245559,405,276.5,0.55064242753728,No substantial change
VU,stat,2010501,0.246082,411.5,300.5,0.45352743971044013,No substantial change
VU,stat,2011501,0.246604,438,313.5,0.48246542679913446,No substantial change
VU,stat,2012501,0.247126,436,296.5,0.5562960302309227,No substantial change
VU,stat,2013501,0.247649,552.5,380,0.5399750459478461,No substantial change
VU,stat,2014501,0.248171,417.5,318,0.3927494320770592,No substantial change
VU,stat,2015501,0.248694,347,308,0.17200531188335957,No substantial change
VU,stat,2016501,0.249216,382.5,360.5,0.08546048833919159,No substantial change
VU,stat,2017501,0.249739,370,332,0.1563420291693875,No substantial change
VU,stat,2018501,0.250261,374,249,0.5868925278195557,No substantial change
VU,stat,2019501,0.250784,366,261,0.487793841714158,No substantial change
VU,stat,2020501,0.251306,431.5,323,0.41782639448503023,No substantial change
VU,stat,2021501,0.251829,416,304,0.4525122046975067,No substantial change
VU,stat,2022501,0.252351,389,260.5,0.5784867827076836,No substantial change
VU,stat,2023501,0.252874,349.5,268,0.3830594549176641,No substantial change
VU,stat,2024501,0.253396,358.5,260.5,0.4606897464233965,No substantial change
VU,stat,2025501,0.253918,368,244,0.5928246184941265,No substantial change
VU,stat,2026501,0.254441,495,365,0.4395320611995925,No substantial change
VU,stat,2027501,0.254963,365.5,260,0.49135978292398275,No substantial change
VU,stat,2028501,0.255486,325,281.5,0.2073047958355873,No substantial change
VU,stat,2029501,0.256008,379,255.5,0.5688745572334704,No substantial change
VU,stat,2030501,0.256531,399.5,278,0.5231106202044693,No substantial change
VU,stat,2031501,0.257053,368,281.5,0.3865708439767834,No substantial change
VU,stat,2032501,0.257576,350.5,273.5,0.3578736112180666,No substantial change
VU,stat,2033501,0.258098,397,294,0.43332285230659345,No substantial change
VU,stat,2034501,0.258621,435.5,350.5,0.3132582745882414,No substantial change
VU,stat,2035501,0.259143,377.5,301,0.32671315745273916,No substantial change
VU,stat,2036501,0.259666,397.5,312.5,0.34709867062226835,No substantial change
VU,stat,2037501,0.260188,330.5,220,0.587146747983032,No substantial change
VU,stat,2038501,0.260711,369.5,293,0.33467369972390304,No substantial change
VU,stat,2039501,0.261233,391,329.5,0.24689014229930056,No substantial change
VU,stat,2040501,0.261755,353,289.5,0.28610483528194364,No substantial change
VU,stat,2041501,0.262278,369,284.5,0.3751921637538141,No substantial change
VU,stat,2042501,0.2628,387.5,286,0.4381811633832104,No substantial change
VU,stat,2043501,0.263323,339.5,253,0.4242741895504217,No substantial change
VU,stat,2044501,0.263845,267,257,0.05507138249367595,No substantial change
VU,stat,2045501,0.264368,356,310,0.19960902569216027,No substantial change
VU,stat,2046501,0.26489,396,322.5,0.29620126976899325,No substantial change
VU,stat,2047501,0.265413,404.5,331,0.28930848562275996,No substantial change
VU,stat,2048501,0.265935,439,335,0.3900598441902235,No substantial change
VU,stat,2049501,0.266458,422.5,295,0.518236386920343,No substantial change
VU,stat,2050501,0.26698,432,297.5,0.5381416439681627,No substantial change
VU,stat,2051501,0.267503,410,327.5,0.3241290030806335,No substantial change
VU,stat,2052501,0.268025,361.5,308,0.2310652962562164,No substantial change
VU,stat,2053501,0.268548,397,333.5,0.2514522459583727,No substantial change
VU,stat,2054501,0.26907,315,257,0.29358346919340084,No substantial change
VU,stat,2055501,0.269592,379.5,289.5,0.3905365374262297,No substantial change
VU,stat,2056501,0.270115,392,318.5,0.29956028185890793,No substantial change
VU,stat,2057501,0.270637,468,405.5,0.2068066153661314,No substantial change
VU,stat,2058501,0.27116,478.5,369,0.3748981084256294,No substantial change
VU,stat,2059501,0.271682,446,350.5,0.34762926590968163,No substantial change
VU,stat,2060501,0.272205,514.5,367.5,0.48542682717024166,No substantial change
VU,stat,2061501,0.272727,318.5,254,0.3264648754841345,No substantial change
VU,stat,2062501,0.27325,433.5,351.5,0.3025073041492998,No substantial change
VU,stat,2063501,0.273772,436.5,303.5,0.524285137373758,No substantial change
VU,stat,2064501,0.274295,407,286.5,0.5064936555093421,No substantial change
VU,stat,2065501,0.274817,413,329.5,0.32586331641139354,No substantial change
VU,stat,2066501,0.27534,330,328,0.0087702096277321,No substantial change
VU,stat,2067501,0.275862,377.5,295,0.35576168996323754,No substantial change
VU,stat,2068501,0.276385,360.5,270,0.4170398521899917,No substantial change
VU,stat,2069501,0.276907,380.5,316.5,0.26569095407520404,No substantial change
VU,stat,2070501,0.277429,371.5,298.5,0.31563127927379125,No substantial change
VU,stat,2071501,0.277952,591.5,433.5,0.4483461751179534,No substantial change
VU,stat,2072501,0.278474,308,233,0.4026003960406212,No substantial change
VU,stat,2073501,0.278997,307,252.5,0.28195526773102225,No substantial change
VU,stat,2074501,0.279519,367.5,288,0.35167543828141445,No substantial change
VU,stat,2075501,0.280042,376,309.5,0.2807932524633728,No substantial change
VU,stat,2076501,0.280564,419.5,337,0.3159222192579649,No substantial change
VU,stat,2077501,0.281087,367.5,261,0.49369444315384214,No substantial change
VU,stat,2078501,0.281609,304,257.5,0.23949889137300473,No substantial change
VU,stat,2079501,0.282132,377,323.5,0.22079881127615666,No substantial change
VU,stat,2080501,0.282654,336,242.5,0.4704764857042702,No substantial change
VU,stat,2081501,0.283177,375.5,250,0.5868848128521847,No substantial change
VU,stat,2082501,0.283699,353,272,0.3760615320208409,No substantial change
VU,stat,2083501,0.284222,396.5,292,0.44135249682396127,No substantial change
VU,stat,2084501,0.284744,376,291.5,0.367236778477141,No substantial change
VU,stat,2085501,0.285266,343,267,0.3613688344852584,No substantial change
VU,stat,2086501,0.285789,351.5,263.5,0.41572172743532065,No substantial change
VU,stat,2087501,0.286311,352.5,275.5,0.3555709387149982,No substantial change
VU,stat,2088501,0.286834,330.5,239.5,0.4646246157715115,No substantial change
VU,stat,2089501,0.287356,353,293,0.26876751884893235,No substantial change
VU,stat,2090501,0.287879,370.5,272.5,0.4432173126415451,No substantial change
VU,stat,2091501,0.288401,341,268,0.3475387385664,No substantial change
VU,stat,2092501,0.288924,316.5,296.5,0.09417339488233757,No substantial change
VU,stat,2093501,0.289446,301.5,260,0.2136463788716304,No substantial change
VU,stat,2094501,0.289969,317.5,249,0.35061084959144734,No substantial change
VU,stat,2095501,0.290491,370,294,0.3317091156799478,No substantial change
VU,stat,2096501,0.291014,350.5,272,0.36580779276028375,No substantial change
VU,stat,2097501,0.291536,303,279.5,0.11646951062976081,No substantial change
VU,stat,2098501,0.292059,285,294,-0.04485423578426043,No substantial change
VU,stat,2099501,0.292581,245,286,-0.22323339777581883,No substantial change
VU,stat,2100501,0.293103,265.5,280,-0.0767149661408129,No substantial change
VU,stat,2101501,0.293626,240.5,285.5,-0.24745385159280087,No substantial change
VU,stat,2102501,0.294148,219.5,239,-0.1227896784453904,No substantial change
VU,stat,2103501,0.294671,236,264.5,-0.16448086275218454,No substantial change
VU,stat,2104501,0.295193,220,256.5,-0.2214553020823945,No substantial change
VU,stat,2105501,0.295716,210.5,233,-0.14650972158788408,No substantial change
VU,stat,2106501,0.296238,214.5,222,-0.049582028850560345,No substantial change
VU,stat,2107501,0.296761,245,264.5,-0.11048597311145524,No substantial change
VU,stat,2108501,0.297283,275.5,277,-0.007833657478030666,No substantial change
VU,stat,2109501,0.297806,245,262.5,-0.0995356735509144,No substantial change
VU,stat,2110501,0.298328,277,307,-0.14835267932099114,No substantial change
VU,stat,2111501,0.298851,235,272.5,-0.21359547309928892,No substantial change
VU,stat,2112501,0.299373,239,245.5,-0.03871240633394447,No substantial change
VU,stat,2113501,0.299896,274.5,262.5,0.0644887264517138,No substantial change
VU,stat,2114501,0.300418,328.5,308,0.09296301962742813,No substantial change
VU,stat,2115501,0.30094,353.5,260.5,0.44042684253089054,No substantial change
VU,stat,2116501,0.301463,362.5,269.5,0.42769572214979135,No substantial change
