strain,phase,window_mid,norm_position,density_drug,density_nd,log2FC,t_test_p,t_test_p_adj_BH,mwu_p,category
mff,stat,1539501,-0.197602,278.5,350,-0.32967759449229705,0.36192662755060967,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1540501,-0.19708,246.5,315,-0.3537641820093673,0.1860283454263506,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1541501,-0.196559,230,320,-0.4764380439429871,0.1777987535826583,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1542501,-0.196038,237.5,299,-0.3322179709797948,0.42767429721335076,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1543501,-0.195516,201,303,-0.5921222922940222,0.22174614609256812,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1544501,-0.194995,207.5,314,-0.5976532226573399,0.18742570336575667,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1545501,-0.194473,229,275.5,-0.2667047204742137,0.5536250443591998,0.6519483514957823,0.6666666666666666,Not significant
mff,stat,1546501,-0.193952,240.5,306.5,-0.34985017992073963,0.49727623109413166,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1547501,-0.193431,243,371,-0.6104628730150224,0.15475639488650128,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1548501,-0.192909,278,321.5,-0.2097338546044399,0.38690286046746014,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1549501,-0.192388,242.5,304.5,-0.32845748083184234,0.3169274103763538,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1550501,-0.191867,279,318,-0.18876164345516774,0.669597227978286,0.7098018370709069,0.6666666666666666,Not significant
mff,stat,1551501,-0.191345,303,352.5,-0.21830546381320495,0.34145583001326363,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1552501,-0.190824,254,304.5,-0.2616137311341666,0.44356676188848265,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1553501,-0.190302,233,275.5,-0.24172236391687743,0.5386333817485194,0.651291632474818,1,Not significant
mff,stat,1554501,-0.189781,260,305,-0.2302976194217942,0.5518539819048778,0.651515398900249,1,Not significant
mff,stat,1555501,-0.18926,257.5,354,-0.4591769280124167,0.22005444705406543,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1556501,-0.188738,225,313,-0.47623765571558124,0.40949965419869516,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1557501,-0.188217,255.5,342,-0.4206730339482765,0.22487921251248566,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1558501,-0.187696,234.5,280,-0.2558389044295899,0.4632328839477773,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1559501,-0.187174,263.5,321.5,-0.2870157756907328,0.3246480057694575,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1560501,-0.186653,259,313,-0.27321055924606447,0.2996200770618884,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1561501,-0.186131,262.5,326,-0.31255454167759256,0.22945438928435247,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1562501,-0.18561,334,435,-0.3811672982620384,0.1848385927383272,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1563501,-0.185089,237.5,302,-0.3466210361067688,0.3191760176173597,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1564501,-0.184567,257.5,315.5,-0.2930675729119683,0.31618686742256386,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1565501,-0.184046,277.5,384,-0.46861853948368787,0.3333265512665648,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1566501,-0.183525,278,364.5,-0.39083393160342955,0.3695139447311441,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1567501,-0.183003,236,270.5,-0.1968417344649739,0.37371922901102295,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1568501,-0.182482,266,333.5,-0.3262605156833954,0.35108622214423824,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1569501,-0.18196,271,349.5,-0.3669996040215649,0.3204526208185039,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1570501,-0.181439,247.5,315,-0.34792330342030686,0.39828609662060305,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1571501,-0.180918,206.5,261,-0.3379080251504391,0.4298235229552366,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1572501,-0.180396,201.5,279.5,-0.4720684443152228,0.32876211126253446,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1573501,-0.179875,220,296,-0.42809365210429023,0.44673833787051415,0.6491329038022193,0.41421617824252505,Not significant
mff,stat,1574501,-0.179353,506,596.5,-0.23738475300091794,0.1449373104897247,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1575501,-0.178832,524.5,542.5,-0.04868036475457405,0.03459505001081097,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1576501,-0.178311,357,392,-0.13492958008610853,0.44856601831187315,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1577501,-0.177789,321,394,-0.29562233233407303,0.3013603770540506,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1578501,-0.177268,369,451.5,-0.2911051714204621,0.21727634907032645,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1579501,-0.176747,273.5,346,-0.339231204844168,0.11036825362515701,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1580501,-0.176225,286.5,355,-0.3092838856351395,0.47973639613563623,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1581501,-0.175704,288,354.5,-0.29971681579720383,0.40945864289859746,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1582501,-0.175182,283,343,-0.27740652334093,0.3113509194160449,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1583501,-0.174661,298,374.5,-0.3296533879965895,0.31472935254420376,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1584501,-0.17414,242.5,309.5,-0.3519546621397746,0.3120367553757963,0.6491329038022193,0.41421617824252505,Not significant
mff,stat,1585501,-0.173618,250.5,335.5,-0.42150216300497517,0.4264598105765103,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1586501,-0.173097,301.5,393.5,-0.3842056336074016,0.23403573479462156,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1587501,-0.172576,365,412.5,-0.1764976553657985,0.49632936522214166,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1588501,-0.172054,234.5,306.5,-0.38629915117540503,0.2856407252051428,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1589501,-0.171533,293.5,386.5,-0.3971079108147952,0.28381770986166227,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1590501,-0.171011,252,323.5,-0.36034197849259103,0.31418597259847575,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1591501,-0.17049,240.5,318.5,-0.4052564784862585,0.3766104849648732,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1592501,-0.169969,201,244,-0.2796856463839577,0.47852219369775695,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1593501,-0.169447,236.5,310,-0.3904280319348423,0.1747806333108135,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1594501,-0.168926,245,279,-0.18748337282661706,0.5513267254421262,0.651291632474818,1,Not significant
mff,stat,1595501,-0.168405,218.5,334,-0.6122148229734539,0.07729178262530144,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1596501,-0.167883,229,318,-0.47367916718741154,0.35236789316061523,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1597501,-0.167362,243.5,341.5,-0.4879638062077483,0.31305126924746657,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1598501,-0.16684,246.5,319,-0.3719687773869579,0.25322723290186044,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1599501,-0.166319,265.5,328.5,-0.30718150951817597,0.3919360165656859,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1600501,-0.165798,236,303.5,-0.36290965689384075,0.28162767105418984,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1601501,-0.165276,219.5,279.5,-0.34862734330783185,0.4462561807793384,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1602501,-0.164755,200,266.5,-0.4141355329844512,0.34256501674133244,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1603501,-0.164234,229.5,289,-0.3325753390868709,0.384552833421537,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1604501,-0.163712,242,331,-0.45182416953262317,0.21416645178296978,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1605501,-0.163191,238,283.5,-0.2523871616342854,0.5744882258729316,0.6597975510075201,1,Not significant
mff,stat,1606501,-0.162669,270.5,332.5,-0.2977257465617366,0.4409249644147663,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1607501,-0.162148,287.5,348,-0.2755253500169907,0.38090596570099833,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1608501,-0.161627,282.5,327,-0.21103976819553247,0.39896980653412567,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1609501,-0.161105,255.5,363.5,-0.5086320729819729,0.17768423222409013,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1610501,-0.160584,234.5,350,-0.5777669993169522,0.21309365657226406,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1611501,-0.160063,199,260,-0.38574319248480576,0.32068455023565257,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1612501,-0.159541,294,366.5,-0.31799704329744743,0.129098938048018,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1613501,-0.15902,389,437,-0.1678631245144064,0.32072316226007674,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1614501,-0.158498,296.5,395,-0.4138205485184616,0.13615178061712635,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1615501,-0.157977,255.5,314.5,-0.2997367259416678,0.43111154452499534,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1616501,-0.157456,260,324.5,-0.319706854970684,0.4522561132191423,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1617501,-0.156934,206,278.5,-0.4350329901568133,0.26855114230797755,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1618501,-0.156413,268,327.5,-0.2892619059670402,0.5184702413714029,0.6503465388653931,0.6666666666666666,Not significant
mff,stat,1619501,-0.155892,318.5,385.5,-0.275437487658734,0.4940836827485571,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1620501,-0.15537,219,302,-0.46361767972390544,0.22391121024326335,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1621501,-0.154849,227.5,299,-0.3942789391120463,0.2621962170552932,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1622501,-0.154327,273.5,335.5,-0.294771933407627,0.29519717088997954,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1623501,-0.153806,269,342.5,-0.348497815291265,0.38152273773702433,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1624501,-0.153285,260.5,324.5,-0.3169351057206303,0.20423756909353671,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1625501,-0.152763,277,364,-0.394052474149508,0.2877774950255725,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1626501,-0.152242,214.5,324.5,-0.5972408304995929,0.33983661994505593,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1627501,-0.151721,236.5,302,-0.35270836598568384,0.3154161300257106,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1628501,-0.151199,221,260.5,-0.23723700288707664,0.5989614689835299,0.6694275241580628,0.6666666666666666,Not significant
mff,stat,1629501,-0.150678,275,324,-0.2365621944726028,0.49973324703069355,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1630501,-0.150156,266.5,313,-0.23202712417344246,0.5640865718915609,0.6552207050910551,0.6666666666666666,Not significant
mff,stat,1631501,-0.149635,208.5,271,-0.37824546790920793,0.2348284454529804,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1632501,-0.149114,251,288.5,-0.20088395469471051,0.3628094004713389,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1633501,-0.148592,243.5,312,-0.35762425677990617,0.2735076800330744,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1634501,-0.148071,203,297,-0.5489832036155896,0.16038967346206545,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1635501,-0.14755,245,298.5,-0.28494918226223437,0.4429470305249694,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1636501,-0.147028,238,293,-0.2999390911143044,0.2717745432403762,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1637501,-0.146507,275.5,330,-0.2604137056746582,0.5267093756545533,0.6506306441702371,0.6666666666666666,Not significant
mff,stat,1638501,-0.145985,263.5,337.5,-0.35708454030097864,0.46147828446730244,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1639501,-0.145464,257.5,321,-0.3180008650517223,0.40205619195752434,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1640501,-0.144943,247.5,264.5,-0.0958391971470537,0.7588110311757373,0.7752938138396872,1,Not significant
mff,stat,1641501,-0.144421,230.5,307.5,-0.41581965979726415,0.3490505170392011,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1642501,-0.1439,277.5,340,-0.29304697490023346,0.2883363474046307,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1643501,-0.143379,231,302,-0.3866556979090213,0.2947186656272707,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1644501,-0.142857,254.5,356.5,-0.48623642036819276,0.20876322816299922,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1645501,-0.142336,288,370.5,-0.36340473086352143,0.42576164811611206,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1646501,-0.141814,247.5,300.5,-0.2799364657442134,0.42883841377482146,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1647501,-0.141293,270,315,-0.22239242133644802,0.36294080129463024,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1648501,-0.140772,269.5,310.5,-0.204307995467976,0.5624214498768741,0.6552207050910551,0.6666666666666666,Not significant
mff,stat,1649501,-0.14025,236.5,270,-0.19111922371143578,0.4979883697757228,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1650501,-0.139729,273,347,-0.3460347116584084,0.4457551931689948,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1651501,-0.139208,253,325.5,-0.3635201584713253,0.3177879601161595,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1652501,-0.138686,254,301,-0.24493498998753624,0.47224290385681233,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1653501,-0.138165,237,265,-0.16110530055230238,0.645010566777227,0.6933176768158669,1,Not significant
mff,stat,1654501,-0.137643,242.5,308,-0.3449456036204113,0.41126648513275205,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1655501,-0.137122,291,312,-0.10052687595396445,0.7220316459697675,0.7466155652829473,1,Not significant
mff,stat,1656501,-0.136601,252,322,-0.35363695461470046,0.346265363429932,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1657501,-0.136079,234.5,274,-0.2245879704451501,0.5635452323082909,0.6552207050910551,0.6666666666666666,Not significant
mff,stat,1658501,-0.135558,218,260.5,-0.25695523750158183,0.4431814900247059,0.6491329038022193,0.41421617824252505,Not significant
mff,stat,1659501,-0.135036,210,296.5,-0.497642776879881,0.17912365292054927,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1660501,-0.134515,218.5,288.5,-0.400938039144884,0.17759158614367945,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1661501,-0.133994,282,368.5,-0.3859694566962762,0.3040837978663822,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1662501,-0.133472,462,585.5,-0.3417763190851576,0.41900721458639933,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1663501,-0.132951,537.5,616,-0.19666559621807878,0.6270204429488615,0.6831688837439996,1,Not significant
mff,stat,1664501,-0.13243,521.5,648,-0.3133265603648591,0.40192589252951394,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1665501,-0.131908,464.5,603,-0.3764794055174319,0.41221589061810326,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1666501,-0.131387,445.5,564.5,-0.34154814925107896,0.4446529857338118,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1667501,-0.130865,603.5,702,-0.2181172595495392,0.5477258789009017,0.651291632474818,1,Not significant
mff,stat,1668501,-0.130344,505,578,-0.1947861048615218,0.5390284070415363,0.651291632474818,0.6666666666666666,Not significant
mff,stat,1669501,-0.129823,503.5,623.5,-0.3083977818228854,0.4483307019504831,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1670501,-0.129301,500,669.5,-0.42115596066222355,0.3510791488537196,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1671501,-0.12878,574.5,684.5,-0.2527436486117862,0.5916704377330843,0.6661041676405446,1,Not significant
mff,stat,1672501,-0.128259,590.5,790.5,-0.42082840296121365,0.3922008344846561,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1673501,-0.127737,629,887,-0.4958740874217746,0.24998397829371521,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1674501,-0.127216,516,593.5,-0.20187696421865264,0.6528849470984892,0.6978811341874567,0.6666666666666666,Not significant
mff,stat,1675501,-0.126694,395.5,503,-0.3468807053327353,0.33204102464139085,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1676501,-0.126173,270,310,-0.19930880822340666,0.4926591227996707,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1677501,-0.125652,256,286.5,-0.16239132875690485,0.5291434429171178,0.6512013399643568,0.6666666666666666,Not significant
mff,stat,1678501,-0.12513,242.5,297.5,-0.29490492112081584,0.5710401940956159,0.6582492613947372,0.6666666666666666,Not significant
mff,stat,1679501,-0.124609,259.5,345,-0.4108618233076506,0.3496065120812059,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1680501,-0.124088,396,408.5,-0.044835648066073756,0.7387208173262991,0.759596425600516,0.6666666666666666,Not significant
mff,stat,1681501,-0.123566,278.5,325.5,-0.22498021582560368,0.4224072551535969,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1682501,-0.123045,288.5,306.5,-0.08731575504529895,0.8776492114983663,0.8833750022831939,1,Not significant
mff,stat,1683501,-0.122523,303,340.5,-0.1683370045391202,0.6943669891497823,0.7261858669063749,1,Not significant
mff,stat,1684501,-0.122002,273,314,-0.20186360797177452,0.4945968884931531,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1685501,-0.121481,314.5,338,-0.10396322940289508,0.8078979335028121,0.8198006654881206,1,Not significant
mff,stat,1686501,-0.120959,243.5,276.5,-0.1833577081523648,0.5358079501837951,0.651291632474818,0.6666666666666666,Not significant
mff,stat,1687501,-0.120438,261.5,325,-0.3136287716688755,0.4463209092420193,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1688501,-0.119917,266.5,341.5,-0.3577500455309145,0.3923092261672213,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1689501,-0.119395,270,329,-0.2851281766844107,0.3357865343961628,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1690501,-0.118874,282.5,338,-0.2587723789796343,0.5178875943437291,0.6503465388653931,0.6666666666666666,Not significant
mff,stat,1691501,-0.118352,258,333.5,-0.37031569576133083,0.348337888949673,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1692501,-0.117831,305.5,374.5,-0.2937933386400215,0.3509651595017732,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1693501,-0.11731,281.5,362,-0.3628547750029757,0.34755892234098407,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1694501,-0.116788,274.5,343,-0.32140242716761364,0.41921071319984315,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1695501,-0.116267,267.5,336.5,-0.3310676133218079,0.24629142779909158,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1696501,-0.115746,242,282.5,-0.22324382002795548,0.640137976585734,0.6892831311253981,1,Not significant
mff,stat,1697501,-0.115224,307.5,399.5,-0.3776090927013745,0.3885175571365858,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1698501,-0.114703,267.5,346.5,-0.3733164608487044,0.28615796217599493,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1699501,-0.114181,254,289.5,-0.1887348512170708,0.577506803069139,0.6603305387515889,0.6666666666666666,Not significant
mff,stat,1700501,-0.11366,302.5,344,-0.18547342254014107,0.5872459015999019,0.6644199009888007,0.6666666666666666,Not significant
mff,stat,1701501,-0.113139,312,409,-0.39055481407950055,0.3303428557231237,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1702501,-0.112617,258.5,334.5,-0.37184193032652635,0.11568392271572871,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1703501,-0.112096,288,347.5,-0.27094416616855743,0.36247889488922386,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1704501,-0.111575,310,416.5,-0.42604828009131,0.31766668739522774,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1705501,-0.111053,285.5,358.5,-0.3284823733390619,0.4899226135373568,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1706501,-0.110532,376.5,441,-0.2281287908855925,0.5026720509356601,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1707501,-0.11001,294,369,-0.3278046612240316,0.3715446973890578,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1708501,-0.109489,210.5,252,-0.2596035004335203,0.48186332510003727,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1709501,-0.108968,295,319.5,-0.11510097669779082,0.8072323420150379,0.8193408271452634,1,Not significant
mff,stat,1710501,-0.108446,316.5,343,-0.11600307674447109,0.7231497760004014,0.7475713444206777,0.6666666666666666,Not significant
mff,stat,1711501,-0.107925,250.5,272,-0.11879604805513108,0.7483070842211447,0.7669998468883751,1,Not significant
mff,stat,1712501,-0.107404,295,372,-0.33458766685882785,0.3705650424487057,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1713501,-0.106882,319,392,-0.2972972303503388,0.472556590005476,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1714501,-0.106361,265.5,333,-0.3268103162671086,0.33799495734889573,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1715501,-0.105839,290.5,362,-0.31745153367867646,0.457524125546519,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1716501,-0.105318,245.5,283,-0.20507902851718934,0.5790332076583272,0.6603305387515889,0.6666666666666666,Not significant
mff,stat,1717501,-0.104797,255,275,-0.10893437155316406,0.7758971034321049,0.7906565727708398,0.6666666666666666,Not significant
mff,stat,1718501,-0.104275,266,331.5,-0.3175826246113981,0.3828238168353184,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1719501,-0.103754,259,329,-0.34513548604868755,0.5100759999154111,0.6499382661624514,0.6666666666666666,Not significant
mff,stat,1720501,-0.103233,237.5,306,-0.36560413947434156,0.2163847777383664,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1721501,-0.102711,267.5,352,-0.3960365373487881,0.2980065491777794,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1722501,-0.10219,293.5,368.5,-0.3283041159850174,0.4968264693399661,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1723501,-0.101668,301,326,-0.11510847747137551,0.6295258259923028,0.6839665100992427,1,Not significant
mff,stat,1724501,-0.101147,321,343.5,-0.09773680169579706,0.39762354001668443,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1725501,-0.100626,323.5,376,-0.21696694968512986,0.35466866279014503,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1726501,-0.100104,317,379,-0.2577150080316844,0.553911005406191,0.6519483514957823,0.6666666666666666,Not significant
mff,stat,1727501,-0.099583,327,375,-0.1975999598851607,0.7359337995410753,0.7581454767173952,1,Not significant
mff,stat,1728501,-0.099062,272,351.5,-0.36991803782219584,0.4022159860719504,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1729501,-0.09854,217.5,260,-0.2574962222923638,0.4044982945015609,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1730501,-0.098019,243.5,279,-0.19634334974684547,0.5532375632949312,0.6519483514957823,0.6666666666666666,Not significant
mff,stat,1731501,-0.097497,239.5,282.5,-0.23822521156636975,0.297891227913478,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1732501,-0.096976,193,214,-0.14900994913306645,0.5640979408763177,0.6552207050910551,0.6666666666666666,Not significant
mff,stat,1733501,-0.096455,225.5,296,-0.3924697423735688,0.36670381124259305,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1734501,-0.095933,229,310.5,-0.4392456701235376,0.3330779560915125,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1735501,-0.095412,280.5,400,-0.5119992291659318,0.13988269230490474,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1736501,-0.094891,255,315.5,-0.3071427581236911,0.3218143601901835,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1737501,-0.094369,242,285,-0.23595487177750954,0.5762980512841138,0.6603305387515889,0.6666666666666666,Not significant
mff,stat,1738501,-0.093848,251,324.5,-0.37053111404836653,0.32114552574280475,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1739501,-0.093326,231,274,-0.24628304154446912,0.5349082511662007,0.651291632474818,1,Not significant
mff,stat,1740501,-0.092805,289,334,-0.2087786099733734,0.47947511143994603,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1741501,-0.092284,365,435.5,-0.25477625483148497,0.4280534461681465,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1742501,-0.091762,255.5,305,-0.25548595151262726,0.21448383902707904,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1743501,-0.091241,278,338,-0.2819383635586769,0.4419633170938476,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1744501,-0.090719,246,306,-0.31487333735341183,0.45011552924861564,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1745501,-0.090198,235.5,314,-0.4150374992788438,0.22245835571417474,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1746501,-0.089677,310.5,337,-0.11815532296137704,0.6257872587339889,0.6827694694808317,0.6666666666666666,Not significant
mff,stat,1747501,-0.089155,340,417,-0.2945126373069618,0.23146891781211568,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1748501,-0.088634,275,363,-0.40053792958372875,0.18316507726481449,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1749501,-0.088113,251,284.5,-0.18074128835581,0.2621240324526076,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1750501,-0.087591,310,330,-0.09019780897157814,0.7517273822298681,0.7696874205629417,1,Not significant
mff,stat,1751501,-0.08707,237.5,288.5,-0.2806438054271722,0.39250478116849263,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1752501,-0.086548,300.5,339.5,-0.1760465835335464,0.47719159778487596,0.6491329038022193,0.6666666666666666,Not significant
mff,stat,1753501,-0.086027,308,419,-0.4440198930044501,0.33578484141580023,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1754501,-0.085506,254.5,335,-0.3964954392694395,0.34904136719258033,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1755501,-0.084984,253,300,-0.24582511580157068,0.5160702730478828,0.6503465388653931,0.6666666666666666,Not significant
mff,stat,1756501,-0.084463,295.5,385,-0.3817003154047313,0.27696469896912024,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1757501,-0.083942,288,379,-0.3961290367287794,0.18555327203363534,0.6491329038022193,0.3333333333333333,Not significant
mff,stat,1758501,-0.08342,279.5,334.5,-0.25915792779827074,0.4823008582553058,0.6491329038022193,0.6666666666666666,Not significant
