window_start	window_end	window_mid	raw_count	norm_position	log2_ratio
1	10000	5001	3697.0	-0.733932	0.083955
10001	20000	15001	3296.0	-0.729150	-0.081684
20001	30000	25001	3135.0	-0.724367	-0.153935
30001	40000	35001	3122.0	-0.719584	-0.159930
40001	50000	45001	3200.0	-0.714801	-0.124328
50001	60000	55001	3229.0	-0.710018	-0.111313
60001	70000	65001	3179.0	-0.705235	-0.133827
70001	80000	75001	3115.0	-0.700452	-0.163168
80001	90000	85001	2929.0	-0.695669	-0.251992
90001	100000	95001	3369.0	-0.690887	-0.050080
100001	110000	105001	3259.0	-0.686104	-0.097971
110001	120000	115001	3131.0	-0.681321	-0.155777
120001	130000	125001	3502.0	-0.676538	0.005779
130001	140000	135001	3475.0	-0.671755	-0.005387
140001	150000	145001	3227.0	-0.666972	-0.112206
150001	160000	155001	3432.0	-0.662189	-0.023350
160001	170000	165001	3480.0	-0.657406	-0.003313
170001	180000	175001	3342.0	-0.652624	-0.061688
180001	190000	185001	3464.0	-0.647841	-0.009961
190001	200000	195001	3665.0	-0.643058	0.071413
200001	210000	205001	3525.0	-0.638275	0.015223
210001	220000	215001	3471.0	-0.633492	-0.007049
220001	230000	225001	3207.0	-0.628709	-0.121176
230001	240000	235001	3199.0	-0.623926	-0.124779
240001	250000	245001	3252.0	-0.619143	-0.101073
250001	260000	255001	3453.0	-0.614360	-0.014550
260001	270000	265001	3283.0	-0.609578	-0.087385
270001	280000	275001	3342.0	-0.604795	-0.061688
280001	290000	285001	3477.0	-0.600012	-0.004557
290001	300000	295001	3535.0	-0.595229	0.019310
300001	310000	305001	3408.0	-0.590446	-0.033475
310001	320000	315001	3799.0	-0.585663	0.123220
320001	330000	325001	4186.0	-0.580880	0.263172
330001	340000	335001	3403.0	-0.576097	-0.035593
340001	350000	345001	3076.0	-0.571315	-0.181345
350001	360000	355001	3654.0	-0.566532	0.067077
360001	370000	365001	3785.0	-0.561749	0.117893
370001	380000	375001	3382.0	-0.556966	-0.044523
380001	390000	385001	3210.0	-0.552183	-0.119827
390001	400000	395001	3066.0	-0.547400	-0.186042
400001	410000	405001	3542.0	-0.542617	0.022164
410001	420000	415001	3264.0	-0.537834	-0.095759
420001	430000	425001	4058.0	-0.533052	0.218369
430001	440000	435001	3820.0	-0.528269	0.131173
440001	450000	445001	3438.0	-0.523486	-0.020830
450001	460000	455001	3460.0	-0.518703	-0.011628
460001	470000	465001	3245.0	-0.513920	-0.104182
470001	480000	475001	3990.0	-0.509137	0.193989
480001	490000	485001	3880.0	-0.504354	0.153657
490001	500000	495001	3494.0	-0.499571	0.002480
500001	510000	505001	3650.0	-0.494789	0.065496
510001	520000	515001	3385.0	-0.490006	-0.043244
520001	530000	525001	3137.0	-0.485223	-0.153015
530001	540000	535001	3649.0	-0.480440	0.065101
540001	550000	545001	3808.0	-0.475657	0.126633
550001	560000	555001	3357.0	-0.470874	-0.055228
560001	570000	565001	3664.0	-0.466091	0.071019
570001	580000	575001	3322.0	-0.461308	-0.070348
580001	590000	585001	3475.0	-0.456526	-0.005387
590001	600000	595001	3189.0	-0.451743	-0.129296
600001	610000	605001	3562.0	-0.446960	0.030287
610001	620000	615001	3497.0	-0.442177	0.003718
620001	630000	625001	3448.0	-0.437394	-0.016640
630001	640000	635001	3493.0	-0.432611	0.002067
640001	650000	645001	3664.0	-0.427828	0.071019
650001	660000	655001	3540.0	-0.423045	0.021349
660001	670000	665001	3783.0	-0.418263	0.117131
670001	680000	675001	3475.0	-0.413480	-0.005387
680001	690000	685001	3488.0	-0.408697	0.000000
690001	700000	695001	3255.0	-0.403914	-0.099742
700001	710000	705001	3480.0	-0.399131	-0.003313
710001	720000	715001	3202.0	-0.394348	-0.123427
720001	730000	725001	3441.0	-0.389565	-0.019572
730001	740000	735001	3201.0	-0.384782	-0.123877
740001	750000	745001	3548.0	-0.380000	0.024606
750001	760000	755001	3275.0	-0.375217	-0.090905
760001	770000	765001	4099.0	-0.370434	0.232872
770001	780000	775001	3846.0	-0.365651	0.140959
780001	790000	785001	4554.0	-0.360868	0.384734
790001	800000	795001	3485.0	-0.356085	-0.001241
800001	810000	805001	3825.0	-0.351302	0.133060
810001	820000	815001	3714.0	-0.346519	0.090574
820001	830000	825001	3943.0	-0.341737	0.176894
830001	840000	835001	3955.0	-0.336954	0.181278
840001	850000	845001	4148.0	-0.332171	0.250016
850001	860000	855001	3924.0	-0.327388	0.169925
860001	870000	865001	3514.0	-0.322605	0.010714
870001	880000	875001	3278.0	-0.317822	-0.089584
880001	890000	885001	3893.0	-0.313039	0.158482
890001	900000	895001	3648.0	-0.308256	0.064706
900001	910000	905001	3704.0	-0.303474	0.086684
910001	920000	915001	3944.0	-0.298691	0.177260
920001	930000	925001	3838.0	-0.293908	0.137955
930001	940000	935001	3013.0	-0.289125	-0.211199
940001	950000	945001	3187.0	-0.284342	-0.130201
950001	960000	955001	3629.0	-0.279559	0.057172
960001	970000	965001	3342.0	-0.274776	-0.061688
970001	980000	975001	3452.0	-0.269993	-0.014968
980001	990000	985001	3792.0	-0.265211	0.120559
990001	1000000	995001	3391.0	-0.260428	-0.040689
1000001	1010000	1005001	3894.0	-0.255645	0.158853
1010001	1020000	1015001	3797.0	-0.250862	0.122460
1020001	1030000	1025001	3452.0	-0.246079	-0.014968
1030001	1040000	1035001	3811.0	-0.241296	0.127770
1040001	1050000	1045001	4018.0	-0.236513	0.204078
1050001	1060000	1055001	3459.0	-0.231730	-0.012045
1060001	1070000	1065001	3596.0	-0.226947	0.043993
1070001	1080000	1075001	3487.0	-0.222165	-0.000414
1080001	1090000	1085001	3539.0	-0.217382	0.020942
1090001	1100000	1095001	3701.0	-0.212599	0.085515
1100001	1110000	1105001	3572.0	-0.207816	0.034332
1110001	1120000	1115001	3709.0	-0.203033	0.088630
1120001	1130000	1125001	3589.0	-0.198250	0.041182
1130001	1140000	1135001	4126.0	-0.193467	0.242344
1140001	1150000	1145001	3572.0	-0.188684	0.034332
1150001	1160000	1155001	3289.0	-0.183902	-0.084751
1160001	1170000	1165001	3536.0	-0.179119	0.019718
1170001	1180000	1175001	3722.0	-0.174336	0.093678
1180001	1190000	1185001	3459.0	-0.169553	-0.012045
1190001	1200000	1195001	3633.0	-0.164770	0.058761
1200001	1210000	1205001	3643.0	-0.159987	0.062727
1210001	1220000	1215001	3525.0	-0.155204	0.015223
1220001	1230000	1225001	3677.0	-0.150421	0.076129
1230001	1240000	1235001	3831.0	-0.145639	0.135321
1240001	1250000	1245001	4201.0	-0.140856	0.268333
1250001	1260000	1255001	4469.0	-0.136073	0.357552
1260001	1270000	1265001	2206.0	-0.131290	-0.660967
1270001	1280000	1275001	3448.0	-0.126507	-0.016640
1280001	1290000	1285001	4521.0	-0.121724	0.374242
1290001	1300000	1295001	3968.0	-0.116941	0.186012
1300001	1310000	1305001	3909.0	-0.112158	0.164400
1310001	1320000	1315001	3852.0	-0.107376	0.143208
1320001	1330000	1325001	3923.0	-0.102593	0.169557
1330001	1340000	1335001	3600.0	-0.097810	0.045597
1340001	1350000	1345001	4107.0	-0.093027	0.235685
1350001	1360000	1355001	3217.0	-0.088244	-0.116684
1360001	1370000	1365001	3863.0	-0.083461	0.147322
1370001	1380000	1375001	3776.0	-0.078678	0.114459
1380001	1390000	1385001	3108.0	-0.073895	-0.166414
1390001	1400000	1395001	3571.0	-0.069113	0.033928
1400001	1410000	1405001	3369.0	-0.064330	-0.050080
1410001	1420000	1415001	3521.0	-0.059547	0.013585
1420001	1430000	1425001	4627.0	-0.054764	0.407677
1430001	1440000	1435001	3940.0	-0.049981	0.175796
1440001	1450000	1445001	3846.0	-0.045198	0.140959
1450001	1460000	1455001	4326.0	-0.040415	0.310634
1460001	1470000	1465001	4148.0	-0.035632	0.250016
1470001	1480000	1475001	3669.0	-0.030850	0.072987
1480001	1490000	1485001	4018.0	-0.026067	0.204078
1490001	1500000	1495001	3548.0	-0.021284	0.024606
1500001	1510000	1505001	3898.0	-0.016501	0.160334
1510001	1520000	1515001	4117.0	-0.011718	0.239193
1520001	1530000	1525001	3991.0	-0.006935	0.194350
1530001	1540000	1535001	3383.0	-0.002152	-0.044097
1540001	1550000	1545001	3569.0	0.002874	0.033120
1550001	1560000	1555001	3888.0	0.008098	0.156628
1560001	1570000	1565001	3896.0	0.013323	0.159594
1570001	1580000	1575001	3606.0	0.018548	0.047999
1580001	1590000	1585001	3344.0	0.023772	-0.060825
1590001	1600000	1595001	3358.0	0.028997	-0.054798
1600001	1610000	1605001	3549.0	0.034222	0.025013
1610001	1620000	1615001	3576.0	0.039446	0.035947
1620001	1630000	1625001	3609.0	0.044671	0.049199
1630001	1640000	1635001	3846.0	0.049896	0.140959
1640001	1650000	1645001	3394.0	0.055120	-0.039413
1650001	1660000	1655001	3540.0	0.060345	0.021349
1660001	1670000	1665001	3487.0	0.065569	-0.000414
1670001	1680000	1675001	1399.0	0.070794	-1.318004
1680001	1690000	1685001	466.0	0.076019	-2.903998
1690001	1700000	1695001	535.0	0.081243	-2.704789
1700001	1710000	1705001	456.0	0.086468	-2.935294
1710001	1720000	1715001	406.0	0.091693	-3.102848
1720001	1730000	1725001	404.0	0.096917	-3.109973
1730001	1740000	1735001	445.0	0.102142	-2.970523
1740001	1750000	1745001	499.0	0.107367	-2.805288
1750001	1760000	1755001	363.0	0.112591	-3.264359
1760001	1770000	1765001	512.0	0.117816	-2.768184
1770001	1780000	1775001	2042.0	0.123041	-0.772417
1780001	1790000	1785001	4576.0	0.128265	0.391687
1790001	1800000	1795001	3245.0	0.133490	-0.104182
1800001	1810000	1805001	3750.0	0.138715	0.104491
1810001	1820000	1815001	3373.0	0.143939	-0.048368
1820001	1830000	1825001	3634.0	0.149164	0.059158
1830001	1840000	1835001	3880.0	0.154389	0.153657
1840001	1850000	1845001	3663.0	0.159613	0.070626
1850001	1860000	1855001	3481.0	0.164838	-0.002898
1860001	1870000	1865001	4091.0	0.170063	0.230053
1870001	1880000	1875001	4144.0	0.175287	0.248624
1880001	1890000	1885001	3721.0	0.180512	0.093290
1890001	1900000	1895001	3500.0	0.185737	0.004955
1900001	1910000	1905001	3436.0	0.190961	-0.021670
1910001	1920000	1915001	3469.0	0.196186	-0.007880
1920001	1930000	1925001	3376.0	0.201411	-0.047085
1930001	1940000	1935001	3297.0	0.206635	-0.081246
1940001	1950000	1945001	3551.0	0.211860	0.025825
1950001	1960000	1955001	3604.0	0.217085	0.047199
1960001	1970000	1965001	3293.0	0.222309	-0.082998
1970001	1980000	1975001	3561.0	0.227534	0.029882
1980001	1990000	1985001	3211.0	0.232759	-0.119377
1990001	2000000	1995001	3639.0	0.237983	0.061142
2000001	2010000	2005001	3597.0	0.243208	0.044394
2010001	2020000	2015001	3556.0	0.248433	0.027855
2020001	2030000	2025001	3508.0	0.253657	0.008249
2030001	2040000	2035001	3515.0	0.258882	0.011125
2040001	2050000	2045001	3491.0	0.264107	0.001240
2050001	2060000	2055001	3630.0	0.269331	0.057570
2060001	2070000	2065001	3495.0	0.274556	0.002892
2070001	2080000	2075001	3636.0	0.279781	0.059952
2080001	2090000	2085001	3200.0	0.285005	-0.124328
2090001	2100000	2095001	3262.0	0.290230	-0.096643
2100001	2110000	2105001	3172.0	0.295455	-0.137007
2110001	2120000	2115001	3179.0	0.300679	-0.133827
2120001	2130000	2125001	3314.0	0.305904	-0.073826
2130001	2140000	2135001	3789.0	0.311129	0.119417
2140001	2150000	2145001	3528.0	0.316353	0.016451
2150001	2160000	2155001	3488.0	0.321578	0.000000
2160001	2170000	2165001	3301.0	0.326803	-0.079497
2170001	2180000	2175001	3490.0	0.332027	0.000827
2180001	2190000	2185001	3450.0	0.337252	-0.015804
2190001	2200000	2195001	3485.0	0.342476	-0.001241
2200001	2210000	2205001	3730.0	0.347701	0.096776
2210001	2220000	2215001	3907.0	0.352926	0.163661
2220001	2230000	2225001	3801.0	0.358150	0.123979
2230001	2240000	2235001	4005.0	0.363375	0.199402
2240001	2250000	2245001	3903.0	0.368600	0.162183
2250001	2260000	2255001	3587.0	0.373824	0.040378
2260001	2270000	2265001	3414.0	0.379049	-0.030937
2270001	2280000	2275001	3365.0	0.384274	-0.051794
2280001	2290000	2285001	3826.0	0.389498	0.133437
2290001	2300000	2295001	3873.0	0.394723	0.151051
2300001	2310000	2305001	3658.0	0.399948	0.068655
2310001	2320000	2315001	3222.0	0.405172	-0.114444
2320001	2330000	2325001	3581.0	0.410397	0.037962
2330001	2340000	2335001	3427.0	0.415622	-0.025454
2340001	2350000	2345001	3792.0	0.420846	0.120559
2350001	2360000	2355001	3571.0	0.426071	0.033928
2360001	2370000	2365001	3260.0	0.431296	-0.097528
2370001	2380000	2375001	3719.0	0.436520	0.092515
2380001	2390000	2385001	3637.0	0.441745	0.060349
2390001	2400000	2395001	3217.0	0.446970	-0.116684
2400001	2410000	2405001	3551.0	0.452194	0.025825
2410001	2420000	2415001	3766.0	0.457419	0.110633
2420001	2430000	2425001	3369.0	0.462644	-0.050080
2430001	2440000	2435001	3469.0	0.467868	-0.007880
2440001	2450000	2445001	3634.0	0.473093	0.059158
2450001	2460000	2455001	3255.0	0.478318	-0.099742
2460001	2470000	2465001	3299.0	0.483542	-0.080371
2470001	2480000	2475001	4106.0	0.488767	0.235334
2480001	2490000	2485001	3190.0	0.493992	-0.128844
2490001	2500000	2495001	3371.0	0.499216	-0.049223
2500001	2510000	2505001	3549.0	0.504441	0.025013
2510001	2520000	2515001	3137.0	0.509666	-0.153015
2520001	2530000	2525001	3108.0	0.514890	-0.166414
2530001	2540000	2535001	3576.0	0.520115	0.035947
2540001	2550000	2545001	3399.0	0.525340	-0.037290
2550001	2560000	2555001	3518.0	0.530564	0.012355
2560001	2570000	2565001	3518.0	0.535789	0.012355
2570001	2580000	2575001	3655.0	0.541014	0.067471
2580001	2590000	2585001	3693.0	0.546238	0.082393
2590001	2600000	2595001	3299.0	0.551463	-0.080371
2600001	2610000	2605001	3313.0	0.556688	-0.074262
2610001	2620000	2615001	3505.0	0.561912	0.007014
2620001	2630000	2625001	3423.0	0.567137	-0.027139
2630001	2640000	2635001	3389.0	0.572362	-0.041540
2640001	2650000	2645001	3537.0	0.577586	0.020126
2650001	2660000	2655001	4412.0	0.582811	0.339033
2660001	2670000	2665001	4029.0	0.588036	0.208022
2670001	2680000	2675001	4367.0	0.593260	0.324242
2680001	2690000	2685001	3619.0	0.598485	0.053191
2690001	2700000	2695001	4165.0	0.603710	0.255916
2700001	2710000	2705001	3369.0	0.608934	-0.050080
2710001	2720000	2715001	3139.0	0.614159	-0.152095
2720001	2730000	2725001	3245.0	0.619383	-0.104182
2730001	2740000	2735001	3454.0	0.624608	-0.014132
2740001	2750000	2745001	3349.0	0.629833	-0.058670
2750001	2760000	2755001	3228.0	0.635057	-0.111759
2760001	2770000	2765001	2938.0	0.640282	-0.247566
2770001	2780000	2775001	3169.0	0.645507	-0.138372
2780001	2790000	2785001	3659.0	0.650731	0.069049
2790001	2800000	2795001	3735.0	0.655956	0.098708
2800001	2810000	2805001	3284.0	0.661181	-0.086946
2810001	2820000	2815001	3334.0	0.666405	-0.065146
2820001	2830000	2825001	3255.0	0.671630	-0.099742
2830001	2840000	2835001	3443.0	0.676855	-0.018734
2840001	2850000	2845001	3623.0	0.682079	0.054785
2850001	2860000	2855001	4318.0	0.687304	0.307963
2860001	2870000	2865001	3888.0	0.692529	0.156628
2870001	2880000	2875001	3616.0	0.697753	0.051995
2880001	2890000	2885001	4027.0	0.702978	0.207305
2890001	2900000	2895001	3734.0	0.708203	0.098322
2900001	2910000	2905001	3806.0	0.713427	0.125876
2910001	2920000	2915001	3476.0	0.718652	-0.004972
2920001	2930000	2925001	4039.0	0.723877	0.211598
2930001	2940000	2935001	3882.0	0.729101	0.154400
2940001	2950000	2945001	3264.0	0.734326	-0.095759
2950001	2960000	2955001	3629.0	0.739551	0.057172
2960001	2970000	2965001	3952.0	0.744775	0.180183
2970001	2980000	2975001	3258.0	0.750000	-0.098413
2980001	2990000	2985001	2671.0	0.755225	-0.385020
2990001	3000000	2995001	4070.0	0.760449	0.222629
3000001	3010000	3005001	3495.0	0.765674	0.002892
3010001	3020000	3015001	3388.0	0.770899	-0.041966
3020001	3030000	3025001	3037.0	0.776123	-0.199753
3030001	3040000	3035001	3547.0	0.781348	0.024199
3040001	3050000	3045001	3878.0	0.786573	0.152913
3050001	3060000	3055001	3095.0	0.791797	-0.172461
3060001	3070000	3065001	3261.0	0.797022	-0.097086
3070001	3080000	3075001	3169.0	0.802247	-0.138372
3080001	3090000	3085001	2858.0	0.807471	-0.287394
3090001	3100000	3095001	3416.0	0.812696	-0.030092
3100001	3110000	3105001	3388.0	0.817921	-0.041966
3110001	3120000	3115001	3376.0	0.823145	-0.047085
3120001	3130000	3125001	3270.0	0.828370	-0.093109
3130001	3140000	3135001	3240.0	0.833595	-0.106406
3140001	3150000	3145001	3206.0	0.838819	-0.121626
3150001	3160000	3155001	3501.0	0.844044	0.005367
3160001	3170000	3165001	4120.0	0.849269	0.240244
3170001	3180000	3175001	3608.0	0.854493	0.048799
3180001	3190000	3185001	3769.0	0.859718	0.111782
3190001	3200000	3195001	3284.0	0.864943	-0.086946
3200001	3210000	3205001	3854.0	0.870167	0.143957
3210001	3220000	3215001	3332.0	0.875392	-0.066012
3220001	3230000	3225001	3210.0	0.880617	-0.119827
3230001	3240000	3235001	3308.0	0.885841	-0.076441
3240001	3250000	3245001	3522.0	0.891066	0.013995
3250001	3260000	3255001	3184.0	0.896290	-0.131560
3260001	3270000	3265001	2844.0	0.901515	-0.294479
3270001	3280000	3275001	3105.0	0.906740	-0.167807
3280001	3290000	3285001	3314.0	0.911964	-0.073826
3290001	3300000	3295001	3439.0	0.917189	-0.020411
3300001	3310000	3305001	3322.0	0.922414	-0.070348
3310001	3320000	3315001	3367.0	0.927638	-0.050936
3320001	3330000	3325001	3480.0	0.932863	-0.003313
3330001	3340000	3335001	3510.0	0.938088	0.009071
3340001	3350000	3345001	3782.0	0.943312	0.116749
3350001	3360000	3355001	3406.0	0.948537	-0.034322
3360001	3370000	3365001	3498.0	0.953762	0.004130
3370001	3380000	3375001	3925.0	0.958986	0.170293
3380001	3390000	3385001	3684.0	0.964211	0.078873
3390001	3400000	3395001	3364.0	0.969436	-0.052222
3400001	3410000	3405001	3467.0	0.974660	-0.008712
3410001	3420000	3415001	3181.0	0.979885	-0.132920
3420001	3430000	3425001	3614.0	0.985110	0.051196
3430001	3440000	3435001	3935.0	0.990334	0.173964
3440001	3450000	3445001	3194.0	0.995559	-0.127036
3450001	3460000	3455001	3387.0	-0.999283	-0.042392
3460001	3470000	3465001	3789.0	-0.994500	0.119417
3470001	3480000	3475001	3653.0	-0.989717	0.066682
3480001	3490000	3485001	3711.0	-0.984934	0.089408
3490001	3500000	3495001	3299.0	-0.980151	-0.080371
3500001	3510000	3505001	3460.0	-0.975368	-0.011628
3510001	3520000	3515001	3493.0	-0.970585	0.002067
3520001	3530000	3525001	3916.0	-0.965802	0.166981
3530001	3540000	3535001	3733.0	-0.961020	0.097935
3540001	3550000	3545001	3574.0	-0.956237	0.035140
3550001	3560000	3555001	3416.0	-0.951454	-0.030092
3560001	3570000	3565001	3126.0	-0.946671	-0.158082
3570001	3580000	3575001	3260.0	-0.941888	-0.097528
3580001	3590000	3585001	3263.0	-0.937105	-0.096201
3590001	3600000	3595001	3378.0	-0.932322	-0.046231
3600001	3610000	3605001	2806.0	-0.927539	-0.313885
3610001	3620000	3615001	3182.0	-0.922757	-0.132466
3620001	3630000	3625001	3010.0	-0.917974	-0.212637
3630001	3640000	3635001	3001.0	-0.913191	-0.216957
3640001	3650000	3645001	3052.0	-0.908408	-0.192645
3650001	3660000	3655001	3421.0	-0.903625	-0.027982
3660001	3670000	3665001	3429.0	-0.898842	-0.024612
3670001	3680000	3675001	3730.0	-0.894059	0.096776
3680001	3690000	3685001	3905.0	-0.889276	0.162923
3690001	3700000	3695001	3601.0	-0.884494	0.045998
3700001	3710000	3705001	3291.0	-0.879711	-0.083874
3710001	3720000	3715001	3622.0	-0.874928	0.054387
3720001	3730000	3725001	3242.0	-0.870145	-0.105516
3730001	3740000	3735001	2726.0	-0.865362	-0.355614
3740001	3750000	3745001	3427.0	-0.860579	-0.025454
3750001	3760000	3755001	2836.0	-0.855796	-0.298543
3760001	3770000	3765001	3185.0	-0.851013	-0.131107
3770001	3780000	3775001	3132.0	-0.846231	-0.155316
3780001	3790000	3785001	3040.0	-0.841448	-0.198329
3790001	3800000	3795001	3563.0	-0.836665	0.030692
3800001	3810000	3805001	3411.0	-0.831882	-0.032205
3810001	3820000	3815001	2875.0	-0.827099	-0.278838
3820001	3830000	3825001	3145.0	-0.822316	-0.149340
3830001	3840000	3835001	3410.0	-0.817533	-0.032628
3840001	3850000	3845001	3887.0	-0.812750	0.156257
3850001	3860000	3855001	3724.0	-0.807968	0.094453
3860001	3870000	3865001	3322.0	-0.803185	-0.070348
3870001	3880000	3875001	3167.0	-0.798402	-0.139283
3880001	3890000	3885001	3284.0	-0.793619	-0.086946
3890001	3900000	3895001	3679.0	-0.788836	0.076914
3900001	3910000	3905001	3215.0	-0.784053	-0.117581
3910001	3920000	3915001	3083.0	-0.779270	-0.178065
3920001	3930000	3925001	3177.0	-0.774487	-0.134735
3930001	3940000	3935001	3274.0	-0.769704	-0.091346
3940001	3950000	3945001	3522.0	-0.764922	0.013995
3950001	3960000	3955001	3461.0	-0.760139	-0.011211
3960001	3970000	3965001	3145.0	-0.755356	-0.149340
3970001	3980000	3975001	3578.0	-0.750573	0.036753
3980001	3990000	3985001	3828.0	-0.745790	0.134191
3990001	4000000	3995001	4044.0	-0.741007	0.213383
