strain,phase,window_mid,norm_position,density_drug,density_nd,log2FC,category
Lac-4,stat,1795501,0.214363,377,381,-0.015226474224657834,No substantial change
Lac-4,stat,1796501,0.214727,349.5,383,-0.13205193654952074,No substantial change
Lac-4,stat,1797501,0.215091,297,327.5,-0.14103197562404682,No substantial change
Lac-4,stat,1798501,0.215455,369.5,384.5,-0.05740923381567559,No substantial change
Lac-4,stat,1799501,0.215819,381,348,0.13070369164459375,No substantial change
Lac-4,stat,1800501,0.216183,407.5,434.5,-0.0925561176959602,No substantial change
Lac-4,stat,1801501,0.216547,370,332,0.1563420291693875,No substantial change
Lac-4,stat,1802501,0.216911,397,417.5,-0.07263719021845673,No substantial change
Lac-4,stat,1803501,0.217274,375.5,464,-0.3053118976133003,No substantial change
Lac-4,stat,1804501,0.217638,437,405.5,0.10793136528332549,No substantial change
Lac-4,stat,1805501,0.218002,402,338.5,0.2480396676039319,No substantial change
Lac-4,stat,1806501,0.218366,371,353.5,0.06970897181140451,No substantial change
Lac-4,stat,1807501,0.21873,430,374,0.20129838970182354,No substantial change
Lac-4,stat,1808501,0.219094,361.5,386.5,-0.09647276697372956,No substantial change
Lac-4,stat,1809501,0.219458,344.5,331.5,0.055495112591703706,No substantial change
Lac-4,stat,1810501,0.219822,345,348,-0.012490944183196845,No substantial change
Lac-4,stat,1811501,0.220186,366.5,396,-0.11168723194579776,No substantial change
Lac-4,stat,1812501,0.22055,360,379,-0.07420094184141705,No substantial change
Lac-4,stat,1813501,0.220914,364.5,384,-0.0751874963942191,No substantial change
Lac-4,stat,1814501,0.221278,382,359,0.08958879421269723,No substantial change
Lac-4,stat,1815501,0.221642,345.5,355.5,-0.0411638492311568,No substantial change
Lac-4,stat,1816501,0.222006,304.5,338,-0.15058101837585192,No substantial change
Lac-4,stat,1817501,0.22237,355.5,337,0.07710096843755676,No substantial change
Lac-4,stat,1818501,0.222734,467.5,501.5,-0.10128333583718171,No substantial change
Lac-4,stat,1819501,0.223098,528.5,564,-0.09379169101611053,No substantial change
Lac-4,stat,1820501,0.223461,594.5,560.5,0.084962436940229,No substantial change
Lac-4,stat,1821501,0.223825,337.5,359,-0.08909634188485809,No substantial change
Lac-4,stat,1822501,0.224189,369,391.5,-0.08539149123064467,No substantial change
Lac-4,stat,1823501,0.224553,413,443,-0.10116491713557292,No substantial change
Lac-4,stat,1824501,0.224917,367,421.5,-0.19975256809886954,No substantial change
Lac-4,stat,1825501,0.225281,363,330,0.13750352374993502,No substantial change
Lac-4,stat,1826501,0.225645,350,384,-0.13375138888882732,No substantial change
Lac-4,stat,1827501,0.226009,358.5,331.5,0.1129642485893169,No substantial change
Lac-4,stat,1828501,0.226373,380,416,-0.13058410981014437,No substantial change
Lac-4,stat,1829501,0.226737,367,418.5,-0.18944755970713095,No substantial change
Lac-4,stat,1830501,0.227101,349,378.5,-0.11706626377607934,No substantial change
Lac-4,stat,1831501,0.227465,340.5,353.5,-0.054055416797327754,No substantial change
Lac-4,stat,1832501,0.227829,356.5,368,-0.04580368961312479,No substantial change
Lac-4,stat,1833501,0.228193,377,382.5,-0.020895224311349762,No substantial change
Lac-4,stat,1834501,0.228557,403,447.5,-0.15110784362365132,No substantial change
Lac-4,stat,1835501,0.228921,360,407.5,-0.17880315278876519,No substantial change
Lac-4,stat,1836501,0.229285,307,367,-0.25754140747303333,No substantial change
Lac-4,stat,1837501,0.229649,313.5,350.5,-0.16094900120858427,No substantial change
Lac-4,stat,1838501,0.230012,384,390.5,-0.024216237420823194,No substantial change
Lac-4,stat,1839501,0.230376,395.5,393.5,0.007314058965305329,No substantial change
Lac-4,stat,1840501,0.23074,373,390.5,-0.06614691788674154,No substantial change
Lac-4,stat,1841501,0.231104,367.5,420,-0.19264507794239588,No substantial change
Lac-4,stat,1842501,0.231468,490.5,545,-0.15200309344504995,No substantial change
Lac-4,stat,1843501,0.231832,351,390.5,-0.15385151783741868,No substantial change
Lac-4,stat,1844501,0.232196,335,369,-0.1394597207152612,No substantial change
Lac-4,stat,1845501,0.23256,400.5,433,-0.11256478231801478,No substantial change
Lac-4,stat,1846501,0.232924,365.5,408.5,-0.1604646721932461,No substantial change
Lac-4,stat,1847501,0.233288,344,362,-0.0735811323811074,No substantial change
Lac-4,stat,1848501,0.233652,396.5,397,-0.0018181414389794061,No substantial change
Lac-4,stat,1849501,0.234016,351.5,374,-0.08951358081510141,No substantial change
Lac-4,stat,1850501,0.23438,349,362.5,-0.05475395869264466,No substantial change
Lac-4,stat,1851501,0.234744,351,366,-0.06037261797948182,No substantial change
Lac-4,stat,1852501,0.235108,353.5,346.5,0.028854862672184987,No substantial change
Lac-4,stat,1853501,0.235472,334,363.5,-0.12210726144554206,No substantial change
Lac-4,stat,1854501,0.235836,353.5,381,-0.10808078268392322,No substantial change
Lac-4,stat,1855501,0.2362,374.5,388.5,-0.052948879948958964,No substantial change
Lac-4,stat,1856501,0.236563,345.5,393,-0.18584360187034793,No substantial change
Lac-4,stat,1857501,0.236927,355.5,397,-0.15928944752354257,No substantial change
Lac-4,stat,1858501,0.237291,340.5,365.5,-0.10221660794036613,No substantial change
Lac-4,stat,1859501,0.237655,376.5,407.5,-0.11415019444651174,No substantial change
Lac-4,stat,1860501,0.238019,405,458.5,-0.1789998258230674,No substantial change
Lac-4,stat,1861501,0.238383,388,412,-0.08658768499609067,No substantial change
Lac-4,stat,1862501,0.238747,366.5,387.5,-0.08038311202778804,No substantial change
Lac-4,stat,1863501,0.239111,352,349,0.012348392427645,No substantial change
Lac-4,stat,1864501,0.239475,373,342,0.1251793053693398,No substantial change
Lac-4,stat,1865501,0.239839,364.5,253.5,0.5239330673235966,No substantial change
Lac-4,stat,1866501,0.240203,313.5,233.5,0.4250428930923769,No substantial change
Lac-4,stat,1867501,0.240567,295.5,299,-0.016987354020572575,No substantial change
Lac-4,stat,1868501,0.240931,330,358,-0.11749356301844069,No substantial change
Lac-4,stat,1869501,0.241295,356,377,-0.08268728230226655,No substantial change
Lac-4,stat,1870501,0.241659,384,428,-0.15650448567999078,No substantial change
Lac-4,stat,1871501,0.242023,415.5,405.5,0.035146562553071664,No substantial change
Lac-4,stat,1872501,0.242387,383.5,395.5,-0.044451116969858345,No substantial change
Lac-4,stat,1873501,0.242751,362,367,-0.01979036576000738,No substantial change
Lac-4,stat,1874501,0.243114,386.5,385.5,0.003737554009813092,No substantial change
Lac-4,stat,1875501,0.243478,331,370,-0.16069405370909448,No substantial change
Lac-4,stat,1876501,0.243842,425.5,440,-0.04834439183869695,No substantial change
Lac-4,stat,1877501,0.244206,402,435,-0.1138198995571621,No substantial change
Lac-4,stat,1878501,0.24457,336.5,333.5,0.012919743425731949,No substantial change
Lac-4,stat,1879501,0.244934,434,459.5,-0.08236981884455527,No substantial change
Lac-4,stat,1880501,0.245298,359.5,418.5,-0.21923585211104601,No substantial change
Lac-4,stat,1881501,0.245662,340.5,395.5,-0.21602289646072068,No substantial change
Lac-4,stat,1882501,0.246026,424.5,434.5,-0.03359162326136171,No substantial change
Lac-4,stat,1883501,0.24639,440,492.5,-0.162620200819079,No substantial change
Lac-4,stat,1884501,0.246754,427.5,423.5,0.013562450441061675,No substantial change
Lac-4,stat,1885501,0.247118,373,435.5,-0.2234970883436268,No substantial change
Lac-4,stat,1886501,0.247482,346,386.5,-0.1596963762881227,No substantial change
Lac-4,stat,1887501,0.247846,338,353.5,-0.06468696852721446,No substantial change
Lac-4,stat,1888501,0.24821,302,351.5,-0.21897613974745633,No substantial change
Lac-4,stat,1889501,0.248574,387.5,520,-0.4243153128668546,No substantial change
Lac-4,stat,1890501,0.248938,331,388.5,-0.2310833816004923,No substantial change
Lac-4,stat,1891501,0.249302,426,486.5,-0.19158637455527333,No substantial change
Lac-4,stat,1892501,0.249665,395.5,381,0.05388669697946979,No substantial change
Lac-4,stat,1893501,0.250029,392,287,0.4498029174395205,No substantial change
Lac-4,stat,1894501,0.250393,323.5,298.5,0.1160347807277025,No substantial change
Lac-4,stat,1895501,0.250757,406.5,355.5,0.19340579245561249,No substantial change
Lac-4,stat,1896501,0.251121,347.5,360,-0.050983928718804916,No substantial change
Lac-4,stat,1897501,0.251485,418.5,457.5,-0.12854412062106113,No substantial change
Lac-4,stat,1898501,0.251849,360,380,-0.07800251200127321,No substantial change
Lac-4,stat,1899501,0.252213,418.5,443,-0.08207907600467448,No substantial change
Lac-4,stat,1900501,0.252577,427.5,450,-0.07400058144377693,No substantial change
Lac-4,stat,1901501,0.252941,344.5,360,-0.06349292362538331,No substantial change
Lac-4,stat,1902501,0.253305,301.5,365.5,-0.27771340405235256,No substantial change
Lac-4,stat,1903501,0.253669,386.5,380,0.024468995593899548,No substantial change
Lac-4,stat,1904501,0.254033,362,356.5,0.022087620639317396,No substantial change
Lac-4,stat,1905501,0.254397,356,335.5,0.08556447476621429,No substantial change
Lac-4,stat,1906501,0.254761,336,401,-0.25514100367616,No substantial change
Lac-4,stat,1907501,0.255125,430,462.5,-0.10511670581421412,No substantial change
Lac-4,stat,1908501,0.255489,397.5,454,-0.1917374371191973,No substantial change
Lac-4,stat,1909501,0.255852,328.5,380.5,-0.21200308318121588,No substantial change
Lac-4,stat,1910501,0.256216,371,427.5,-0.20450523315245692,No substantial change
Lac-4,stat,1911501,0.25658,329,379,-0.20411026443585017,No substantial change
Lac-4,stat,1912501,0.256944,408.5,436.5,-0.0956455754837566,No substantial change
Lac-4,stat,1913501,0.257308,416,430,-0.047753131448368145,No substantial change
Lac-4,stat,1914501,0.257672,319,387,-0.27877714237954093,No substantial change
Lac-4,stat,1915501,0.258036,375.5,371.5,0.015450696975675488,No substantial change
Lac-4,stat,1916501,0.2584,421.5,445,-0.07827270491167782,No substantial change
Lac-4,stat,1917501,0.258764,386.5,438,-0.18046245567632593,No substantial change
Lac-4,stat,1918501,0.259128,421,414.5,0.02244813157064578,No substantial change
Lac-4,stat,1919501,0.259492,404.5,422.5,-0.06281163873956902,No substantial change
Lac-4,stat,1920501,0.259856,384,411,-0.09803208296052676,No substantial change
Lac-4,stat,1921501,0.26022,401.5,420.5,-0.06670581273782974,No substantial change
Lac-4,stat,1922501,0.260584,372,413,-0.15083916031141403,No substantial change
Lac-4,stat,1923501,0.260948,355.5,400.5,-0.1719526827892949,No substantial change
Lac-4,stat,1924501,0.261312,356.5,422,-0.2433409222632971,No substantial change
Lac-4,stat,1925501,0.261676,377.5,460,-0.285157216731934,No substantial change
Lac-4,stat,1926501,0.26204,381,422,-0.147452001213863,No substantial change
Lac-4,stat,1927501,0.262403,352,365.5,-0.05429597731514011,No substantial change
Lac-4,stat,1928501,0.262767,411.5,409,0.008791587479876935,No substantial change
Lac-4,stat,1929501,0.263131,395,416.5,-0.07646384230108229,No substantial change
Lac-4,stat,1930501,0.263495,420,440.5,-0.06875269125429102,No substantial change
Lac-4,stat,1931501,0.263859,358,347.5,0.04294660965338657,No substantial change
Lac-4,stat,1932501,0.264223,378,420.5,-0.1537195660340716,No substantial change
Lac-4,stat,1933501,0.264587,418.5,412.5,0.020833503417165753,No substantial change
Lac-4,stat,1934501,0.264951,324,351.5,-0.11753087618791062,No substantial change
Lac-4,stat,1935501,0.265315,400.5,454,-0.18089005488220483,No substantial change
Lac-4,stat,1936501,0.265679,529.5,556,-0.07045419873117101,No substantial change
Lac-4,stat,1937501,0.266043,422,480.5,-0.1872934320665653,No substantial change
Lac-4,stat,1938501,0.266407,388.5,447.5,-0.20397308374390866,No substantial change
Lac-4,stat,1939501,0.266771,358.5,431,-0.26571475038719333,No substantial change
Lac-4,stat,1940501,0.267135,368.5,412.5,-0.1627295000381085,No substantial change
Lac-4,stat,1941501,0.267499,344.5,350,-0.022850939128037415,No substantial change
Lac-4,stat,1942501,0.267863,329.5,352.5,-0.09734479227810414,No substantial change
Lac-4,stat,1943501,0.268227,283,313,-0.14536060410073606,No substantial change
Lac-4,stat,1944501,0.268591,326.5,327.5,-0.004411914878381895,No substantial change
Lac-4,stat,1945501,0.268954,343.5,351.5,-0.033214590254435135,No substantial change
Lac-4,stat,1946501,0.269318,325.5,354,-0.12109181691736196,No substantial change
Lac-4,stat,1947501,0.269682,328.5,399.5,-0.2823021326056471,No substantial change
Lac-4,stat,1948501,0.270046,402,447,-0.15307933000438909,No substantial change
Lac-4,stat,1949501,0.27041,353.5,408,-0.2068589371620967,No substantial change
Lac-4,stat,1950501,0.270774,341.5,410,-0.26373833121535567,No substantial change
Lac-4,stat,1951501,0.271138,318,381.5,-0.26265629155017517,No substantial change
Lac-4,stat,1952501,0.271502,406.5,369.5,0.13768098792887687,No substantial change
Lac-4,stat,1953501,0.271866,374.5,312,0.26341968959650264,No substantial change
Lac-4,stat,1954501,0.27223,405,332.5,0.2845675673834352,No substantial change
Lac-4,stat,1955501,0.272594,254.5,227,0.16497335878478023,No substantial change
Lac-4,stat,1956501,0.272958,330.5,375.5,-0.18416263600658006,No substantial change
Lac-4,stat,1957501,0.273322,361.5,391.5,-0.11501666033992283,No substantial change
Lac-4,stat,1958501,0.273686,363.5,379,-0.060242484251497294,No substantial change
Lac-4,stat,1959501,0.27405,379.5,381,-0.005691112077855715,No substantial change
Lac-4,stat,1960501,0.274414,421,445,-0.07998510278736409,No substantial change
Lac-4,stat,1961501,0.274778,439.5,432.5,0.023163032619317223,No substantial change
Lac-4,stat,1962501,0.275142,376.5,363.5,0.05069450075233391,No substantial change
Lac-4,stat,1963501,0.275505,389.5,498.5,-0.35597017633652667,No substantial change
Lac-4,stat,1964501,0.275869,500.5,361,0.4713712319488225,No substantial change
Lac-4,stat,1965501,0.276233,600,370,0.6974372299795688,No substantial change
Lac-4,stat,1966501,0.276597,557.5,396,0.4934713747280575,No substantial change
Lac-4,stat,1967501,0.276961,716,474,0.5950725283659973,No substantial change
Lac-4,stat,1968501,0.277325,456,461,-0.015732926264596346,No substantial change
Lac-4,stat,1969501,0.277689,386,407.5,-0.07819921185035952,No substantial change
Lac-4,stat,1970501,0.278053,309,317.5,-0.0391497537551537,No substantial change
Lac-4,stat,1971501,0.278417,350.5,370.5,-0.0800590982952106,No substantial change
Lac-4,stat,1972501,0.278781,372,380,-0.030696797222916385,No substantial change
Lac-4,stat,1973501,0.279145,378,424,-0.16567803034212658,No substantial change
Lac-4,stat,1974501,0.279509,392.5,385.5,0.025961793863954974,No substantial change
Lac-4,stat,1975501,0.279873,368.5,380,-0.04433479923587821,No substantial change
Lac-4,stat,1976501,0.280237,409.5,484.5,-0.24263321377407246,No substantial change
Lac-4,stat,1977501,0.280601,462,529.5,-0.19673783257627897,No substantial change
Lac-4,stat,1978501,0.280965,438,355,0.30311184520912887,No substantial change
Lac-4,stat,1979501,0.281329,443.5,458.5,-0.047987629293990544,No substantial change
Lac-4,stat,1980501,0.281692,401,416,-0.052981291686171834,No substantial change
Lac-4,stat,1981501,0.282056,380,445,-0.2278059175228123,No substantial change
Lac-4,stat,1982501,0.28242,358.5,416,-0.21461040943918744,No substantial change
Lac-4,stat,1983501,0.282784,378,400,-0.08161376555365212,No substantial change
Lac-4,stat,1984501,0.283148,319,350,-0.13379849806745936,No substantial change
Lac-4,stat,1985501,0.283512,393.5,411,-0.06277475817419652,No substantial change
Lac-4,stat,1986501,0.283876,398.5,382.5,0.05911997641045776,No substantial change
Lac-4,stat,1987501,0.28424,319,336,-0.07490480901389097,No substantial change
Lac-4,stat,1988501,0.284604,379.5,340.5,0.15644508740339513,No substantial change
Lac-4,stat,1989501,0.284968,388,331,0.22922543537991,No substantial change
Lac-4,stat,1990501,0.285332,366.5,399.5,-0.12438230479416496,No substantial change
Lac-4,stat,1991501,0.285696,281.5,256.5,0.1341760964731757,No substantial change
Lac-4,stat,1992501,0.28606,321.5,311,0.04790415719734477,No substantial change
Lac-4,stat,1993501,0.286424,410,388.5,0.07770931109773602,No substantial change
Lac-4,stat,1994501,0.286788,331.5,367,-0.14677119273062508,No substantial change
Lac-4,stat,1995501,0.287152,370.5,377.5,-0.027003101906607492,No substantial change
Lac-4,stat,1996501,0.287516,389,314.5,0.3067101381069027,No substantial change
Lac-4,stat,1997501,0.28788,356.5,292,0.28793370756387077,No substantial change
Lac-4,stat,1998501,0.288243,378,300.5,0.3310212435098872,No substantial change
Lac-4,stat,1999501,0.288607,326,346.5,-0.08798338790613622,No substantial change
Lac-4,stat,2000501,0.288971,348.5,356,-0.030718585097974687,No substantial change
Lac-4,stat,2001501,0.289335,352.5,397.5,-0.17333160288556176,No substantial change
Lac-4,stat,2002501,0.289699,351.5,359,-0.030459154750516096,No substantial change
Lac-4,stat,2003501,0.290063,357.5,389,-0.12182691332044011,No substantial change
Lac-4,stat,2004501,0.290427,369,416,-0.17296271208069616,No substantial change
Lac-4,stat,2005501,0.290791,286.5,195.5,0.5513665314495526,No substantial change
Lac-4,stat,2006501,0.291155,451.5,316.5,0.5125204880525168,No substantial change
Lac-4,stat,2007501,0.291519,382,260,0.5550610150072943,No substantial change
Lac-4,stat,2008501,0.291883,348,237.5,0.5511597926304181,No substantial change
Lac-4,stat,2009501,0.292247,362,429,-0.2449879504163403,No substantial change
Lac-4,stat,2010501,0.292611,425,458.5,-0.1094588925699902,No substantial change
Lac-4,stat,2011501,0.292975,360,422,-0.22924609237751037,No substantial change
Lac-4,stat,2012501,0.293339,415.5,427.5,-0.04107594300291566,No substantial change
Lac-4,stat,2013501,0.293703,363,396,-0.12553088208385899,No substantial change
Lac-4,stat,2014501,0.294067,413,460,-0.1554920795249298,No substantial change
Lac-4,stat,2015501,0.294431,365,400,-0.13210353600734515,No substantial change
Lac-4,stat,2016501,0.294794,335.5,372,-0.14898985490784789,No substantial change
Lac-4,stat,2017501,0.295158,398.5,389,0.03480956900427995,No substantial change
Lac-4,stat,2018501,0.295522,384,300.5,0.3537413200099707,No substantial change
Lac-4,stat,2019501,0.295886,413.5,413.5,0,No substantial change
Lac-4,stat,2020501,0.29625,394,439,-0.15602531007898193,No substantial change
Lac-4,stat,2021501,0.296614,406.5,393.5,0.04689171656754121,No substantial change
Lac-4,stat,2022501,0.296978,389.5,425.5,-0.1275358036242935,No substantial change
Lac-4,stat,2023501,0.297342,396,434,-0.13219461236486962,No substantial change
Lac-4,stat,2024501,0.297706,303.5,356,-0.23018072471071577,No substantial change
Lac-4,stat,2025501,0.29807,362,360.5,0.0059904378423828696,No substantial change
Lac-4,stat,2026501,0.298434,365.5,382,-0.06370123208331131,No substantial change
Lac-4,stat,2027501,0.298798,410.5,379.5,0.11328233636233835,No substantial change
Lac-4,stat,2028501,0.299162,372,407,-0.12972617315821564,No substantial change
Lac-4,stat,2029501,0.299526,332.5,393,-0.24117497187005454,No substantial change
Lac-4,stat,2030501,0.29989,459,497.5,-0.1162023720172033,No substantial change
Lac-4,stat,2031501,0.300254,347,380,-0.131063755752687,No substantial change
Lac-4,stat,2032501,0.300618,346,374.5,-0.11419368082202647,No substantial change
Lac-4,stat,2033501,0.300982,381.5,426.5,-0.16086268448375973,No substantial change
Lac-4,stat,2034501,0.301345,433,479.5,-0.14716379029140592,No substantial change
Lac-4,stat,2035501,0.301709,349.5,396.5,-0.18202841032854203,No substantial change
Lac-4,stat,2036501,0.302073,366,377,-0.042720874984621786,No substantial change
Lac-4,stat,2037501,0.302437,310,331,-0.09456300153298018,No substantial change
Lac-4,stat,2038501,0.302801,341,354,-0.05397762105882505,No substantial change
Lac-4,stat,2039501,0.303165,393.5,406.5,-0.04689171656754137,No substantial change
Lac-4,stat,2040501,0.303529,370,410.5,-0.14985695126149268,No substantial change
Lac-4,stat,2041501,0.303893,323.5,386,-0.25483513527557294,No substantial change
Lac-4,stat,2042501,0.304257,339,344,-0.02112329156575409,No substantial change
Lac-4,stat,2043501,0.304621,439.5,356,0.3039859241770063,No substantial change
Lac-4,stat,2044501,0.304985,510,422,0.2732542481516727,No substantial change
Lac-4,stat,2045501,0.305349,435.5,479,-0.13735293713731572,No substantial change
Lac-4,stat,2046501,0.305713,416.5,460,-0.14331736557882752,No substantial change
Lac-4,stat,2047501,0.306077,409.5,492.5,-0.26626027270273,No substantial change
Lac-4,stat,2048501,0.306441,430.5,478.5,-0.15250568708918152,No substantial change
Lac-4,stat,2049501,0.306805,489,403,0.27905462642426637,No substantial change
Lac-4,stat,2050501,0.307169,466.5,337.5,0.4669895789135655,No substantial change
Lac-4,stat,2051501,0.307533,403,403,0,No substantial change
Lac-4,stat,2052501,0.307896,433.5,499,-0.20300782211542548,No substantial change
Lac-4,stat,2053501,0.30826,405,422,-0.0593210909351981,No substantial change
Lac-4,stat,2054501,0.308624,391,462,-0.2407242441087052,No substantial change
Lac-4,stat,2055501,0.308988,381.5,405,-0.08623885093745659,No substantial change
Lac-4,stat,2056501,0.309352,450.5,465.5,-0.04725406174525516,No substantial change
Lac-4,stat,2057501,0.309716,343,373.5,-0.12289966661642482,No substantial change
Lac-4,stat,2058501,0.31008,352.5,365.5,-0.052248148666281406,No substantial change
Lac-4,stat,2059501,0.310444,316.5,373.5,-0.23890274336089581,No substantial change
Lac-4,stat,2060501,0.310808,345.5,354.5,-0.03709991685125753,No substantial change
Lac-4,stat,2061501,0.311172,320,368.5,-0.20359271420770728,No substantial change
Lac-4,stat,2062501,0.311536,317,351,-0.14698819016515338,No substantial change
Lac-4,stat,2063501,0.3119,339.5,355,-0.06440745014731271,No substantial change
Lac-4,stat,2064501,0.312264,373.5,374,-0.001930027098399553,No substantial change
Lac-4,stat,2065501,0.312628,327.5,370,-0.17603036409149958,No substantial change
Lac-4,stat,2066501,0.312992,366,354.5,0.04605802104452627,No substantial change
Lac-4,stat,2067501,0.313356,339,370,-0.1262399973799683,No substantial change
Lac-4,stat,2068501,0.31372,391.5,421.5,-0.10652032365104161,No substantial change
Lac-4,stat,2069501,0.314083,432.5,474.5,-0.13370795449702247,No substantial change
Lac-4,stat,2070501,0.314447,390.5,435.5,-0.15735017045688526,No substantial change
Lac-4,stat,2071501,0.314811,386.5,407.5,-0.07633164519359256,No substantial change
Lac-4,stat,2072501,0.315175,308.5,320,-0.05280141573794439,No substantial change
Lac-4,stat,2073501,0.315539,397.5,464,-0.22316994495585432,No substantial change
Lac-4,stat,2074501,0.315903,448.5,465.5,-0.05367318263953247,No substantial change
Lac-4,stat,2075501,0.316267,364,384.5,-0.07904514776313024,No substantial change
Lac-4,stat,2076501,0.316631,333.5,364,-0.12625168901411132,No substantial change
Lac-4,stat,2077501,0.316995,398.5,462.5,-0.21487364141320275,No substantial change
Lac-4,stat,2078501,0.317359,335.5,380,-0.17968665213076426,No substantial change
Lac-4,stat,2079501,0.317723,343,382.5,-0.15725117140720174,No substantial change
Lac-4,stat,2080501,0.318087,363,386,-0.08863129927232971,No substantial change
Lac-4,stat,2081501,0.318451,445,440,0.01630181232910064,No substantial change
Lac-4,stat,2082501,0.318815,443.5,479.5,-0.11259671071706698,No substantial change
Lac-4,stat,2083501,0.319179,422,450,-0.09268200250985185,No substantial change
Lac-4,stat,2084501,0.319543,348,369,-0.08453351021166772,No substantial change
Lac-4,stat,2085501,0.319907,355,412.5,-0.21657509474113373,No substantial change
Lac-4,stat,2086501,0.320271,392,407.5,-0.05594640500323169,No substantial change
Lac-4,stat,2087501,0.320634,372,354,0.07155326102503407,No substantial change
Lac-4,stat,2088501,0.320998,405,447.5,-0.14396577437963162,No substantial change
Lac-4,stat,2089501,0.321362,366,393,-0.10268566397456401,No substantial change
Lac-4,stat,2090501,0.321726,364,436,-0.2603896845782301,No substantial change
Lac-4,stat,2091501,0.32209,332.5,387.5,-0.220841969773048,No substantial change
Lac-4,stat,2092501,0.322454,320.5,361,-0.17167448026843002,No substantial change
Lac-4,stat,2093501,0.322818,352.5,369.5,-0.067951106859995,No substantial change
Lac-4,stat,2094501,0.323182,353,359,-0.02431566055187101,No substantial change
Lac-4,stat,2095501,0.323546,350.5,392,-0.1614392101045851,No substantial change
Lac-4,stat,2096501,0.32391,359.5,386.5,-0.10447664348554965,No substantial change
Lac-4,stat,2097501,0.324274,367.5,408,-0.15082490224776882,No substantial change
Lac-4,stat,2098501,0.324638,440,475,-0.1104239896936506,No substantial change
Lac-4,stat,2099501,0.325002,416.5,478,-0.19869412261520086,No substantial change
Lac-4,stat,2100501,0.325366,344.5,355,-0.04331504168775301,No substantial change
Lac-4,stat,2101501,0.32573,343,393.5,-0.1981550593346741,No substantial change
Lac-4,stat,2102501,0.326094,375.5,423,-0.17184475560567794,No substantial change
Lac-4,stat,2103501,0.326458,462.5,432,0.09842205324020595,No substantial change
Lac-4,stat,2104501,0.326822,528.5,364.5,0.5359846570557459,No substantial change
Lac-4,stat,2105501,0.327185,378,314.5,0.2653262173417836,No substantial change
Lac-4,stat,2106501,0.327549,386.5,430,-0.1538682456646129,No substantial change
Lac-4,stat,2107501,0.327913,338.5,378,-0.15923040064607596,No substantial change
Lac-4,stat,2108501,0.328277,361,411.5,-0.18889359353445467,No substantial change
Lac-4,stat,2109501,0.328641,276,280,-0.020758560166797328,No substantial change
Lac-4,stat,2110501,0.329005,368.5,408,-0.14690453287642588,No substantial change
Lac-4,stat,2111501,0.329369,311,354.5,-0.18887104710891364,No substantial change
Lac-4,stat,2112501,0.329733,331,374,-0.17620705308041898,No substantial change
Lac-4,stat,2113501,0.330097,360,371.5,-0.045365304208921466,No substantial change
Lac-4,stat,2114501,0.330461,478.5,395.5,0.27484123001323374,No substantial change
Lac-4,stat,2115501,0.330825,333,381.5,-0.1961608797632683,No substantial change
Lac-4,stat,2116501,0.331189,380,358,0.08603983106669155,No substantial change
Lac-4,stat,2117501,0.331553,333.5,344,-0.04472180351751303,No substantial change
Lac-4,stat,2118501,0.331917,350.5,342,0.03541811912472537,No substantial change
Lac-4,stat,2119501,0.332281,364,371,-0.02748073642210701,No substantial change
Lac-4,stat,2120501,0.332645,454,278,0.7076074145674076,No substantial change
Lac-4,stat,2121501,0.333009,492.5,349.5,0.49483126896830215,No substantial change
Lac-4,stat,2122501,0.333373,379,382.5,-0.013261899408922372,No substantial change
Lac-4,stat,2123501,0.333736,376.5,423.5,-0.16971210466027048,No substantial change
Lac-4,stat,2124501,0.3341,369,443.5,-0.26531328824066774,No substantial change
Lac-4,stat,2125501,0.334464,387,383.5,0.01310698864147675,No substantial change
Lac-4,stat,2126501,0.334828,411.5,305.5,0.4297200506028961,No substantial change
Lac-4,stat,2127501,0.335192,449,381.5,0.23503238790661635,No substantial change
Lac-4,stat,2128501,0.335556,387.5,429.5,-0.14846182097686364,No substantial change
Lac-4,stat,2129501,0.33592,370,435,-0.23349013021977857,No substantial change
Lac-4,stat,2130501,0.336284,329,365,-0.14980888003213816,No substantial change
Lac-4,stat,2131501,0.336648,387.5,418,-0.10930663191928279,No substantial change
Lac-4,stat,2132501,0.337012,404.5,410,-0.01948420707546849,No substantial change
Lac-4,stat,2133501,0.337376,317,353,-0.15518534313177307,No substantial change
Lac-4,stat,2134501,0.33774,367,358,0.035820475578956346,No substantial change
Lac-4,stat,2135501,0.338104,521.5,544.5,-0.062264796197141224,No substantial change
Lac-4,stat,2136501,0.338468,389,403.5,-0.052798518291588346,No substantial change
Lac-4,stat,2137501,0.338832,322,383,-0.25028370381034015,No substantial change
Lac-4,stat,2138501,0.339196,411,455.5,-0.1483126601203678,No substantial change
Lac-4,stat,2139501,0.33956,386,404,-0.06575444548371438,No substantial change
Lac-4,stat,2140501,0.339924,399.5,401.5,-0.007204484589337735,No substantial change
Lac-4,stat,2141501,0.340287,352.5,375.5,-0.09118965022811591,No substantial change
Lac-4,stat,2142501,0.340651,312.5,331,-0.08297502725776836,No substantial change
Lac-4,stat,2143501,0.341015,405,453,-0.161589142274248,No substantial change
Lac-4,stat,2144501,0.341379,404.5,424.5,-0.06962485112306094,No substantial change
Lac-4,stat,2145501,0.341743,405,432,-0.09310940439148147,No substantial change
