strain,phase,window_mid,norm_position,density_drug,density_nd,log2FC,t_test_p,t_test_p_adj_BH,mwu_p,category
Lac-4,stat,926501,-0.232042,365,420.5,-0.2042093364877646,0.17236178243347014,0.9756484734232224,0.3333333333333333,Not significant
Lac-4,stat,927501,-0.231213,344,372.5,-0.11483186064742591,0.60415804691174535,0.9788484046992368,1,Not significant
Lac-4,stat,928501,-0.230385,365.5,385,-0.07498703962982631,0.7967004367587868,0.9913046107799296,0.6666666666666666,Not significant
Lac-4,stat,929501,-0.229556,350,326,0.10248295760125127,0.6993723558568634,0.9815749457145458,1,Not significant
Lac-4,stat,930501,-0.228727,366,425,-0.2156191927410216,0.34978044757139926,0.9756484734232224,0.6666666666666666,Not significant
Lac-4,stat,931501,-0.227899,427,449,-0.07247937512065658,0.7659125371082461,0.9903099068723386,1,Not significant
Lac-4,stat,932501,-0.22707,332.5,380,-0.19264507794239588,0.494802573593328,0.9756484734232224,0.6666666666666666,Not significant
Lac-4,stat,933501,-0.226241,370,378,-0.03086096370476052,0.880180624270954,0.9913046107799296,1,Not significant
Lac-4,stat,934501,-0.225412,363.5,397.5,-0.1289994962521233,0.700607967690142,0.9816330337918274,0.6666666666666666,Not significant
Lac-4,stat,935501,-0.224584,423.5,424,-0.0017022952310004988,0.9949874909005171,0.9994099896357073,1,Not significant
Lac-4,stat,936501,-0.223755,387,368.5,0.07066894704934075,0.7048977883799841,0.9822901462914174,1,Not significant
Lac-4,stat,937501,-0.222926,344,412,-0.2602357724811205,0.1547539003770963,0.9756484734232224,0.3333333333333333,Not significant
Lac-4,stat,938501,-0.222098,343,355.5,-0.05164098344660293,0.5726177488794151,0.9788484046992368,0.6666666666666666,Not significant
Lac-4,stat,939501,-0.221269,400,369,0.11637918371432851,0.5378449291736207,0.9788484046992368,0.6666666666666667,Not significant
Lac-4,stat,940501,-0.22044,361,405.5,-0.16770307733010195,0.4960712337738943,0.9756484734232224,0.6666666666666666,Not significant
Lac-4,stat,941501,-0.219611,392,416.5,-0.08746284125033943,0.7525083914409039,0.9903099068723386,1,Not significant
