window_start	window_end	window_mid	raw_count	norm_position	log2_ratio
1	10000	5001	2655.0	-0.999225	-0.170468
10001	20000	15001	2639.0	-0.996125	-0.179189
20001	30000	25001	2396.0	-0.993025	-0.318552
30001	40000	35001	1893.0	-0.989926	-0.658506
40001	50000	45001	2334.0	-0.986826	-0.356376
50001	60000	55001	2336.0	-0.983726	-0.355140
60001	70000	65001	2853.0	-0.980626	-0.066700
70001	80000	75001	3111.0	-0.977526	0.058198
80001	90000	85001	2705.0	-0.974427	-0.143552
90001	100000	95001	2449.0	-0.971327	-0.286987
100001	110000	105001	3065.0	-0.968227	0.036707
110001	120000	115001	2108.0	-0.965127	-0.503305
120001	130000	125001	1862.0	-0.962027	-0.682327
130001	140000	135001	1720.0	-0.958927	-0.796772
140001	150000	145001	2674.0	-0.955828	-0.160181
150001	160000	155001	3422.0	-0.952728	0.195660
160001	170000	165001	2687.0	-0.949628	-0.153184
170001	180000	175001	3068.0	-0.946528	0.038118
180001	190000	185001	3113.0	-0.943428	0.059125
190001	200000	195001	3055.0	-0.940329	0.031992
200001	210000	205001	3472.0	-0.937229	0.216587
210001	220000	215001	2922.0	-0.934129	-0.032224
220001	230000	225001	2313.0	-0.931029	-0.369415
230001	240000	235001	2537.0	-0.927929	-0.236057
240001	250000	245001	2325.0	-0.924830	-0.361949
250001	260000	255001	2346.0	-0.921730	-0.348977
260001	270000	265001	2443.0	-0.918630	-0.290526
270001	280000	275001	1869.0	-0.915530	-0.676914
280001	290000	285001	2137.0	-0.912430	-0.483593
290001	300000	295001	2626.0	-0.909330	-0.186313
300001	310000	305001	2508.0	-0.906231	-0.252643
310001	320000	315001	2548.0	-0.903131	-0.229815
320001	330000	325001	3522.0	-0.900031	0.237215
330001	340000	335001	2384.0	-0.896931	-0.325796
340001	350000	345001	2519.0	-0.893831	-0.246329
350001	360000	355001	3510.0	-0.890732	0.232291
360001	370000	365001	3209.0	-0.887632	0.102944
370001	380000	375001	3116.0	-0.884532	0.060515
380001	390000	385001	3101.0	-0.881432	0.053553
390001	400000	395001	3124.0	-0.878332	0.064214
400001	410000	405001	2393.0	-0.875232	-0.320360
410001	420000	415001	1553.0	-0.872133	-0.944122
420001	430000	425001	2626.0	-0.869033	-0.186313
430001	440000	435001	1665.0	-0.865933	-0.843658
440001	450000	445001	3389.0	-0.862833	0.181679
450001	460000	455001	3062.0	-0.859733	0.035294
460001	470000	465001	3320.0	-0.856634	0.152003
470001	480000	475001	2935.0	-0.853534	-0.025820
480001	490000	485001	2879.0	-0.850434	-0.053612
490001	500000	495001	3314.0	-0.847334	0.149393
500001	510000	505001	3429.0	-0.844234	0.198608
510001	520000	515001	2745.0	-0.841135	-0.122374
520001	530000	525001	3299.0	-0.838035	0.142849
530001	540000	535001	3354.0	-0.834935	0.166703
540001	550000	545001	3175.0	-0.831835	0.087576
550001	560000	555001	2715.0	-0.828735	-0.138228
560001	570000	565001	3683.0	-0.825635	0.301701
570001	580000	575001	3310.0	-0.822536	0.147651
580001	590000	585001	2339.0	-0.819436	-0.353288
590001	600000	595001	2761.0	-0.816336	-0.113989
600001	610000	605001	2961.0	-0.813236	-0.013096
610001	620000	615001	1697.0	-0.810136	-0.816194
620001	630000	625001	1802.0	-0.807037	-0.729581
630001	640000	635001	1591.0	-0.803937	-0.909246
640001	650000	645001	1281.0	-0.800837	-1.221910
650001	660000	655001	2371.0	-0.797737	-0.333684
660001	670000	665001	1689.0	-0.794637	-0.823011
670001	680000	675001	1102.0	-0.791538	-1.439056
680001	690000	685001	1506.0	-0.788438	-0.988458
690001	700000	695001	2944.0	-0.785338	-0.021402
700001	710000	705001	3328.0	-0.782238	0.155475
710001	720000	715001	2905.0	-0.779138	-0.040642
720001	730000	725001	2815.0	-0.776038	-0.086045
730001	740000	735001	3058.0	-0.772939	0.033408
740001	750000	745001	3563.0	-0.769839	0.253912
750001	760000	755001	2970.0	-0.766739	-0.008717
760001	770000	765001	3049.0	-0.763639	0.029156
770001	780000	775001	2270.0	-0.760539	-0.396488
780001	790000	785001	2399.0	-0.757440	-0.316747
790001	800000	795001	2168.0	-0.754340	-0.462815
800001	810000	805001	2098.0	-0.751240	-0.510165
810001	820000	815001	2332.0	-0.748140	-0.357612
820001	830000	825001	1779.0	-0.745040	-0.748114
830001	840000	835001	2175.0	-0.741940	-0.458165
840001	850000	845001	3091.0	-0.738841	0.048894
850001	860000	855001	2494.0	-0.735741	-0.260719
860001	870000	865001	2939.0	-0.732641	-0.023855
870001	880000	875001	2797.0	-0.729541	-0.095300
880001	890000	885001	2073.0	-0.726441	-0.527460
890001	900000	895001	3109.0	-0.723342	0.057270
900001	910000	905001	2688.0	-0.720242	-0.152647
910001	920000	915001	2512.0	-0.717142	-0.250344
920001	930000	925001	2897.0	-0.714042	-0.044620
930001	940000	935001	3130.0	-0.710942	0.066983
940001	950000	945001	3513.0	-0.707843	0.233523
950001	960000	955001	2999.0	-0.704743	0.005301
960001	970000	965001	3010.0	-0.701643	0.010583
970001	980000	975001	3332.0	-0.698543	0.157208
980001	990000	985001	2998.0	-0.695443	0.004820
990001	1000000	995001	3369.0	-0.692343	0.173140
1000001	1010000	1005001	2653.0	-0.689244	-0.171555
1010001	1020000	1015001	3572.0	-0.686144	0.257552
1020001	1030000	1025001	3357.0	-0.683044	0.167992
1030001	1040000	1035001	3270.0	-0.679944	0.130110
1040001	1050000	1045001	2613.0	-0.676844	-0.193473
1050001	1060000	1055001	2767.0	-0.673745	-0.110858
1060001	1070000	1065001	2525.0	-0.670645	-0.242897
1070001	1080000	1075001	2561.0	-0.667545	-0.222473
1080001	1090000	1085001	2513.0	-0.664445	-0.249769
1090001	1100000	1095001	2698.0	-0.661345	-0.147290
1100001	1110000	1105001	3505.0	-0.658246	0.230234
1110001	1120000	1115001	3530.0	-0.655146	0.240488
1120001	1130000	1125001	3552.0	-0.652046	0.249451
1130001	1140000	1135001	2994.0	-0.648946	0.002894
1140001	1150000	1145001	3532.0	-0.645846	0.241305
1150001	1160000	1155001	2489.0	-0.642746	-0.263614
1160001	1170000	1165001	2791.0	-0.639647	-0.098398
1170001	1180000	1175001	3501.0	-0.636547	0.228587
1180001	1190000	1185001	3394.0	-0.633447	0.183806
1190001	1200000	1195001	2621.0	-0.630347	-0.189063
1200001	1210000	1205001	2214.0	-0.627247	-0.432525
1210001	1220000	1215001	2665.0	-0.624148	-0.165045
1220001	1230000	1225001	3389.0	-0.621048	0.181679
1230001	1240000	1235001	3181.0	-0.617948	0.090300
1240001	1250000	1245001	4511.0	-0.614848	0.594267
1250001	1260000	1255001	3864.0	-0.611748	0.370915
1260001	1270000	1265001	2689.0	-0.608648	-0.152110
1270001	1280000	1275001	2940.0	-0.605549	-0.023364
1280001	1290000	1285001	3339.0	-0.602449	0.160236
1290001	1300000	1295001	3198.0	-0.599349	0.097990
1300001	1310000	1305001	3228.0	-0.596249	0.111460
1310001	1320000	1315001	3438.0	-0.593149	0.202389
1320001	1330000	1325001	2793.0	-0.590050	-0.097365
1330001	1340000	1335001	2976.0	-0.586950	-0.005806
1340001	1350000	1345001	2874.0	-0.583850	-0.056120
1350001	1360000	1355001	2552.0	-0.580750	-0.227552
1360001	1370000	1365001	2354.0	-0.577650	-0.344066
1370001	1380000	1375001	3381.0	-0.574551	0.178270
1380001	1390000	1385001	3213.0	-0.571451	0.104741
1390001	1400000	1395001	2688.0	-0.568351	-0.152647
1400001	1410000	1405001	3341.0	-0.565251	0.161100
1410001	1420000	1415001	3092.0	-0.562151	0.049360
1420001	1430000	1425001	2992.0	-0.559051	0.001930
1430001	1440000	1435001	2799.0	-0.555952	-0.094269
1440001	1450000	1445001	2949.0	-0.552852	-0.018954
1450001	1460000	1455001	2438.0	-0.549752	-0.293482
1460001	1470000	1465001	3400.0	-0.546652	0.186355
1470001	1480000	1475001	3030.0	-0.543552	0.020138
1480001	1490000	1485001	2846.0	-0.540453	-0.070244
1490001	1500000	1495001	2593.0	-0.537353	-0.204558
1500001	1510000	1505001	2620.0	-0.534253	-0.189613
1510001	1520000	1515001	2792.0	-0.531153	-0.097881
1520001	1530000	1525001	2251.0	-0.528053	-0.408614
1530001	1540000	1535001	2418.0	-0.524954	-0.305366
1540001	1550000	1545001	2276.0	-0.521854	-0.392680
1550001	1560000	1555001	1578.0	-0.518754	-0.921083
1560001	1570000	1565001	2018.0	-0.515654	-0.566254
1570001	1580000	1575001	2993.0	-0.512554	0.002412
1580001	1590000	1585001	3291.0	-0.509454	0.139346
1590001	1600000	1595001	2549.0	-0.506355	-0.229249
1600001	1610000	1605001	2766.0	-0.503255	-0.111379
1610001	1620000	1615001	3437.0	-0.500155	0.201970
1620001	1630000	1625001	2835.0	-0.497055	-0.075831
1630001	1640000	1635001	2992.0	-0.493955	0.001930
1640001	1650000	1645001	3641.0	-0.490856	0.285155
1650001	1660000	1655001	3868.0	-0.487756	0.372408
1660001	1670000	1665001	3234.0	-0.484656	0.114140
1670001	1680000	1675001	2653.0	-0.481556	-0.171555
1680001	1690000	1685001	3211.0	-0.478456	0.103843
1690001	1700000	1695001	3911.0	-0.475356	0.388357
1700001	1710000	1705001	2901.0	-0.472257	-0.042630
1710001	1720000	1715001	3118.0	-0.469157	0.061441
1720001	1730000	1725001	2990.0	-0.466057	0.000965
1730001	1740000	1735001	2824.0	-0.462957	-0.081440
1740001	1750000	1745001	3071.0	-0.459857	0.039528
1750001	1760000	1755001	3923.0	-0.456758	0.392777
1760001	1770000	1765001	3236.0	-0.453658	0.115031
1770001	1780000	1775001	3672.0	-0.450558	0.297386
1780001	1790000	1785001	3036.0	-0.447458	0.022992
1790001	1800000	1795001	1792.0	-0.444358	-0.737610
1800001	1810000	1805001	3030.0	-0.441259	0.020138
1810001	1820000	1815001	2428.0	-0.438159	-0.299412
1820001	1830000	1825001	2613.0	-0.435059	-0.193473
1830001	1840000	1835001	3008.0	-0.431959	0.009624
1840001	1850000	1845001	2911.0	-0.428859	-0.037665
1850001	1860000	1855001	2269.0	-0.425759	-0.397124
1860001	1870000	1865001	2948.0	-0.422660	-0.019444
1870001	1880000	1875001	4071.0	-0.419560	0.446203
1880001	1890000	1885001	5768.0	-0.416460	0.948891
1890001	1900000	1895001	4587.0	-0.413360	0.618371
1900001	1910000	1905001	4132.0	-0.410260	0.467660
1910001	1920000	1915001	2863.0	-0.407161	-0.061652
1920001	1930000	1925001	3540.0	-0.404061	0.244569
1930001	1940000	1935001	2836.0	-0.400961	-0.075323
1940001	1950000	1945001	3133.0	-0.397861	0.068365
1950001	1960000	1955001	2823.0	-0.394761	-0.081951
1960001	1970000	1965001	3346.0	-0.391662	0.163257
1970001	1980000	1975001	2918.0	-0.388562	-0.034200
1980001	1990000	1985001	2998.0	-0.385462	0.004820
1990001	2000000	1995001	2422.0	-0.382362	-0.302981
2000001	2010000	2005001	2280.0	-0.379262	-0.390146
2010001	2020000	2015001	3295.0	-0.376162	0.141098
2020001	2030000	2025001	2542.0	-0.373063	-0.233216
2030001	2040000	2035001	3254.0	-0.369963	0.123034
2040001	2050000	2045001	2234.0	-0.366863	-0.419551
2050001	2060000	2055001	2211.0	-0.363763	-0.434481
2060001	2070000	2065001	3272.0	-0.360663	0.130993
2070001	2080000	2075001	2385.0	-0.357564	-0.325191
2080001	2090000	2085001	3046.0	-0.354464	0.027736
2090001	2100000	2095001	3180.0	-0.351364	0.089847
2100001	2110000	2105001	3259.0	-0.348264	0.125249
2110001	2120000	2115001	3254.0	-0.345164	0.123034
2120001	2130000	2125001	3311.0	-0.342064	0.148087
2130001	2140000	2135001	2613.0	-0.338965	-0.193473
2140001	2150000	2145001	2268.0	-0.335865	-0.397760
2150001	2160000	2155001	3189.0	-0.332765	0.093924
2160001	2170000	2165001	3345.0	-0.329665	0.162826
2170001	2180000	2175001	2733.0	-0.326565	-0.128695
2180001	2190000	2185001	2838.0	-0.323466	-0.074306
2190001	2200000	2195001	2767.0	-0.320366	-0.110858
2200001	2210000	2205001	3278.0	-0.317266	0.133636
2210001	2220000	2215001	3001.0	-0.314166	0.006263
2220001	2230000	2225001	2376.0	-0.311066	-0.330645
2230001	2240000	2235001	2491.0	-0.307967	-0.262455
2240001	2250000	2245001	2391.0	-0.304867	-0.321566
2250001	2260000	2255001	3142.0	-0.301767	0.072503
2260001	2270000	2265001	3225.0	-0.298667	0.110119
2270001	2280000	2275001	3515.0	-0.295567	0.234345
2280001	2290000	2285001	3174.0	-0.292467	0.087122
2290001	2300000	2295001	2841.0	-0.289368	-0.072781
2300001	2310000	2305001	2298.0	-0.286268	-0.378801
2310001	2320000	2315001	2624.0	-0.283168	-0.187412
2320001	2330000	2325001	3490.0	-0.280068	0.224047
2330001	2340000	2335001	2493.0	-0.276968	-0.261297
2340001	2350000	2345001	2663.0	-0.273869	-0.166128
2350001	2360000	2355001	2834.0	-0.270769	-0.076340
2360001	2370000	2365001	2834.0	-0.267669	-0.076340
2370001	2380000	2375001	2984.0	-0.264569	-0.001933
2380001	2390000	2385001	2565.0	-0.261469	-0.220221
2390001	2400000	2395001	2604.0	-0.258369	-0.198451
2400001	2410000	2405001	3142.0	-0.255270	0.072503
2410001	2420000	2415001	2934.0	-0.252170	-0.026311
2420001	2430000	2425001	3149.0	-0.249070	0.075714
2430001	2440000	2435001	2670.0	-0.245970	-0.162340
2440001	2450000	2445001	2196.0	-0.242870	-0.444302
2450001	2460000	2455001	3569.0	-0.239771	0.256340
2460001	2470000	2465001	2867.0	-0.236671	-0.059638
2470001	2480000	2475001	2150.0	-0.233571	-0.474843
2480001	2490000	2485001	2184.0	-0.230471	-0.452207
2490001	2500000	2495001	3484.0	-0.227371	0.221564
2500001	2510000	2505001	3782.0	-0.224272	0.339969
2510001	2520000	2515001	3348.0	-0.221172	0.164119
2520001	2530000	2525001	3090.0	-0.218072	0.048427
2530001	2540000	2535001	2177.0	-0.214972	-0.456839
2540001	2550000	2545001	2508.0	-0.211872	-0.252643
2550001	2560000	2555001	2715.0	-0.208772	-0.138228
2560001	2570000	2565001	3311.0	-0.205673	0.148087
2570001	2580000	2575001	3136.0	-0.202573	0.069745
2580001	2590000	2585001	3423.0	-0.199473	0.196081
2590001	2600000	2595001	2988.0	-0.196373	0.000000
2600001	2610000	2605001	3020.0	-0.193273	0.015368
2610001	2620000	2615001	2988.0	-0.190174	0.000000
2620001	2630000	2625001	2582.0	-0.187074	-0.210691
2630001	2640000	2635001	3188.0	-0.183974	0.093471
2640001	2650000	2645001	3106.0	-0.180874	0.055878
2650001	2660000	2655001	3521.0	-0.177774	0.236805
2660001	2670000	2665001	4026.0	-0.174675	0.430167
2670001	2680000	2675001	2714.0	-0.171575	-0.138759
2680001	2690000	2685001	3456.0	-0.168475	0.209923
2690001	2700000	2695001	3720.0	-0.165375	0.316122
2700001	2710000	2705001	2793.0	-0.162275	-0.097365
2710001	2720000	2715001	2217.0	-0.159175	-0.430571
2720001	2730000	2725001	3770.0	-0.156076	0.335384
2730001	2740000	2735001	3323.0	-0.152976	0.153306
2740001	2750000	2745001	3350.0	-0.149876	0.164981
