strain,phase,window_mid,norm_position,density_drug,density_nd,log2FC,t_test_p,t_test_p_adj_BH,mwu_p,category
AB30,stat,1513501,-0.531618,445.5,280.5,0.667424660913129,0.057802107591640464,0.3319718438197075,0.3333333333333333,Not significant
AB30,stat,1514501,-0.531308,370.5,223,0.7324298323855292,0.021396977949715772,0.3319718438197075,0.3333333333333333,Not significant
AB30,stat,1515501,-0.530998,369.5,312,0.2440283352839026,0.28922810530368265,0.46415358220685454,0.3333333333333333,Not significant
AB30,stat,1516501,-0.530688,392,294,0.41503749927884376,0.22642995156297951,0.4157506968110504,0.3333333333333333,Not significant
AB30,stat,1517501,-0.530378,363.5,231,0.6540625125035369,0.20840440424490062,0.4008986631146912,0.3333333333333333,Not significant
AB30,stat,1518501,-0.530068,394,254,0.6333671326842103,0.13840856528947793,0.35847574139128136,0.3333333333333333,Not significant
AB30,stat,1519501,-0.529758,370.5,269,0.4618673697492096,0.13315832435603134,0.3564364849006746,0.3333333333333333,Not significant
AB30,stat,1520501,-0.529448,323.5,215.5,0.5860778429034095,0.05278610136520775,0.3319718438197075,0.3333333333333333,Not significant
AB30,stat,1521501,-0.529138,296,201.5,0.5548173371009825,0.31234362920449477,0.4839831382259602,0.3333333333333333,Not significant
AB30,stat,1522501,-0.528828,324,208.5,0.6359464294399613,0.04143175254205483,0.3319718438197075,0.3333333333333333,Not significant
AB30,stat,1523501,-0.528518,297,218.5,0.4428296513001675,0.20344506341423235,0.3982714413556184,0.3333333333333333,Not significant
AB30,stat,1524501,-0.528208,402,232.5,0.7899647851835349,0.04086757084979017,0.3319718438197075,0.3333333333333333,Not significant
AB30,stat,1525501,-0.527898,380.5,219,0.796965583902372,0.03117431003985835,0.3319718438197075,0.3333333333333333,Not significant
AB30,stat,1526501,-0.527588,353,182,0.955729733072484,0.05198358128367464,0.3319718438197075,0.3333333333333333,Not significant
AB30,stat,1527501,-0.527278,383,199,0.9445759613813083,0.05504824170486181,0.3319718438197075,0.3333333333333333,Not significant
AB30,stat,1528501,-0.526968,494,266,0.8930847960834881,0.06400389600945862,0.3333260269052592,0.22067136191984676,Not significant
AB30,stat,1529501,-0.526658,447,222.5,1.0064694953295577,0.00958659580579111,0.3319718438197075,0.3333333333333333,Up (Meropenem-enriched)
AB30,stat,1530501,-0.526348,358.5,191.5,0.9046287267769476,0.019389819534321676,0.3319718438197075,0.3333333333333333,Not significant
AB30,stat,1531501,-0.526038,349.5,201,0.7980969541965078,0.019004023866086944,0.3319718438197075,0.3333333333333333,Not significant
AB30,stat,1532501,-0.525728,271,155.5,0.801378271223269,0.08695614050062878,0.3361890391879796,0.3333333333333333,Not significant
AB30,stat,1533501,-0.525418,289.5,147.5,0.972848393740033,0.13031338765051023,0.35364948157627507,0.3333333333333333,Not significant
AB30,stat,1534501,-0.525108,453,231.5,0.9684988567859987,0.0013255109251955233,0.3319718438197075,0.3333333333333333,Not significant
AB30,stat,1535501,-0.524799,416.5,244.5,0.768482030413314,0.03252610989290297,0.3319718438197075,0.3333333333333333,Not significant
AB30,stat,1536501,-0.524489,374.5,285.5,0.39147497309590834,0.15655904099009338,0.36962656566941426,0.3333333333333333,Not significant
AB30,stat,1537501,-0.524179,422,284.5,0.5688143464006031,0.10723845744931315,0.3422457853132382,0.3333333333333333,Not significant
AB30,stat,1538501,-0.523869,389.5,302.5,0.3646881858997123,0.2059587868507314,0.3999238103492547,0.3333333333333333,Not significant
AB30,stat,1539501,-0.523559,361,301.5,0.2598408349870863,0.29689225421822407,0.4706404644410326,0.3333333333333333,Not significant
AB30,stat,1540501,-0.523249,388,329.5,0.23577818717907598,0.44738689783132246,0.5992136396286071,0.6666666666666667,Not significant
AB30,stat,1541501,-0.522939,399.5,254,0.653367006155811,0.11759855848181752,0.3482822528255203,0.3333333333333333,Not significant
AB30,stat,1542501,-0.522629,479.5,332,0.530347573671206,0.10184423426697636,0.3392370128947807,0.3333333333333333,Not significant
AB30,stat,1543501,-0.522319,468,294.5,0.6682408957529438,0.005691363434044263,0.3319718438197075,0.3333333333333333,Not significant
AB30,stat,1544501,-0.522009,432.5,229.5,0.9142059791102789,0.03842284504939063,0.3319718438197075,0.3333333333333333,Not significant
AB30,stat,1545501,-0.521699,386.5,197,0.9722727844684711,0.007466454320224304,0.3319718438197075,0.3333333333333333,Not significant
AB30,stat,1546501,-0.521389,346.5,133,1.381429106636024,0.03425788899902267,0.3319718438197075,0.22067136191984676,Up (Meropenem-enriched)
AB30,stat,1547501,-0.521079,335.5,128.5,1.3845444070063055,0.03729814520070155,0.3319718438197075,0.3333333333333333,Up (Meropenem-enriched)
AB30,stat,1548501,-0.520769,313,157.5,0.9908108285453395,0.06081185790080439,0.3331076626321496,0.3333333333333333,Not significant
AB30,stat,1549501,-0.520459,310.5,145.5,1.0935741153121976,0.13587763382748744,0.3578970373531684,0.3333333333333333,Not significant
AB30,stat,1550501,-0.520149,323.5,141.5,1.1929636591606252,0.10378878683025429,0.34083133910272206,0.3333333333333333,Not significant
AB30,stat,1551501,-0.519839,388.5,158.5,1.2934317582683028,0.027727153943043075,0.3319718438197075,0.3333333333333333,Up (Meropenem-enriched)
AB30,stat,1552501,-0.519529,381,166,1.1986077561463973,0.04566526781714937,0.3319718438197075,0.3333333333333333,Up (Meropenem-enriched)
AB30,stat,1553501,-0.519219,388,176,1.1404812235498305,7.06158773733776e-4,0.3319718438197075,0.3333333333333333,Up (Meropenem-enriched)
AB30,stat,1554501,-0.518909,349,164,1.0895312215915685,0.04281308275247201,0.3319718438197075,0.3333333333333333,Up (Meropenem-enriched)
AB30,stat,1555501,-0.518599,329,163.5,1.008796948237159,0.09098441704404117,0.3364113618588578,0.3333333333333333,Not significant
AB30,stat,1556501,-0.518289,393,227.5,0.7886627671725479,0.18706831354863193,0.38718639817020617,0.3333333333333333,Not significant
AB30,stat,1557501,-0.517979,434.5,243,0.8383998632086193,0.269955530487817,0.45053332637643784,0.3333333333333333,Not significant
AB30,stat,1558501,-0.517669,448.5,236.5,0.923267801579866,0.182734127372666,0.3851767130838756,0.3333333333333333,Not significant
AB30,stat,1559501,-0.517359,458,263.5,0.7975446364597293,0.1441711757561343,0.3612469861760792,0.3333333333333333,Not significant
AB30,stat,1560501,-0.517049,368,288,0.3536369546147004,0.12800105031839865,0.3526742225555879,0.3333333333333333,Not significant
AB30,stat,1561501,-0.516739,372.5,254,0.5524119285773581,0.24915905741642055,0.43298129705002675,0.3333333333333333,Not significant
AB30,stat,1562501,-0.516429,353,185.5,0.9282489966503771,0.12955607509640202,0.3533805582933032,0.3333333333333333,Not significant
AB30,stat,1563501,-0.516119,373.5,180,1.0531113364595626,0.04008198558456509,0.3319718438197075,0.3333333333333333,Up (Meropenem-enriched)
AB30,stat,1564501,-0.515809,341,172.5,0.983175377358641,0.1436524483643488,0.3612094252716445,0.3333333333333333,Not significant
AB30,stat,1565501,-0.515499,358,240,0.5769251816557379,0.22315008081029328,0.4141970651061285,0.3333333333333333,Not significant
AB30,stat,1566501,-0.515189,341,220.5,0.628993083466652,0.21913074058806647,0.41202283284541436,0.3333333333333333,Not significant
AB30,stat,1567501,-0.514879,369,237.5,0.6356933028420858,0.024624071240523057,0.3319718438197075,0.3333333333333333,Not significant
AB30,stat,1568501,-0.514569,354,260,0.445237737054543,0.01946139123896216,0.3319718438197075,0.3333333333333333,Not significant
AB30,stat,1569501,-0.514259,335.5,282.5,0.2480618988976335,0.14043866442857486,0.35987476000726115,0.3333333333333333,Not significant
AB30,stat,1570501,-0.513949,335.5,337,-0.006435824981674914,0.8958895715197457,0.9339440116226985,1,Not significant
AB30,stat,1571501,-0.513639,347.5,337,0.04426438642901134,0.31783894143521574,0.48796102450592455,0.3333333333333333,Not significant
AB30,stat,1572501,-0.513329,309,286,0.11159169112598515,0.35126809983311014,0.5177793213655655,0.6666666666666667,Not significant
AB30,stat,1573501,-0.513019,357,309.5,0.20598466481483513,0.3214316901563127,0.49121471972406877,0.6666666666666667,Not significant
AB30,stat,1574501,-0.512709,315.5,270.5,0.2220114111557339,0.13161296371844042,0.3552551983466859,0.3333333333333333,Not significant
AB30,stat,1575501,-0.512399,297,264.5,0.16719520868674015,0.39198668854342833,0.5540999048099212,0.3333333333333333,Not significant
AB30,stat,1576501,-0.512089,352,326,0.11070346440621968,0.478228698717703,0.6247599650288304,0.6666666666666667,Not significant
AB30,stat,1577501,-0.511779,357,311,0.19900949389849726,0.07173172007204197,0.3347264257784854,0.3333333333333333,Not significant
AB30,stat,1578501,-0.511469,364.5,312,0.22437278546468883,0.44574803611979774,0.5982880113171891,0.6666666666666667,Not significant
AB30,stat,1579501,-0.511159,278.5,247.5,0.1702488023730597,0.357317362388082,0.5219458876272152,0.3333333333333333,Not significant
AB30,stat,1580501,-0.510849,311,270,0.2039551730797717,0.23996845816381907,0.4261440338320256,0.3333333333333333,Not significant
AB30,stat,1581501,-0.510539,360,323.5,0.1542311943371671,0.437165211006149,0.59134644959446,0.6666666666666667,Not significant
AB30,stat,1582501,-0.510229,363,348,0.06088224214702243,0.3670890547808219,0.5319170723570986,0.3333333333333333,Not significant
AB30,stat,1583501,-0.509919,299.5,260.5,0.20127263051027736,0.18989016736780207,0.38841902432908204,0.3333333333333333,Not significant
AB30,stat,1584501,-0.509609,385,350.5,0.13544400157164066,0.261102067907519,0.44295017244007634,0.3333333333333333,Not significant
AB30,stat,1585501,-0.509299,377,370,0.02703925275235219,0.49385771348885443,0.6381572242876252,0.6666666666666667,Not significant
AB30,stat,1586501,-0.508989,325.5,294,0.14684138832927118,0.6066044722161068,0.725047926802153,1,Not significant
AB30,stat,1587501,-0.508679,350,377.5,-0.10912172238011252,0.46925490513556883,0.6171228802087917,0.3333333333333333,Not significant
AB30,stat,1588501,-0.508369,370,343,0.1093166943434998,0.2796797865085187,0.45740837536902645,0.3333333333333333,Not significant
AB30,stat,1589501,-0.50806,406.5,327.5,0.31176044565021516,0.1205770782549416,0.3492499570890422,0.3333333333333333,Not significant
AB30,stat,1590501,-0.50775,375.5,352.5,0.091189650228116,0.027009043743375562,0.3319718438197075,0.3333333333333333,Not significant
AB30,stat,1591501,-0.50744,409,293.5,0.4787403398316966,0.12165723081636715,0.34987553972006313,0.3333333333333333,Not significant
AB30,stat,1592501,-0.50713,355.5,232,0.6157247544918432,0.13610339668488314,0.3578970373531684,0.3333333333333333,Not significant
AB30,stat,1593501,-0.50682,315.5,271.5,0.2166878071781875,0.24105708859099984,0.4269478634872878,0.3333333333333333,Not significant
AB30,stat,1594501,-0.50651,396.5,358.5,0.14534774700207376,0.31020666865042307,0.48239530029814626,0.3333333333333333,Not significant
AB30,stat,1595501,-0.5062,328.5,264.5,0.31262564820830396,0.28791534948556996,0.463220437118571,0.3333333333333333,Not significant
AB30,stat,1596501,-0.50589,309,196,0.6567531837891663,0.07205993845389,0.3347264257784854,0.3333333333333333,Not significant
AB30,stat,1597501,-0.50558,315.5,245,0.36485825597997834,0.2683331802281476,0.4488444627976811,0.3333333333333333,Not significant
AB30,stat,1598501,-0.50527,390.5,285,0.45436062908987535,0.04169403783639175,0.3319718438197075,0.3333333333333333,Not significant
AB30,stat,1599501,-0.50496,378,240.5,0.6523493404510308,0.13462034247023494,0.3568468282972466,0.3333333333333333,Not significant
AB30,stat,1600501,-0.50465,381.5,202.5,0.9137611490625434,0.10607474252850912,0.34083133910272206,0.3333333333333333,Not significant
AB30,stat,1601501,-0.50434,366.5,207,0.8241824306344867,0.04492893136303872,0.3319718438197075,0.3333333333333333,Not significant
AB30,stat,1602501,-0.50403,409,241.5,0.7600776541059756,0.026741801377753078,0.3319718438197075,0.3333333333333333,Not significant
AB30,stat,1603501,-0.50372,421,276,0.6091519662882269,0.051364903758971854,0.3319718438197075,0.3333333333333333,Not significant
AB30,stat,1604501,-0.50341,513.5,406.5,0.33710892424316735,0.17172281135227643,0.3753788063305839,0.3333333333333333,Not significant
AB30,stat,1605501,-0.5031,455.5,330.5,0.46280078229435895,0.13946590617079974,0.359361021013226,0.3333333333333333,Not significant
AB30,stat,1606501,-0.50279,368,263,0.48464296676471047,0.2576223792712995,0.44027420810797,0.3333333333333333,Not significant
AB30,stat,1607501,-0.50248,431,359.5,0.26169609864980037,0.3275227379296127,0.4961494394222095,0.3333333333333333,Not significant
AB30,stat,1608501,-0.50217,403,339.5,0.24736826428323558,0.2642979995744717,0.4450145804800934,0.3333333333333333,Not significant
AB30,stat,1609501,-0.50186,377.5,311.5,0.27724448118843936,0.187031862979766,0.38718639817020617,0.3333333333333333,Not significant
AB30,stat,1610501,-0.50155,426,382,0.15728079219008956,0.36904720928547685,0.533634879387511,0.6666666666666667,Not significant
AB30,stat,1611501,-0.50124,443,502,-0.1803806653957537,0.3486106230159404,0.5161866894947338,0.3333333333333333,Not significant
AB30,stat,1612501,-0.50093,406.5,371.5,0.12989314153643156,0.5812101450639348,0.7076057139277446,0.6666666666666667,Not significant
AB30,stat,1613501,-0.50062,475.5,503,-0.08111305894496362,0.29478228924328387,0.4684952114339539,0.41421617824252505,Not significant
AB30,stat,1614501,-0.50031,367.5,317.5,0.21098765806419847,0.4089051777131806,0.5681933440875039,0.3333333333333333,Not significant
AB30,stat,1615501,-0.5,347.5,287.5,0.2734510217791321,0.14398922867820593,0.3612094252716445,0.3333333333333333,Not significant
AB30,stat,1616501,-0.49969,366,300.5,0.28447865757285706,0.13716013622537415,0.35847574139128136,0.3333333333333333,Not significant
AB30,stat,1617501,-0.49938,389.5,256.5,0.6026645024546152,0.1308835659440311,0.3545308592508943,0.3333333333333333,Not significant
AB30,stat,1618501,-0.49907,349,236,0.564440176847811,0.054992514455133076,0.3319718438197075,0.3333333333333333,Not significant
AB30,stat,1619501,-0.49876,360.5,258,0.4826281938175684,0.06653396311018576,0.3333260269052592,0.3333333333333333,Not significant
AB30,stat,1620501,-0.49845,369,264,0.4830828867019426,0.2275057654307197,0.41603796935727394,0.3333333333333333,Not significant
AB30,stat,1621501,-0.49814,394.5,302,0.38547675068837955,0.24809884249115513,0.43260656093860733,0.3333333333333333,Not significant
AB30,stat,1622501,-0.49783,369.5,263.5,0.4877714025089364,0.10601018170101577,0.34083133910272206,0.3333333333333333,Not significant
AB30,stat,1623501,-0.49752,293,261.5,0.16408971817530654,0.4709575660256659,0.6183368952303048,0.6666666666666667,Not significant
AB30,stat,1624501,-0.49721,338,295,0.1963082920329806,0.3767565504808177,0.5404463180618448,0.6666666666666667,Not significant
AB30,stat,1625501,-0.4969,344,318,0.11338179941774255,0.16124446481603283,0.3713075645096426,0.3333333333333333,Not significant
AB30,stat,1626501,-0.49659,341.5,292,0.22591720941007332,0.2833177177079043,0.46048529312612924,0.3333333333333333,Not significant
AB30,stat,1627501,-0.49628,333,300.5,0.14815718636007658,0.2620766319733274,0.4436875480360941,0.3333333333333333,Not significant
AB30,stat,1628501,-0.49597,384,384.5,-0.0018772872406703112,0.9797951509314413,0.9870832599109407,1,Not significant
AB30,stat,1629501,-0.49566,325,311,0.0635251377852143,0.6417865442725912,0.7535905941147143,0.6666666666666667,Not significant
AB30,stat,1630501,-0.49535,397,382.5,0.05367925956294379,0.09056543529291809,0.3364113618588578,0.3333333333333333,Not significant
AB30,stat,1631501,-0.49504,365,322.5,0.1785973034567631,0.10057311951976323,0.3390539391147853,0.3333333333333333,Not significant
AB30,stat,1632501,-0.49473,309,240.5,0.3615699441343326,0.11845132456502468,0.3482822528255203,0.3333333333333333,Not significant
AB30,stat,1633501,-0.49442,392,298,0.39554132365304673,0.24050902112768066,0.42650003992118163,0.3333333333333333,Not significant
AB30,stat,1634501,-0.49411,374.5,318,0.2359389531743956,0.2837085554124835,0.4608522105842946,0.3333333333333333,Not significant
AB30,stat,1635501,-0.4938,411.5,265,0.6349000709710642,0.07303934035312377,0.3347264257784854,0.3333333333333333,Not significant
AB30,stat,1636501,-0.49349,364.5,285,0.35495689527483304,0.05138529984829161,0.3319718438197075,0.3333333333333333,Not significant
AB30,stat,1637501,-0.49318,315,253.5,0.31336608138393823,0.048554515503003465,0.3319718438197075,0.3333333333333333,Not significant
AB30,stat,1638501,-0.49287,354,388,-0.13230729210413028,0.3619260185455852,0.5261950232729172,0.3333333333333333,Not significant
AB30,stat,1639501,-0.49256,309.5,340.5,-0.1377153887978066,0.0243444332618315,0.3319718438197075,0.3333333333333333,Not significant
AB30,stat,1640501,-0.49225,306.5,343,-0.16232150248203087,0.5859709179862356,0.7107746875321425,1,Not significant
AB30,stat,1641501,-0.49194,353.5,359.5,-0.024281555629898966,0.9261819729687641,0.9533793877886199,1,Not significant
AB30,stat,1642501,-0.491631,376,312.5,0.26687647212818805,0.0017233108099085593,0.3319718438197075,0.3333333333333333,Not significant
AB30,stat,1643501,-0.491321,353.5,295.5,0.25855208463186646,0.06390354687334326,0.3333260269052592,0.3333333333333333,Not significant
AB30,stat,1644501,-0.491011,371.5,317,0.22887937039918901,0.260674831696754,0.44295017244007634,0.3333333333333333,Not significant
AB30,stat,1645501,-0.490701,386,313.5,0.30013540446604137,0.07782794320215855,0.3347264257784854,0.3333333333333333,Not significant
AB30,stat,1646501,-0.490391,343,333.5,0.040521814988227205,0.7517029372631109,0.8310919719638579,0.6666666666666667,Not significant
AB30,stat,1647501,-0.490081,427.5,385.5,0.149193559858226,0.0408787464318372,0.3319718438197075,0.3333333333333333,Not significant
AB30,stat,1648501,-0.489771,412.5,414.5,-0.006977982362572269,0.6286093236458963,0.7419811653856705,0.6666666666666666,Not significant
AB30,stat,1649501,-0.489461,397.5,432.5,-0.1217452723523692,0.090759727873071,0.3364113618588578,0.3333333333333333,Not significant
AB30,stat,1650501,-0.489151,450.5,460.5,-0.031674050277796996,0.7705886450200445,0.845715671693308,1,Not significant
AB30,stat,1651501,-0.488841,364.5,360,0.017921907997262315,0.8820596377310168,0.9238391662460673,1,Not significant
AB30,stat,1652501,-0.488531,425.5,397.5,0.09820427151424492,0.45545818302187446,0.6047186584832008,0.6666666666666667,Not significant
AB30,stat,1653501,-0.488221,495.5,506.5,-0.03167721161464995,0.7869535141734871,0.8577229803242303,1,Not significant
AB30,stat,1654501,-0.487911,404,377.5,0.09787864853935355,0.5339244302068955,0.6711020495724292,0.6666666666666667,Not significant
AB30,stat,1655501,-0.487601,346,324.5,0.09255355963758613,0.6845047147206363,0.7848263051849835,1,Not significant
AB30,stat,1656501,-0.487291,327,347.5,-0.08772234211278722,0.3644032702481711,0.5289095020949677,0.6666666666666666,Not significant
AB30,stat,1657501,-0.486981,382.5,351.5,0.12193505850747889,0.49169125698314353,0.6363342849045648,0.6666666666666667,Not significant
AB30,stat,1658501,-0.486671,346,297,0.22030910683595886,0.07280999979870365,0.3347264257784854,0.3333333333333333,Not significant
AB30,stat,1659501,-0.486361,382.5,306.5,0.31957267388923255,0.026133151274199903,0.3319718438197075,0.3333333333333333,Not significant
AB30,stat,1660501,-0.486051,335,292.5,0.1957244708743678,0.5755931563919694,0.703502746701296,0.6666666666666667,Not significant
AB30,stat,1661501,-0.485741,336,330,0.025995208532944354,0.8624425010423349,0.9098894351308373,0.6666666666666667,Not significant
AB30,stat,1662501,-0.485431,398,328,0.2790726159255651,0.0697179218938621,0.3347264257784854,0.3333333333333333,Not significant
AB30,stat,1663501,-0.485121,343,255,0.4277113293139545,0.12592443988710772,0.35210836707861665,0.3333333333333333,Not significant
AB30,stat,1664501,-0.484811,363.5,342,0.0879590390336965,0.20728908165160242,0.4003930050838218,0.3333333333333333,Not significant
AB30,stat,1665501,-0.484501,388.5,305,0.34910535595746134,0.06195040246255942,0.3333260269052592,0.3333333333333333,Not significant
AB30,stat,1666501,-0.484191,368.5,379.5,-0.042435266320396646,0.6784453887067228,0.7805633965104689,0.6666666666666666,Not significant
AB30,stat,1667501,-0.483881,367.5,349.5,0.07245179434829023,0.6696413260334003,0.7751670691850313,1,Not significant
AB30,stat,1668501,-0.483571,407.5,328,0.3131042445003563,0.17566055430607172,0.3789511410465479,0.3333333333333333,Not significant
AB30,stat,1669501,-0.483261,349.5,289.5,0.2717291073861999,0.24148388254671102,0.42718180020129437,0.3333333333333333,Not significant
AB30,stat,1670501,-0.482951,340,248.5,0.45228889457541566,0.06432214546451753,0.3333260269052592,0.3333333333333333,Not significant
AB30,stat,1671501,-0.482641,369,278.5,0.4059434887203644,0.13827233850976203,0.35847574139128136,0.3333333333333333,Not significant
AB30,stat,1672501,-0.482331,340.5,286.5,0.24911965925516627,0.07487176864414702,0.3347264257784854,0.3333333333333333,Not significant
AB30,stat,1673501,-0.482021,347,283,0.29413360974637864,0.22970007000825457,0.41727953185505556,0.3333333333333333,Not significant
AB30,stat,1674501,-0.481711,320,288,0.15200309344505006,0.0763892088006032,0.3347264257784854,0.3333333333333333,Not significant
AB30,stat,1675501,-0.481401,333.5,268,0.31545376072681247,0.1640905379074731,0.3721650800669605,0.3333333333333333,Not significant
AB30,stat,1676501,-0.481091,337.5,269,0.32728132938156923,0.04276079217446388,0.3319718438197075,0.3333333333333333,Not significant
AB30,stat,1677501,-0.480781,328,265.5,0.30498395381393006,0.1569861914748424,0.36962656566941426,0.3333333333333333,Not significant
AB30,stat,1678501,-0.480471,388.5,269,0.5303084258510858,0.09423652398062785,0.3364113618588578,0.3333333333333333,Not significant
AB30,stat,1679501,-0.480161,384,260,0.5625946876927017,0.09972310610787337,0.3390539391147853,0.3333333333333333,Not significant
AB30,stat,1680501,-0.479851,378,288.5,0.3898149155755902,0.2881966297576852,0.4634672331613386,0.3333333333333333,Not significant
AB30,stat,1681501,-0.479541,390,283,0.4626720709177284,0.021386008532745342,0.3319718438197075,0.3333333333333333,Not significant
AB30,stat,1682501,-0.479231,348,289,0.2680178133480495,0.07335375966967264,0.3347264257784854,0.3333333333333333,Not significant
AB30,stat,1683501,-0.478921,355.5,273.5,0.37830872682685873,0.011579083414365773,0.3319718438197075,0.3333333333333333,Not significant
AB30,stat,1684501,-0.478611,303,318.5,-0.07197557878334944,0.7474538381143176,0.8296411339293958,1,Not significant
AB30,stat,1685501,-0.478301,356.5,330.5,0.10925180493619654,0.28323477851120893,0.46048529312612924,0.3333333333333333,Not significant
AB30,stat,1686501,-0.477991,354,362,-0.032240337000208,0.7479021481915433,0.8296411339293958,1,Not significant
AB30,stat,1687501,-0.477681,320.5,318,0.011297591334385584,0.9448985111262151,0.9667587694100606,1,Not significant
AB30,stat,1688501,-0.477371,350.5,329.5,0.08913597900257134,0.4745343422555056,0.6211512652779707,0.6666666666666667,Not significant
AB30,stat,1689501,-0.477061,360,377.5,-0.06847973788276657,0.8079106779018522,0.8727529606247825,1,Not significant
AB30,stat,1690501,-0.476751,356.5,422.5,-0.24504926472565866,0.31657138162129844,0.4868773484551836,0.3333333333333333,Not significant
AB30,stat,1691501,-0.476441,482.5,498.5,-0.0470645622427531,0.37601127865279954,0.5401501099374323,0.6666666666666666,Not significant
AB30,stat,1692501,-0.476131,336,338,-0.008562013503424075,0.9263213168606417,0.9533793877886199,1,Not significant
AB30,stat,1693501,-0.475821,355.5,343.5,0.04953946080131528,0.7929134208451495,0.8604123099506455,1,Not significant
AB30,stat,1694501,-0.475511,361.5,367.5,-0.023748602772608905,0.7815191732164767,0.8531748354458967,1,Not significant
AB30,stat,1695501,-0.475201,377.5,355.5,0.08662708459302605,0.22012262772474378,0.4124563201725203,0.3333333333333333,Not significant
AB30,stat,1696501,-0.474892,365,370.5,-0.0215770785384543,0.6684093777991922,0.7743478128813817,1,Not significant
AB30,stat,1697501,-0.474582,371.5,336.5,0.14275570592827924,0.1425070742874558,0.3612094252716445,0.3333333333333333,Not significant
AB30,stat,1698501,-0.474272,345,336,0.03813512888677098,0.8305418702812153,0.887248820753953,1,Not significant
AB30,stat,1699501,-0.473962,429,409.5,0.06711419585853703,0.6061268449104225,0.7248768614353673,0.6666666666666667,Not significant
AB30,stat,1700501,-0.473652,422,477,-0.17674626729832643,0.47188050406352483,0.6186116468878755,0.6666666666666666,Not significant
AB30,stat,1701501,-0.473342,372,346,0.10453058347130678,0.3227068200867639,0.49246878811832207,0.6666666666666667,Not significant
AB30,stat,1702501,-0.473032,346,316.5,0.12856653820838337,0.15971947864578076,0.3706834147257101,0.3333333333333333,Not significant
AB30,stat,1703501,-0.472722,354,288,0.29768054864068516,0.253993452626881,0.43773157030800064,0.3333333333333333,Not significant
AB30,stat,1704501,-0.472412,409.5,323,0.3423292869470837,0.04094916155040675,0.3319718438197075,0.3333333333333333,Not significant
AB30,stat,1705501,-0.472102,353,247,0.5151571416865027,0.0435212262135982,0.3319718438197075,0.3333333333333333,Not significant
AB30,stat,1706501,-0.471792,417,263,0.6649845841523612,0.066216694632361,0.3333260269052592,0.3333333333333333,Not significant
AB30,stat,1707501,-0.471482,397.5,237,0.7460678012734586,0.10129418144846172,0.3392370128947807,0.3333333333333333,Not significant
AB30,stat,1708501,-0.471172,338.5,223,0.602112123654692,0.12809351270888428,0.3527047548159495,0.3333333333333333,Not significant
AB30,stat,1709501,-0.470862,394,318,0.30916886417202083,0.38000281309862183,0.5431834406231619,0.6666666666666667,Not significant
AB30,stat,1710501,-0.470552,390.5,280,0.4798957211970128,0.09104275303526921,0.3364113618588578,0.3333333333333333,Not significant
AB30,stat,1711501,-0.470242,422,314,0.42647843981555805,0.3140087164150269,0.484655903469632,0.3333333333333333,Not significant
AB30,stat,1712501,-0.469932,420.5,300.5,0.4847408095439589,0.09716051545082047,0.3384997379130674,0.3333333333333333,Not significant
AB30,stat,1713501,-0.469622,327.5,269.5,0.2812096336723071,0.29603426923867265,0.46979587069952666,0.3333333333333333,Not significant
AB30,stat,1714501,-0.469312,393.5,323.5,0.2825979235149789,0.025249961047615545,0.3319718438197075,0.3333333333333333,Not significant
AB30,stat,1715501,-0.469002,416.5,400.5,0.05651425295683764,0.6487594669205584,0.7591046246311286,0.6666666666666667,Not significant
AB30,stat,1716501,-0.468692,403.5,338,0.25554542699559607,0.1651962551000519,0.37332336460708443,0.3333333333333333,Not significant
AB30,stat,1717501,-0.468382,412,389,0.08287418219702648,0.7255313223407642,0.8142031980903346,1,Not significant
AB30,stat,1718501,-0.468072,389.5,316,0.3016987698845662,0.023798708263547366,0.3319718438197075,0.3333333333333333,Not significant
AB30,stat,1719501,-0.467762,342.5,295,0.21538903359868547,0.27953457240992613,0.45734346425995465,0.3333333333333333,Not significant
AB30,stat,1720501,-0.467452,376,333.5,0.1730459004930523,0.5124972992258543,0.6544721958848762,0.6666666666666667,Not significant
AB30,stat,1721501,-0.467142,326.5,363.5,-0.15487237237316362,0.46932095366132376,0.6171228802087917,0.6666666666666666,Not significant
AB30,stat,1722501,-0.466832,341.5,333.5,0.034198817105505416,0.5576714819865642,0.689236152086995,0.6666666666666667,Not significant
AB30,stat,1723501,-0.466522,384.5,341.5,0.171098019671736,0.10639479708435742,0.34106142793166055,0.3333333333333333,Not significant
AB30,stat,1724501,-0.466212,405,310.5,0.3833286395515057,0.02453669347153073,0.3319718438197075,0.3333333333333333,Not significant
AB30,stat,1725501,-0.465902,343.5,283.5,0.2769613638758713,0.2017647809732053,0.39652605831939364,0.3333333333333333,Not significant
AB30,stat,1726501,-0.465592,323,274,0.23735827173339813,0.32581516575353137,0.4949466976431142,0.3333333333333333,Not significant
AB30,stat,1727501,-0.465282,379.5,274.5,0.46729373641026767,0.08821240682076598,0.3364113618588578,0.3333333333333333,Not significant
AB30,stat,1728501,-0.464972,342.5,257,0.41433562865401086,0.23633813116749652,0.42182693848246416,0.3333333333333333,Not significant
AB30,stat,1729501,-0.464662,390.5,249.5,0.6462827328047187,0.12363312545772799,0.35120091819068305,0.3333333333333333,Not significant
AB30,stat,1730501,-0.464352,423,314,0.4298931042283228,0.22390830038013204,0.4142929283856696,0.22067136191984676,Not significant
