Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
PID-2861-24_S219_R1_001	(1, 0.0001031773463818284)	(2, 0.03023096248987572)	(3, 0.0018571922348729114)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.09735814404589328)	(35, 0.08848489225705605)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 6.190640782909704e-05)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 0.0)	(90, 4.1270938552731365e-05)	(95, 0.0)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 0.0)	(120, 0.0004333448548036793)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
PID-2861-24_S219_R2_001	(1, 0.0002063546927636568)	(2, 0.0)	(3, 0.0016508375421092545)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.0003301675084218509)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 4.1270938552731365e-05)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 0.0)	(90, 0.00016508375421092546)	(95, 0.0)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 0.0)	(120, 0.000515886731909142)	(125, 0.0)	(130, 2.0635469276365683e-05)	(135, 2.0635469276365683e-05)	(140, 0.0)	(145, 0.0)	(150, 0.0)
PID-2861-25_S220_R1_001	(1, 0.00010136374786375902)	(2, 0.028685940645443803)	(3, 0.0023313662008664572)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.09672128821159885)	(35, 0.09187610106371116)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 6.081824871825541e-05)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 0.0)	(90, 4.054549914550361e-05)	(95, 0.0)	(100, 0.0)	(105, 0.0)	(110, 2.0272749572751804e-05)	(115, 8.109099829100722e-05)	(120, 0.0004662732401732914)	(125, 4.054549914550361e-05)	(130, 0.0)	(135, 0.0)	(140, 6.081897616930057e-05)	(145, 0.0)	(150, 0.0)
PID-2861-25_S220_R2_001	(1, 0.00020272749572751805)	(2, 0.0)	(3, 0.0019259112094114213)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.0002838184940185252)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 4.054549914550361e-05)	(65, 2.0272749572751804e-05)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 2.0272749572751804e-05)	(90, 0.00016218199658201443)	(95, 0.0)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 0.0)	(120, 0.0006487279863280577)	(125, 0.0)	(130, 2.0272749572751804e-05)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 6.496130255206973e-05)
PID-2861-26_S221_R1_001	(1, 0.0005059661845933297)	(2, 0.027490829362904243)	(3, 0.0016865539486444322)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.09997891807564194)	(35, 0.0962684993886242)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 1.6865539486444323e-05)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 0.0)	(105, 3.3731078972888646e-05)	(110, 3.3731078972888646e-05)	(115, 5.059661845933297e-05)	(120, 0.0002867141712695535)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 6.746273822146971e-05)	(145, 0.0)	(150, 0.0)
PID-2861-26_S221_R2_001	(1, 0.0)	(2, 0.0)	(3, 0.001517898553779989)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.00023611755281022052)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 8.432769743222162e-05)	(65, 3.3731078972888646e-05)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 3.3731078972888646e-05)	(90, 0.00011805877640511026)	(95, 0.0)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 8.432769743222162e-05)	(120, 0.00033731078972888646)	(125, 0.0)	(130, 1.6865539486444323e-05)	(135, 1.6865539486444323e-05)	(140, 0.0)	(145, 0.0)	(150, 0.00010802338274142821)
PID-2861-27_S222_R1_001	(1, 8.284372690731112e-05)	(2, 0.026261461429617626)	(3, 0.001325499630516978)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.09455782989200492)	(35, 0.089040437679978)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 3.313749076292445e-05)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 0.0)	(90, 1.6568745381462226e-05)	(95, 0.0)	(100, 0.0)	(105, 1.6568745381462226e-05)	(110, 0.0)	(115, 1.6568745381462226e-05)	(120, 0.00036451239839216897)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 4.9706664404461144e-05)	(145, 0.0)	(150, 0.0)
PID-2861-27_S222_R2_001	(1, 0.0)	(2, 0.0)	(3, 0.001988249445775467)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.0002650999261033956)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 6.62749815258489e-05)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 0.0)	(90, 0.0001325499630516978)	(95, 0.0)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 3.313749076292445e-05)	(120, 0.0004970623614438667)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
PID-2861-28_S223_R1_001	(1, 0.00030756045100664535)	(2, 0.026962799538249246)	(3, 0.0022554433073820658)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.10038773120856904)	(35, 0.0869575915146122)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 2.0504030067109693e-05)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 0.0)	(90, 2.0504030067109693e-05)	(95, 0.0)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 0.0)	(120, 0.00030756045100664535)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
PID-2861-28_S223_R2_001	(1, 0.0)	(2, 0.0)	(3, 0.001640322405368775)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.0002460483608053163)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 6.151209020132908e-05)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 0.0)	(90, 0.00016403224053687754)	(95, 0.0)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 0.0)	(120, 0.0004305846314093035)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
PID-2861-29_S224_R1_001	(1, 0.0002265598361519265)	(2, 0.026054381157471548)	(3, 0.001812478689215412)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.09685432995494858)	(35, 0.09064659044438579)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 4.53119672303853e-05)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 0.0)	(90, 6.796795084557794e-05)	(95, 0.0)	(100, 0.0)	(105, 4.53119672303853e-05)	(110, 6.796795084557794e-05)	(115, 0.0)	(120, 0.0003171837706126971)	(125, 0.0)	(130, 0.0)	(135, 2.265598361519265e-05)	(140, 9.062475573796305e-05)	(145, 0.0)	(150, 0.0)
PID-2861-29_S224_R2_001	(1, 0.0)	(2, 0.0)	(3, 0.0015859188530634855)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.0001812478689215412)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 4.53119672303853e-05)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 2.265598361519265e-05)	(85, 2.265598361519265e-05)	(90, 0.00013593590169115588)	(95, 0.0)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 0.00011327991807596324)	(120, 0.00033983975422788976)	(125, 0.0)	(130, 0.0)	(135, 2.265598361519265e-05)	(140, 0.0)	(145, 0.0)	(150, 7.273769405507553e-05)
PID-2861-2_S197_R1_001	(1, 0.00010483949597363916)	(2, 0.027992145424961652)	(3, 0.002201629415446422)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.0980878324329368)	(35, 0.09045551712605586)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 0.0)	(105, 2.0967899194727833e-05)	(110, 2.0967899194727833e-05)	(115, 2.0967899194727833e-05)	(120, 0.00033548638711564533)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 8.387207160661986e-05)	(145, 0.0)	(150, 0.0)
PID-2861-2_S197_R2_001	(1, 0.0)	(2, 0.0)	(3, 0.001887110927525505)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.00031451848792091744)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 2.0967899194727833e-05)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 0.0)	(90, 0.000125807395168367)	(95, 0.0)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 4.1935798389455666e-05)	(120, 0.0005241974798681958)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 6.723199812826118e-05)
PID-2861-30_S225_R1_001	(1, 0.00038556942177439047)	(2, 0.027760998367756112)	(3, 0.0016708008276890255)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.09621242304676957)	(35, 0.0855450023776781)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 0.0)	(105, 0.0)	(110, 2.57046281182927e-05)	(115, 2.57046281182927e-05)	(120, 0.00038556942177439047)	(125, 2.57046281182927e-05)	(130, 0.0)	(135, 0.0)	(140, 5.140974517988655e-05)	(145, 0.0)	(150, 0.0)
PID-2861-30_S225_R2_001	(1, 0.0)	(2, 0.0)	(3, 0.0016708008276890255)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.000257046281182927)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 7.71138843548781e-05)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 2.57046281182927e-05)	(90, 0.0001285231405914635)	(95, 0.0)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 7.71138843548781e-05)	(120, 0.0004883879342475613)	(125, 0.0)	(130, 2.57046281182927e-05)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 8.242731971084496e-05)
PID-2861-31_S226_R1_001	(1, 0.0003787269094937368)	(2, 0.035600329492411265)	(3, 0.0015149076379749472)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.0846075915809008)	(35, 0.08422886467140706)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 3.787269094937368e-05)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 3.787269094937368e-05)	(120, 0.0003408542185443631)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 7.574624251295734e-05)	(145, 0.0)	(150, 0.0)
PID-2861-31_S226_R2_001	(1, 0.0)	(2, 0.0)	(3, 0.0017042710927218157)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.0001514907637974947)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 3.787269094937368e-05)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 0.0)	(90, 7.574538189874735e-05)	(95, 0.0)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 3.787269094937368e-05)	(120, 0.0005302176732912315)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.00012120360023174129)
PID-2861-32_S227_R1_001	(1, 0.00026163730006004577)	(2, 0.031004020057115424)	(3, 0.0027471916506304804)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.09691045594224094)	(35, 0.08924448305048162)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 7.849119001801373e-05)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 0.0)	(90, 0.0001046549200240183)	(95, 0.0)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 0.00015698238003602745)	(120, 0.0006017657901381053)	(125, 2.6163730006004576e-05)	(130, 0.0)	(135, 0.0)	(140, 7.849180610954055e-05)	(145, 2.630005096949878e-05)	(150, 0.0)
PID-2861-32_S227_R2_001	(1, 0.0006540932501501144)	(2, 0.0)	(3, 0.003139647600720549)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.00047094714010808235)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 2.6163730006004576e-05)	(60, 0.00013081865003002288)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 0.0)	(90, 0.0003139647600720549)	(95, 0.0)	(100, 0.0)	(105, 2.6163730006004576e-05)	(110, 0.0)	(115, 0.0)	(120, 0.0007064207101621236)	(125, 2.6163730006004576e-05)	(130, 5.232746001200915e-05)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.00016787198753718364)
PID-2861-33_S228_R1_001	(1, 0.00024360674400910115)	(2, 0.02833958455305877)	(3, 0.0021924606960819102)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.09983004369492965)	(35, 0.09203462788663841)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 3.248089920121349e-05)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 0.0)	(90, 4.872134880182023e-05)	(95, 0.0)	(100, 0.0)	(105, 3.248089920121349e-05)	(110, 3.248089920121349e-05)	(115, 3.248089920121349e-05)	(120, 0.0003897707904145618)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 6.496238921273542e-05)	(145, 0.0)	(150, 0.0)
PID-2861-33_S228_R2_001	(1, 0.0)	(2, 0.0)	(3, 0.0016240449600606745)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.00022736629440849441)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 4.872134880182023e-05)	(65, 3.248089920121349e-05)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 3.248089920121349e-05)	(90, 0.00011368314720424721)	(95, 0.0)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 6.496179840242698e-05)	(120, 0.0005359348368200225)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0001039859910072915)
PID-2861-34_S229_R1_001	(1, 0.00011376952569484737)	(2, 0.029352537629270623)	(3, 0.0021616209882021)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.09640829607381367)	(35, 0.08899052299850961)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 6.826171541690843e-05)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 0.0)	(90, 4.550781027793895e-05)	(95, 0.0)	(100, 0.0)	(105, 4.550781027793895e-05)	(110, 2.2753905138969476e-05)	(115, 0.0)	(120, 0.0005460937233352674)	(125, 0.0)	(130, 0.0)	(135, 2.2753905138969476e-05)	(140, 6.826221245111856e-05)	(145, 0.0)	(150, 0.0)
PID-2861-34_S229_R2_001	(1, 0.00022753905138969474)	(2, 0.0)	(3, 0.0019340819368124055)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.00025029295652866427)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 9.10156205558779e-05)	(65, 2.2753905138969476e-05)	(70, 0.0)	(75, 0.0)	(80, 4.550781027793895e-05)	(85, 2.2753905138969476e-05)	(90, 0.00015927733597278633)	(95, 0.0)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 9.10156205558779e-05)	(120, 0.0006371093438911453)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 7.277236513097571e-05)
PID-2861-35_S230_R1_001	(1, 0.00023184481235640113)	(2, 0.028748756732193737)	(3, 0.0013910688741384067)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.10113070714986216)	(35, 0.08728957185218503)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 4.6368962471280227e-05)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 0.0)	(90, 4.6368962471280227e-05)	(95, 0.0)	(100, 0.0)	(105, 4.6368962471280227e-05)	(110, 0.0)	(115, 0.0)	(120, 0.00030139825606332146)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 0.00011592283619593185)	(145, 0.0)	(150, 0.0)
PID-2861-35_S230_R2_001	(1, 0.00011592240617820056)	(2, 0.0)	(3, 0.0015069912803166072)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.0001391068874138407)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 4.6368962471280227e-05)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 0.0)	(90, 0.00011592240617820056)	(95, 0.0)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 9.273792494256045e-05)	(120, 0.0005564275496553627)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
PID-2861-36_S231_R1_001	(1, 0.0001871849443405568)	(2, 0.02976240615014853)	(3, 0.002152626859916403)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.09825337728435826)	(35, 0.08945568490035209)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 9.35924721702784e-05)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 0.0)	(90, 7.487397773622271e-05)	(95, 0.0)	(100, 0.0)	(105, 0.0)	(110, 5.615548330216704e-05)	(115, 0.0)	(120, 0.0003743698886811136)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 3.743725516035126e-05)	(145, 0.0)	(150, 0.0)
PID-2861-36_S231_R2_001	(1, 0.00046796236085139194)	(2, 0.0)	(3, 0.0014038870825541759)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.00024334042764272384)	(35, 1.871849443405568e-05)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 0.00011231096660433408)	(65, 3.743698886811136e-05)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 5.615548330216704e-05)	(90, 0.0001871849443405568)	(95, 0.0)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 1.871849443405568e-05)	(120, 0.0004492438664173363)	(125, 0.0)	(130, 0.0)	(135, 1.871849443405568e-05)	(140, 0.0)	(145, 0.0)	(150, 0.0001804162925534378)
PID-2861-37_S232_R1_001	(1, 0.0)	(2, 0.011230756099423637)	(3, 0.00022461512198847277)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.053593168106449596)	(35, 0.06823807406009802)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 4.492302439769455e-05)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 0.0)	(120, 0.00022461512198847277)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
PID-2861-37_S232_R2_001	(1, 0.0)	(2, 0.0)	(3, 0.0015723058539193094)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.00022461512198847277)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 4.492302439769455e-05)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 0.0)	(90, 4.492302439769455e-05)	(95, 0.0)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 0.0)	(120, 0.00022461512198847277)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
PID-2861-38_S233_R1_001	(1, 0.00027498389052708)	(2, 0.025481840522176075)	(3, 0.00128325815579304)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.09750928758090256)	(35, 0.09279789692320524)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 0.0)	(105, 0.0)	(110, 1.8332259368472e-05)	(115, 1.8332259368472e-05)	(120, 0.00034831292800096794)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
PID-2861-38_S233_R2_001	(1, 0.0)	(2, 0.0)	(3, 0.0016499033431624796)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.00023831937179013597)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 3.6664518736944e-05)	(65, 1.8332259368472e-05)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 1.8332259368472e-05)	(90, 9.166129684236e-05)	(95, 0.0)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 0.0)	(120, 0.0004033097061063839)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 5.878366025865986e-05)
PID-2861-39_S234_R1_001	(1, 9.55204719475478e-05)	(2, 0.028560621112316793)	(3, 0.001910409438950956)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.09823325335085815)	(35, 0.09273127416667941)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 5.731228316852868e-05)	(65, 0.0)	(70, 0.0)	(75, 1.910409438950956e-05)	(80, 0.0)	(85, 0.0)	(90, 5.731228316852868e-05)	(95, 0.0)	(100, 0.0)	(105, 5.731228316852868e-05)	(110, 1.910409438950956e-05)	(115, 3.820818877901912e-05)	(120, 0.0005158105485167582)	(125, 0.0)	(130, 0.0)	(135, 5.731228316852868e-05)	(140, 0.00015283403980868236)	(145, 0.0)	(150, 0.0)
