Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
PID-2861-10_S205_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0001229826237850854)	(8.0, 0.0004304391832477989)	(9.0, 0.0014143001735284822)	(10.0, 0.0033820221540898487)	(11.0, 0.005411235446543758)	(12.0, 0.008793257600633606)	(13.0, 0.0168486194585567)	(14.0, 0.029638812332205583)	(15.0, 0.05208314117298367)	(16.0, 0.07864738791056212)	(17.0, 0.11228313551578298)	(18.0, 0.15606494958327338)	(19.0, 0.2001542202102265)	(20.0, 0.26096912767195124)	(21.0, 0.32983939699159903)	(22.0, 0.3982792271279991)	(23.0, 0.48670373362947555)	(24.0, 0.5978800255311927)	(25.0, 0.7220309842422364)	(26.0, 0.8629690710999443)	(27.0, 1.015897963776698)	(28.0, 1.2243535110924177)	(29.0, 1.4786815770799744)	(30.0, 1.7563148502748045)	(31.0, 2.0999283011303334)	(32.0, 2.4828961915970895)	(33.0, 2.912290022542715)	(34.0, 3.4328139777130886)	(35.0, 3.968095847737673)	(36.0, 4.535968113065305)	(37.0, 5.124808915748294)	(38.0, 5.657692624609069)	(39.0, 6.104918936003532)	(40.0, 6.410899703980824)	(41.0, 6.572990802129568)	(42.0, 6.448839843418523)	(43.0, 6.072820471195625)	(44.0, 5.580644010807713)	(45.0, 4.941687788932302)	(46.0, 4.255444748211525)	(47.0, 3.525788841294614)	(48.0, 2.7628661346438363)	(49.0, 2.086400212513974)	(50.0, 1.5477978116471924)	(51.0, 1.1244301292670358)	(52.0, 0.786227913858051)	(53.0, 0.547949080274448)	(54.0, 0.36261426623032433)	(55.0, 0.24430498214907215)	(56.0, 0.17598813463645724)	(57.0, 0.11652603603636842)	(58.0, 0.0783399313510994)	(59.0, 0.0564490243173542)	(60.0, 0.04064575716097073)	(61.0, 0.030192234139238466)	(62.0, 0.024166085573769282)	(63.0, 0.020107658988861465)	(64.0, 0.017156076018019415)	(65.0, 0.013097649433111596)	(66.0, 0.009900101214699374)	(67.0, 0.008916240224418693)	(68.0, 0.005964657253576642)	(69.0, 0.0022751785400240802)	(70.0, 0.002644126411379336)	(71.0, 0.002705617723271879)	(72.0, 0.0012913175497433968)	(73.0, 0.0004919304951403416)	(74.0, 0.0004919304951403416)	(75.0, 0.0004919304951403416)	(76.0, 0.0002459652475701708)	(77.0, 0.0002459652475701708)	(78.0, 0.00018447393567762812)	(79.0, 6.14913118925427e-05)	(80.0, 0.0001229826237850854)	(81.0, 0.0001229826237850854)	(82.0, 0.0001229826237850854)	(83.0, 0.00018447393567762812)	(84.0, 6.14913118925427e-05)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0001229826237850854)	(92.0, 0.0001229826237850854)	(93.0, 0.0)	(94.0, 6.14913118925427e-05)	(95.0, 6.14913118925427e-05)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 6.14913118925427e-05)	(99.0, 6.14913118925427e-05)	(100.0, 0.0)
PID-2861-10_S205_R2_001	(0.0, 0.0)	(1.0, 6.157062982444367e-05)	(2.0, 6.157062982444367e-05)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 6.157062982444367e-05)	(7.0, 6.157062982444367e-05)	(8.0, 0.00018471188947333098)	(9.0, 0.0017855482649088662)	(10.0, 0.0036942377894666196)	(11.0, 0.005110362275428824)	(12.0, 0.008743029435071001)	(13.0, 0.017116635091195338)	(14.0, 0.029553902315732957)	(15.0, 0.05098048149463936)	(16.0, 0.07542402153494349)	(17.0, 0.10731760778400531)	(18.0, 0.14844678850673365)	(19.0, 0.1837267593961399)	(20.0, 0.24677508433637022)	(21.0, 0.3202904163467559)	(22.0, 0.3803217804255885)	(23.0, 0.46621280903068746)	(24.0, 0.5692820433568061)	(25.0, 0.6945167044197245)	(26.0, 0.8292948131054316)	(27.0, 0.9833445289261897)	(28.0, 1.1982260270134981)	(29.0, 1.4404448847428595)	(30.0, 1.714187904942336)	(31.0, 2.0523338039381804)	(32.0, 2.4392436417549845)	(33.0, 2.8694992029681967)	(34.0, 3.362556806602342)	(35.0, 3.931715708699499)	(36.0, 4.508694080784361)	(37.0, 5.095831606790256)	(38.0, 5.65427721929796)	(39.0, 6.073450067142772)	(40.0, 6.388260697435152)	(41.0, 6.532397541854175)	(42.0, 6.425510928478941)	(43.0, 6.1022035512707875)	(44.0, 5.613517462354178)	(45.0, 5.0251485237517945)	(46.0, 4.284269135074263)	(47.0, 3.4530656324442734)	(48.0, 2.738969467740376)	(49.0, 2.128004107992422)	(50.0, 1.6031760593688642)	(51.0, 1.1739671988626674)	(52.0, 0.8300952312931495)	(53.0, 0.5734688461848683)	(54.0, 0.38044492168523736)	(55.0, 0.26259873620125224)	(56.0, 0.1895143985996376)	(57.0, 0.13354669608921832)	(58.0, 0.09297165103490992)	(59.0, 0.06286361305075698)	(60.0, 0.04802509126306606)	(61.0, 0.041868028280621694)	(62.0, 0.032878716326252916)	(63.0, 0.02641380019468633)	(64.0, 0.022411709256097492)	(65.0, 0.018655900836806433)	(66.0, 0.018409618317508654)	(67.0, 0.015207945566637585)	(68.0, 0.009666588882437654)	(69.0, 0.007080622429811021)	(70.0, 0.007388475578933239)	(71.0, 0.00640334550174214)	(72.0, 0.005356644794726599)	(73.0, 0.005356644794726599)	(74.0, 0.004186802828062169)	(75.0, 0.004186802828062169)	(76.0, 0.0044330853473599436)	(77.0, 0.0033863846403444013)	(78.0, 0.0022165426736799718)	(79.0, 0.0036326671596421762)	(80.0, 0.004186802828062169)	(81.0, 0.0028938196017488523)	(82.0, 0.002647537082451078)	(83.0, 0.0030785314912221834)	(84.0, 0.00252439582280219)	(85.0, 0.0024628251929777467)	(86.0, 0.0031401021210466272)	(87.0, 0.003447955270168845)	(88.0, 0.003263243380695514)	(89.0, 0.003263243380695514)	(90.0, 0.004125232198237725)	(91.0, 0.004309944087711057)	(92.0, 0.0038789496789399507)	(93.0, 0.0036326671596421762)	(94.0, 0.004063661568413281)	(95.0, 0.004679367866657718)	(96.0, 0.006218633612268811)	(97.0, 0.009358735733315436)	(98.0, 0.013976532970148711)	(99.0, 0.025120816968373018)	(100.0, 0.14573768079445815)
PID-2861-11_S206_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 5.810730559910376e-05)	(6.0, 0.00011621461119820752)	(7.0, 0.00023242922239641504)	(8.0, 0.0005810730559910375)	(9.0, 0.0016270045567749053)	(10.0, 0.0046485844479283)	(11.0, 0.008135022783874525)	(12.0, 0.0123768560926091)	(13.0, 0.023301029545240604)	(14.0, 0.0418372600313547)	(15.0, 0.07350574158286625)	(16.0, 0.10866066147032401)	(17.0, 0.1575870127847694)	(18.0, 0.21325381154871076)	(19.0, 0.26578281581030055)	(20.0, 0.34643575598185655)	(21.0, 0.4326669974909265)	(22.0, 0.5233725015311275)	(23.0, 0.6312196607230641)	(24.0, 0.7712001599113051)	(25.0, 0.9406410630382914)	(26.0, 1.0968916077942816)	(27.0, 1.2804525861818503)	(28.0, 1.5191573975829684)	(29.0, 1.792145519287558)	(30.0, 2.088550885148586)	(31.0, 2.427607013319357)	(32.0, 2.83261493334511)	(33.0, 3.2629576386120718)	(34.0, 3.759833208790008)	(35.0, 4.273676112202883)	(36.0, 4.772236794243193)	(37.0, 5.290205316353604)	(38.0, 5.703755010302426)	(39.0, 6.030259960463789)	(40.0, 6.275124146258412)	(41.0, 6.280528125679129)	(42.0, 6.037930124802871)	(43.0, 5.598755109084845)	(44.0, 5.053941011787648)	(45.0, 4.473797672686196)	(46.0, 3.7933030168150923)	(47.0, 3.057432098708042)	(48.0, 2.3826319587856504)	(49.0, 1.8122506470248478)	(50.0, 1.339663930587337)	(51.0, 0.9706825400330281)	(52.0, 0.6902566832117535)	(53.0, 0.47363264793829474)	(54.0, 0.3082011488976463)	(55.0, 0.20354989151366043)	(56.0, 0.14718580508252982)	(57.0, 0.10418639893919303)	(58.0, 0.07530706805643847)	(59.0, 0.05357493576237366)	(60.0, 0.03945486050179145)	(61.0, 0.033237378802687345)	(62.0, 0.024579390268420886)	(63.0, 0.01905919623650603)	(64.0, 0.016734904012541883)	(65.0, 0.012260641481410891)	(66.0, 0.010052563868644948)	(67.0, 0.008483666617469148)	(68.0, 0.005520194031914856)	(69.0, 0.0030796871967524986)	(70.0, 0.0022661849183650464)	(71.0, 0.0018594337791713203)	(72.0, 0.0011040388063829714)	(73.0, 0.0004067511391937263)	(74.0, 5.810730559910376e-05)	(75.0, 5.810730559910376e-05)	(76.0, 0.00017432191679731126)	(77.0, 0.00017432191679731126)	(78.0, 0.00017432191679731126)	(79.0, 0.00011621461119820752)	(80.0, 0.0)	(81.0, 0.00011621461119820752)	(82.0, 0.00011621461119820752)	(83.0, 0.00017432191679731126)	(84.0, 0.00017432191679731126)	(85.0, 0.00011621461119820752)	(86.0, 0.00011621461119820752)	(87.0, 5.810730559910376e-05)	(88.0, 0.00011621461119820752)	(89.0, 5.810730559910376e-05)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 5.810730559910376e-05)	(93.0, 0.00011621461119820752)	(94.0, 5.810730559910376e-05)	(95.0, 0.0)	(96.0, 5.810730559910376e-05)	(97.0, 0.00011621461119820752)	(98.0, 0.00011621461119820752)	(99.0, 5.810730559910376e-05)	(100.0, 0.0)
PID-2861-11_S206_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 5.818235980669493e-05)	(7.0, 0.0003490941588401696)	(8.0, 0.0008727353971004239)	(9.0, 0.0020945649530410173)	(10.0, 0.004538224064922204)	(11.0, 0.007330977335643561)	(12.0, 0.012334660279019326)	(13.0, 0.023331126282484668)	(14.0, 0.04090219894410654)	(15.0, 0.07069156716513433)	(16.0, 0.10676463024528518)	(17.0, 0.14848138222668547)	(18.0, 0.19566727602991504)	(19.0, 0.2539660005562233)	(20.0, 0.3454868525321545)	(21.0, 0.43700770450808557)	(22.0, 0.520848484989533)	(23.0, 0.6207475967776281)	(24.0, 0.7595125249165956)	(25.0, 0.9118339428905229)	(26.0, 1.0615953370329556)	(27.0, 1.2680263496271094)	(28.0, 1.5265305742482547)	(29.0, 1.8009185830966283)	(30.0, 2.092877664606623)	(31.0, 2.4435427471615734)	(32.0, 2.8559393134714273)	(33.0, 3.275143215878664)	(34.0, 3.7342020347534874)	(35.0, 4.26313786775615)	(36.0, 4.768800756836137)	(37.0, 5.272543628042501)	(38.0, 5.694191189561619)	(39.0, 6.002557696537102)	(40.0, 6.184901212171284)	(41.0, 6.188275789040072)	(42.0, 6.002383149457683)	(43.0, 5.597084831044246)	(44.0, 5.088978282852379)	(45.0, 4.468987056752238)	(46.0, 3.765155050170649)	(47.0, 3.0537011544543833)	(48.0, 2.385709481513719)	(49.0, 1.8078422839136248)	(50.0, 1.33825245791379)	(51.0, 0.9742636149631065)	(52.0, 0.690217334386822)	(53.0, 0.4823899451573076)	(54.0, 0.32285391456735013)	(55.0, 0.22144206142428088)	(56.0, 0.16581972544908055)	(57.0, 0.1158410783751296)	(58.0, 0.07720799146348417)	(59.0, 0.05515687709674679)	(60.0, 0.0435785874952145)	(61.0, 0.03531669240266382)	(62.0, 0.029673003501414413)	(63.0, 0.025542055955139076)	(64.0, 0.02018927885292314)	(65.0, 0.017105613783168307)	(66.0, 0.014429225232060342)	(67.0, 0.011985566120179156)	(68.0, 0.009658271727911357)	(69.0, 0.007214612616030171)	(70.0, 0.005760053620862798)	(71.0, 0.0043636769855021195)	(72.0, 0.0043636769855021195)	(73.0, 0.00401458282666195)	(74.0, 0.0035491239482083907)	(75.0, 0.0026763885511079666)	(76.0, 0.0029673003501414414)	(77.0, 0.003025482709948136)	(78.0, 0.0029673003501414414)	(79.0, 0.003025482709948136)	(80.0, 0.0028509356305280514)	(81.0, 0.0029091179903347466)	(82.0, 0.0022109296726544074)	(83.0, 0.0029673003501414414)	(84.0, 0.0035491239482083907)	(85.0, 0.0029673003501414414)	(86.0, 0.0027927532707213566)	(87.0, 0.002560023831494577)	(88.0, 0.0022109296726544074)	(89.0, 0.002443659111881187)	(90.0, 0.002560023831494577)	(91.0, 0.002443659111881187)	(92.0, 0.002327294392267797)	(93.0, 0.0028509356305280514)	(94.0, 0.003956400466855255)	(95.0, 0.0043636769855021195)	(96.0, 0.005120047662989154)	(97.0, 0.007447342055256951)	(98.0, 0.012451024998632714)	(99.0, 0.02350567336190475)	(100.0, 0.14481589355886368)
PID-2861-12_S207_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 6.685564529068835e-05)	(5.0, 0.0001337112905813767)	(6.0, 0.00020056693587206502)	(7.0, 0.0006017008076161951)	(8.0, 0.0009359790340696367)	(9.0, 0.0016045354869765201)	(10.0, 0.003008504038080976)	(11.0, 0.005816441140289886)	(12.0, 0.010028346793603251)	(13.0, 0.020324116168369256)	(14.0, 0.03610204845697171)	(15.0, 0.06264373963737498)	(16.0, 0.09841150986789325)	(17.0, 0.14106541156335242)	(18.0, 0.19368080440712415)	(19.0, 0.24522650692624487)	(20.0, 0.33187142322297697)	(21.0, 0.43034978873616087)	(22.0, 0.5198026421351019)	(23.0, 0.6280419318607263)	(24.0, 0.7650291490613468)	(25.0, 0.9266860993742312)	(26.0, 1.0961651601861262)	(27.0, 1.2898459645932503)	(28.0, 1.531863400545542)	(29.0, 1.790594747820506)	(30.0, 2.093450820987324)	(31.0, 2.466505321709365)	(32.0, 2.863427287800182)	(33.0, 3.3043402684922714)	(34.0, 3.7739343210140666)	(35.0, 4.304433866395678)	(36.0, 4.840883564208162)	(37.0, 5.335682195004546)	(38.0, 5.7636251805102425)	(39.0, 6.076710167406536)	(40.0, 6.280218751671391)	(41.0, 6.26551050970744)	(42.0, 6.045154302829331)	(43.0, 5.6545836230411295)	(44.0, 5.104495373589346)	(45.0, 4.431259025512115)	(46.0, 3.7204498047815155)	(47.0, 3.0272904744076587)	(48.0, 2.3398807295288013)	(49.0, 1.759440017115045)	(50.0, 1.304286783976039)	(51.0, 0.9474113494143446)	(52.0, 0.6638765577365353)	(53.0, 0.45709204685243626)	(54.0, 0.3080039578542012)	(55.0, 0.19989837941915817)	(56.0, 0.14527731721666579)	(57.0, 0.10315826068353212)	(58.0, 0.07233780820452479)	(59.0, 0.04947317751510938)	(60.0, 0.03523292506819276)	(61.0, 0.029416483927902873)	(62.0, 0.025204578274589506)	(63.0, 0.019922982296625126)	(64.0, 0.014641386318660748)	(65.0, 0.011900304861742525)	(66.0, 0.009627212921859122)	(67.0, 0.007487832272557094)	(68.0, 0.005014173396801626)	(69.0, 0.0026073701663368457)	(70.0, 0.001537679841685832)	(71.0, 0.0014708241963951436)	(72.0, 0.001136545969941702)	(73.0, 0.0006017008076161951)	(74.0, 0.00033427822645344175)	(75.0, 6.685564529068835e-05)	(76.0, 0.0001337112905813767)	(77.0, 0.00033427822645344175)	(78.0, 0.0002674225811627534)	(79.0, 6.685564529068835e-05)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 6.685564529068835e-05)	(88.0, 0.0001337112905813767)	(89.0, 6.685564529068835e-05)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 6.685564529068835e-05)	(96.0, 0.0001337112905813767)	(97.0, 0.00020056693587206502)	(98.0, 0.0001337112905813767)	(99.0, 0.0)	(100.0, 0.0)
PID-2861-12_S207_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 6.692051850017734e-05)	(4.0, 6.692051850017734e-05)	(5.0, 0.0)	(6.0, 0.00026768207400070936)	(7.0, 0.000401523111001064)	(8.0, 0.0006692051850017734)	(9.0, 0.0012714898515033695)	(10.0, 0.002609900221506916)	(11.0, 0.005889005628015606)	(12.0, 0.01030575984902731)	(13.0, 0.018670824661549477)	(14.0, 0.03192108732458459)	(15.0, 0.05882313576165588)	(16.0, 0.09375564641874845)	(17.0, 0.13638401670336142)	(18.0, 0.19453794728001553)	(19.0, 0.2524911163011691)	(20.0, 0.33393338731588496)	(21.0, 0.43043277499314064)	(22.0, 0.5213108391163815)	(23.0, 0.6234984708661523)	(24.0, 0.7594809644585125)	(25.0, 0.9249754067094511)	(26.0, 1.0920090208858937)	(27.0, 1.2857439219439073)	(28.0, 1.5390380844670786)	(29.0, 1.8158213489838122)	(30.0, 2.0936753417965486)	(31.0, 2.4616043525105233)	(32.0, 2.8933755378736676)	(33.0, 3.3279573850138187)	(34.0, 3.798140947996065)	(35.0, 4.280771727419344)	(36.0, 4.8141951803842575)	(37.0, 5.346280222979168)	(38.0, 5.734619991835697)	(39.0, 6.019969082720452)	(40.0, 6.2322409674030155)	(41.0, 6.261953677617093)	(42.0, 6.0277987833849735)	(43.0, 5.572806178102268)	(44.0, 5.011811471515281)	(45.0, 4.406783063755178)	(46.0, 3.7133526510563404)	(47.0, 2.977026185998889)	(48.0, 2.3292355669171725)	(49.0, 1.7942060215082545)	(50.0, 1.3400833829660512)	(51.0, 0.9530151039610255)	(52.0, 0.6585648225602452)	(53.0, 0.45820479017071425)	(54.0, 0.31412491383983243)	(55.0, 0.21601943371857246)	(56.0, 0.15458639773540964)	(57.0, 0.11256031211729829)	(58.0, 0.0800369401262121)	(59.0, 0.05360333531864205)	(60.0, 0.04115611887760906)	(61.0, 0.034397146509091155)	(62.0, 0.02643360480757005)	(63.0, 0.022217612142058876)	(64.0, 0.01813546051354806)	(65.0, 0.0150571166625399)	(66.0, 0.012313375404032632)	(67.0, 0.010372680367527488)	(68.0, 0.008699667405023054)	(69.0, 0.006089767183516138)	(70.0, 0.004483674739511882)	(71.0, 0.004751356813512591)	(72.0, 0.004550595258012059)	(73.0, 0.004349833702511527)	(74.0, 0.004416754221011704)	(75.0, 0.003680628517509754)	(76.0, 0.003546787480509399)	(77.0, 0.003078343851008158)	(78.0, 0.0034798669620092217)	(79.0, 0.003078343851008158)	(80.0, 0.0024760591845065616)	(81.0, 0.0027437412585072708)	(82.0, 0.0026768207400070937)	(83.0, 0.001940695036505143)	(84.0, 0.0027437412585072708)	(85.0, 0.002944502814007803)	(86.0, 0.002208377110505852)	(87.0, 0.002409138666006384)	(88.0, 0.0024760591845065616)	(89.0, 0.002409138666006384)	(90.0, 0.002409138666006384)	(91.0, 0.002141456592005675)	(92.0, 0.002342218147506207)	(93.0, 0.002609900221506916)	(94.0, 0.003212184888008512)	(95.0, 0.003881390073010286)	(96.0, 0.004483674739511882)	(97.0, 0.006892813405518266)	(98.0, 0.010506521404527841)	(99.0, 0.019206188809550898)	(100.0, 0.11001733241429155)
PID-2861-13_S208_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 5.457603697199049e-05)	(6.0, 0.0003274562218319429)	(7.0, 0.0009823686654958288)	(8.0, 0.0009823686654958288)	(9.0, 0.0024013456267675815)	(10.0, 0.004256930883815258)	(11.0, 0.005948788029946963)	(12.0, 0.010969783431370088)	(13.0, 0.022976511565207993)	(14.0, 0.039622202841665094)	(15.0, 0.06647361303188441)	(16.0, 0.09769110617986299)	(17.0, 0.14358955327330697)	(18.0, 0.20220421698122476)	(19.0, 0.24913960877713656)	(20.0, 0.32090709739530404)	(21.0, 0.40528165055400134)	(22.0, 0.4982792175542731)	(23.0, 0.6001726785809793)	(24.0, 0.7266253562450814)	(25.0, 0.8675406837067609)	(26.0, 1.0128766701631713)	(27.0, 1.1932504723556)	(28.0, 1.405551256176643)	(29.0, 1.646231579223121)	(30.0, 1.928662570553172)	(31.0, 2.271836691033048)	(32.0, 2.6535414936151493)	(33.0, 3.0826728723259107)	(34.0, 3.5649613110473903)	(35.0, 4.074592344291838)	(36.0, 4.618169672532863)	(37.0, 5.1432457242403835)	(38.0, 5.590223467040985)	(39.0, 5.977167569172398)	(40.0, 6.229418012056938)	(41.0, 6.304623791004341)	(42.0, 6.157213915142995)	(43.0, 5.810656080370856)	(44.0, 5.3173432821810325)	(45.0, 4.708765893906367)	(46.0, 4.004625864893746)	(47.0, 3.238323729770028)	(48.0, 2.5660015303120765)	(49.0, 1.9885870591484174)	(50.0, 1.498003062807195)	(51.0, 1.11264166574797)	(52.0, 0.8019948633034003)	(53.0, 0.5610416600720621)	(54.0, 0.3736821251472189)	(55.0, 0.2505040097014363)	(56.0, 0.17971888974876465)	(57.0, 0.12754419840354175)	(58.0, 0.08470200938052924)	(59.0, 0.05866923974488978)	(60.0, 0.045898447093444)	(61.0, 0.03471035951418595)	(62.0, 0.025268705118031594)	(63.0, 0.019701949346888563)	(64.0, 0.016863995424345062)	(65.0, 0.013698585279969613)	(66.0, 0.013098248873277717)	(67.0, 0.010205718913762221)	(68.0, 0.005566755771143029)	(69.0, 0.0031654101443754487)	(70.0, 0.0018555852570476766)	(71.0, 0.0018555852570476766)	(72.0, 0.0015281290352157338)	(73.0, 0.0007094884806358763)	(74.0, 0.00038203225880393345)	(75.0, 0.00021830414788796197)	(76.0, 0.00027288018485995246)	(77.0, 0.00010915207394398099)	(78.0, 0.00010915207394398099)	(79.0, 0.00016372811091597145)	(80.0, 5.457603697199049e-05)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 5.457603697199049e-05)	(84.0, 0.00016372811091597145)	(85.0, 0.00021830414788796197)	(86.0, 0.00027288018485995246)	(87.0, 0.00016372811091597145)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 5.457603697199049e-05)	(97.0, 0.00010915207394398099)	(98.0, 5.457603697199049e-05)	(99.0, 0.0)	(100.0, 0.0)
PID-2861-13_S208_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 5.465048283701586e-05)	(5.0, 5.465048283701586e-05)	(6.0, 5.465048283701586e-05)	(7.0, 0.0001639514485110476)	(8.0, 0.0006558057940441904)	(9.0, 0.0018581164164585395)	(10.0, 0.0036069318672430468)	(11.0, 0.006175504560582793)	(12.0, 0.010492892704707046)	(13.0, 0.02022067864969587)	(14.0, 0.036670473983637646)	(15.0, 0.06049808450057656)	(16.0, 0.08853378219596571)	(17.0, 0.1336750810193408)	(18.0, 0.19258830151764392)	(19.0, 0.23887726048059635)	(20.0, 0.3104693929970871)	(21.0, 0.3935381269093512)	(22.0, 0.4733278318513944)	(23.0, 0.5727917106147633)	(24.0, 0.6866286663642673)	(25.0, 0.8304140867084561)	(26.0, 0.9901574480410534)	(27.0, 1.16438318732546)	(28.0, 1.3793781868062804)	(29.0, 1.6255786119870368)	(30.0, 1.9009077445199227)	(31.0, 2.2403418934206285)	(32.0, 2.6291800788059962)	(33.0, 3.0472016220263307)	(34.0, 3.518015531667222)	(35.0, 4.026210371568633)	(36.0, 4.564954831375935)	(37.0, 5.0745159333482714)	(38.0, 5.54757051278548)	(39.0, 5.945043474459097)	(40.0, 6.222394674856952)	(41.0, 6.318524874167264)	(42.0, 6.1363201643886525)	(43.0, 5.766227094616381)	(44.0, 5.264590312655412)	(45.0, 4.673763942704434)	(46.0, 4.02954405102169)	(47.0, 3.306026308742438)	(48.0, 2.6362846415748082)	(49.0, 2.0551860575688186)	(50.0, 1.5452970526994605)	(51.0, 1.1460206250922227)	(52.0, 0.8283373683606494)	(53.0, 0.5949798066465917)	(54.0, 0.40496007782228755)	(55.0, 0.27915466633147706)	(56.0, 0.2022067864969587)	(57.0, 0.14132614861652304)	(58.0, 0.09940922828053186)	(59.0, 0.06896890934031402)	(60.0, 0.0530656188347424)	(61.0, 0.043283182406916566)	(62.0, 0.035522813844060315)	(63.0, 0.028582202523759297)	(64.0, 0.023882260999775935)	(65.0, 0.02153229023778425)	(66.0, 0.016886999196637904)	(67.0, 0.011585902361447364)	(68.0, 0.009345232565129714)	(69.0, 0.00819757242555238)	(70.0, 0.0072138637344860935)	(71.0, 0.006940611320301015)	(72.0, 0.006011553112071745)	(73.0, 0.005191795869516507)	(74.0, 0.004809242489657396)	(75.0, 0.004426689109798285)	(76.0, 0.00409878621277619)	(77.0, 0.00409878621277619)	(78.0, 0.004426689109798285)	(79.0, 0.003442980418731999)	(80.0, 0.002787174624687809)	(81.0, 0.0033336794530579674)	(82.0, 0.002951126073198857)	(83.0, 0.0032243784873839357)	(84.0, 0.003989485247102158)	(85.0, 0.003770883315754095)	(86.0, 0.003442980418731999)	(87.0, 0.0032790289702209516)	(88.0, 0.003552281384406031)	(89.0, 0.0038255337985911107)	(90.0, 0.0036069318672430468)	(91.0, 0.004044135729939174)	(92.0, 0.004535990075472317)	(93.0, 0.004262737661287238)	(94.0, 0.004863892972494412)	(95.0, 0.004973193938168443)	(96.0, 0.004372038626961269)	(97.0, 0.006284805526256825)	(98.0, 0.013280067329394856)	(99.0, 0.025795027899071486)	(100.0, 0.1529667014608074)
